Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Moises Ceja,23,5,3,.625,3.57,40,0,6,0,0,1,75.2,63,35,30,11,15,0,81,2,0,6,305,1.031,7.5,1.3,1.8,9.6,5.40,0,2019,Adv A,COL
Matt Dennis,24,2,3,.400,5.60,16,7,1,0,0,0,53.0,71,35,33,10,18,0,42,2,0,4,242,1.679,12.1,1.7,3.1,7.1,2.33,0,2019,Adv A,COL
Tommy Doyle,23,2,3,.400,3.25,38,0,32,0,0,19,36.0,24,18,13,4,13,0,48,1,0,2,146,1.028,6.0,1.0,3.3,12.0,3.69,1,2019,Adv A,COL
Trent Fennell,23,1,0,1.000,0.93,5,0,2,0,0,0,9.2,9,1,1,0,5,1,13,0,0,1,42,1.448,8.4,0.0,4.7,12.1,2.60,0,2019,Adv A,COL
Will Gaddis,23,10,7,.588,5.86,27,27,0,0,0,0,146.0,189,109,95,20,48,0,79,1,2,4,663,1.623,11.7,1.2,3.0,4.9,1.65,0,2019,Adv A,COL
Lucas Gilbreath*,23,5,10,.333,5.81,28,28,0,0,0,0,144.0,168,109,93,22,74,1,143,9,0,9,665,1.681,10.5,1.4,4.6,8.9,1.93,1,2019,Adv A,COL
Nate Harris,24,4,6,.400,4.83,41,3,8,0,0,0,91.1,107,59,49,13,17,1,77,5,3,7,391,1.358,10.5,1.3,1.7,7.6,4.53,0,2019,Adv A,COL
Erick Julio,22,0,0,,0.00,1,0,0,0,0,0,1.2,0,0,0,0,0,0,3,1,0,0,6,0.000,0.0,0.0,0.0,16.2,,0,2019,Adv A,COL
Salvador Justo,24,3,3,.500,8.88,44,0,16,0,0,8,49.2,68,54,49,14,24,0,54,1,0,3,237,1.852,12.3,2.5,4.3,9.8,2.25,0,2019,Adv A,COL
Nick Kennedy*,23,1,3,.250,3.92,37,0,18,0,0,2,41.1,48,27,18,4,14,0,35,3,0,4,185,1.500,10.5,0.9,3.0,7.6,2.50,0,2019,Adv A,COL
Kenny Koplove,25,2,1,.667,3.60,9,0,4,0,0,0,15.0,11,11,6,0,7,0,16,0,0,2,65,1.200,6.6,0.0,4.2,9.6,2.29,0,2019,Adv A,COL
Braxton Lorenzini,24,2,2,.500,6.15,25,0,9,0,0,0,33.2,38,30,23,4,31,0,24,2,0,5,168,2.050,10.2,1.1,8.3,6.4,0.77,0,2019,Adv A,COL
Alejandro Mejia*,20,0,0,,3.60,2,0,0,0,0,0,5.0,2,3,2,0,6,0,1,0,0,1,23,1.600,3.6,0.0,10.8,1.8,0.17,0,2019,Adv A,COL
Austin Moore,25,6,1,.857,5.07,48,0,21,0,0,2,65.2,70,40,37,6,33,1,75,1,0,8,295,1.569,9.6,0.8,4.5,10.3,2.27,0,2019,Adv A,COL
Kyle Olliges,24,0,1,.000,6.35,2,2,0,0,0,0,5.2,9,5,4,0,3,1,6,2,0,0,31,2.118,14.3,0.0,4.8,9.5,2.00,0,2019,Adv A,COL
Hayden Roberts,23,4,1,.800,6.02,32,0,10,0,0,0,40.1,54,34,27,6,26,0,34,0,0,6,196,1.983,12.0,1.3,5.8,7.6,1.31,0,2019,Adv A,COL
Ryan Rolison*,21,6,7,.462,4.87,22,22,0,0,0,0,116.1,129,70,63,22,38,1,118,2,3,1,509,1.436,10.0,1.7,2.9,9.1,3.11,0,2019,Adv A,COL
Antonio Santos,22,3,6,.333,4.35,18,18,0,0,0,0,99.1,116,57,48,11,18,0,96,3,0,5,430,1.349,10.5,1.0,1.6,8.7,5.33,1,2019,Adv A,COL
Garrett Schilling,23,9,8,.529,5.11,25,25,0,0,0,0,128.2,155,82,73,23,47,0,122,9,0,6,573,1.570,10.8,1.6,3.3,8.5,2.60,0,2019,Adv A,COL
Colten Schmidt*,23,2,4,.333,7.67,6,6,0,0,0,0,31.2,54,31,27,4,12,0,21,2,0,1,160,2.084,15.3,1.1,3.4,6.0,1.75,0,2019,Adv A,COL
Robert Tyler,24,1,0,1.000,8.16,28,0,9,0,0,1,28.2,36,28,26,4,20,1,36,1,0,6,143,1.953,11.3,1.3,6.3,11.3,1.80,0,2019,Adv A,COL
Hunter Williams*,23,0,1,.000,14.54,8,0,2,0,0,0,8.2,4,15,14,0,16,0,11,3,0,3,50,2.308,4.2,0.0,16.6,11.4,0.69,0,2019,Adv A,COL
