Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Matt Albers,19,2,3,.400,5.13,13,13,0,0,0,0,59.2,61,38,34,2,38,0,72,7,1,5,273,1.659,9.2,0.3,5.7,10.9,1.89,1
Ben Ally,23,4,3,.571,2.72,13,0,9,0,0,2,39.2,35,21,12,2,10,0,36,0,0,2,167,1.134,7.9,0.5,2.3,8.2,3.60,0
Angel Barrios,20,1,0,1.000,1.40,7,0,2,0,0,0,19.1,13,3,3,0,7,0,26,1,0,0,79,1.034,6.1,0.0,3.3,12.1,3.71,0
Jonathan Beltre*,21,3,4,.429,3.89,24,0,19,0,0,6,41.2,41,20,18,5,16,0,52,1,2,1,182,1.368,8.9,1.1,3.5,11.2,3.25,0
Chance Douglass,18,2,1,.667,3.65,12,9,1,0,0,0,44.1,45,19,18,4,23,0,34,1,1,4,195,1.534,9.1,0.8,4.7,6.9,1.48,0
Rodrigo Escobar,19,6,2,.750,3.12,16,10,3,0,0,0,78.0,71,33,27,7,18,0,64,1,1,1,320,1.141,8.2,0.8,2.1,7.4,3.56,0
Paul Estrada,19,2,2,.500,11.65,14,6,2,0,0,0,31.2,45,45,41,2,36,0,42,7,1,9,184,2.558,12.8,0.6,10.2,11.9,1.17,0
Sam Fischer,21,3,2,.600,4.50,8,8,0,0,0,0,38.0,37,23,19,7,23,0,27,1,0,3,170,1.579,8.8,1.7,5.4,6.4,1.17,0
Daniel Freeman,19,9,1,.900,2.96,20,0,13,0,0,6,45.2,47,23,15,3,18,0,50,5,0,4,211,1.423,9.3,0.6,3.5,9.9,2.78,0
Justin Humphries,19,0,0,,10.80,1,0,1,0,0,0,1.2,1,2,2,0,3,0,1,0,0,0,9,2.400,5.4,0.0,16.2,5.4,0.33,0
Brent Long,22,1,3,.250,7.99,17,0,3,0,0,0,23.2,24,27,21,2,38,1,18,2,2,8,134,2.620,9.1,0.8,14.5,6.8,0.47,0
Mark McLemore*,21,0,1,.000,1.80,4,2,0,0,0,0,10.0,9,3,2,0,5,0,11,0,0,0,44,1.400,8.1,0.0,4.5,9.9,2.20,1
Fernando Nieve,19,4,1,.800,2.39,13,13,0,0,0,0,67.2,46,23,18,5,27,0,60,2,0,1,280,1.079,6.1,0.7,3.6,8.0,2.22,1
Jose Soler,19,2,1,.667,5.29,18,6,5,0,0,0,47.2,49,32,28,5,23,0,43,4,0,5,215,1.510,9.3,0.9,4.3,8.1,1.87,0
Mark Stander,23,2,2,.500,5.63,19,0,9,0,0,1,38.1,49,29,24,9,10,0,34,1,0,3,177,1.539,11.5,2.1,2.3,8.0,3.40,0
