Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Richard Acosta,18,1,1,.500,6.39,3,3,0,0,0,0,12.2,19,10,9,3,2,0,12,0,0,0,58,1.658,13.5,2.1,1.4,8.5,6.00,0,2002,Rookie,BAL
Chris Britton,19,3,0,1.000,4.54,9,8,1,0,0,0,35.2,30,21,18,5,10,0,27,0,0,0,145,1.121,7.6,1.3,2.5,6.8,2.70,1,2002,Rookie,BAL
Daniel Cabrera,21,5,2,.714,3.28,12,12,0,0,0,0,60.1,52,25,22,0,25,0,69,4,2,2,253,1.276,7.8,0.0,3.7,10.3,2.76,1,2002,Rookie,BAL
Joe Coppinger,19,5,2,.714,4.38,12,12,0,0,0,0,63.2,68,39,31,9,20,0,49,3,0,4,277,1.382,9.6,1.3,2.8,6.9,2.45,0,2002,Rookie,BAL
Joel Crump*,20,1,0,1.000,2.49,15,0,3,0,0,0,21.2,23,13,6,0,10,1,25,2,2,2,101,1.523,9.6,0.0,4.2,10.4,2.50,0,2002,Rookie,BAL
Mike Done,22,1,0,1.000,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,2,0,0,0,3,0.000,0.0,0.0,0.0,18.0,,0,2002,Rookie,BAL
Paul Henry,21,2,1,.667,4.71,16,0,7,0,0,3,21.0,25,11,11,2,9,1,31,0,1,0,95,1.619,10.7,0.9,3.9,13.3,3.44,0,2002,Rookie,BAL
Jim Johnson,19,4,2,.667,4.37,11,9,0,0,0,0,55.2,52,36,27,5,16,2,36,3,1,1,231,1.222,8.4,0.8,2.6,5.8,2.25,1,2002,Rookie,BAL
Alvin Jones,20,0,0,,5.79,18,0,8,0,0,0,18.2,18,14,12,3,17,0,18,4,0,6,95,1.875,8.7,1.4,8.2,8.7,1.06,0,2002,Rookie,BAL
Mike Machen,20,4,0,1.000,7.20,21,1,4,0,0,0,30.0,31,30,24,5,28,2,22,8,0,5,158,1.967,9.3,1.5,8.4,6.6,0.79,0,2002,Rookie,BAL
Jeff Montani,21,3,3,.500,2.34,30,0,26,0,0,15,34.2,30,12,9,0,15,1,34,5,0,1,148,1.298,7.8,0.0,3.9,8.8,2.27,0,2002,Rookie,BAL
Justin Nash,21,0,3,.000,5.18,16,7,2,0,0,1,48.2,58,35,28,6,16,0,39,3,0,6,224,1.521,10.7,1.1,3.0,7.2,2.44,0,2002,Rookie,BAL
Mike Patitucci*,21,4,0,1.000,1.44,24,0,3,0,0,1,31.1,26,7,5,1,16,3,38,0,0,0,131,1.340,7.5,0.3,4.6,10.9,2.38,0,2002,Rookie,BAL
Marino Salas,20,3,0,1.000,5.40,27,0,7,0,0,0,36.2,44,31,22,6,21,1,34,3,3,7,177,1.773,10.8,1.5,5.2,8.3,1.62,1,2002,Rookie,BAL
Richard Salazar*,20,1,0,1.000,0.82,7,0,1,0,0,0,11.0,3,1,1,0,5,1,15,2,0,1,43,0.727,2.5,0.0,4.1,12.3,3.00,0,2002,Rookie,BAL
Chris Smith*,22,0,3,.000,11.45,5,5,0,0,0,0,11.0,12,14,14,1,21,0,4,5,0,6,67,3.000,9.8,0.8,17.2,3.3,0.19,0,2002,Rookie,BAL
Brandon Spillers,20,4,1,.800,5.40,21,0,4,0,0,0,33.1,43,23,20,1,28,2,24,1,0,6,163,2.130,11.6,0.3,7.6,6.5,0.86,0,2002,Rookie,BAL
James Tiller,19,4,5,.444,4.82,12,11,0,1,1,0,65.1,74,44,35,7,16,0,43,7,1,4,288,1.378,10.2,1.0,2.2,5.9,2.69,0,2002,Rookie,BAL
