Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Josh Anderson*,20,74,329,297,44,85,11,4,3,30,26,9,16,53,.286,.339,.380,.720,113,2,10,2,4,2,,1
Kerri Fair,21,57,141,119,21,22,3,0,0,10,9,2,8,20,.185,.259,.210,.469,25,0,5,6,3,0,,0
Beau Hearod,22,52,183,162,17,37,9,2,5,20,0,0,13,44,.228,.317,.401,.718,65,2,8,0,0,0,,0
Brock Koman,22,72,297,266,30,71,25,3,3,39,3,0,16,32,.267,.327,.417,.744,111,8,9,3,3,2,,0
Jeff Mackor,23,40,144,132,22,33,11,1,1,14,1,2,9,21,.250,.301,.371,.672,49,2,1,1,1,0,,0
Edwin Maysonet,21,45,178,138,30,38,7,1,1,13,9,1,29,28,.275,.411,.362,.774,50,0,5,3,3,0,,1
Randy McGarvey*,24,36,107,84,8,20,2,1,1,7,1,2,19,14,.238,.390,.321,.712,27,2,2,2,0,1,,0
Pat O'Brien,22,26,85,74,6,15,1,0,0,7,0,0,6,19,.203,.256,.216,.472,16,1,0,3,2,0,,0
Frank Pedrique,24,17,48,44,6,10,1,0,1,9,1,0,1,13,.227,.292,.318,.610,14,2,3,0,0,0,,0
Chad Prosser,22,45,170,144,22,35,10,1,0,16,7,1,13,28,.243,.315,.326,.642,47,2,4,5,4,1,,0
Jason Reuss,23,12,47,41,3,4,1,1,0,3,0,0,5,19,.098,.191,.171,.362,7,1,0,0,1,0,,0
Scott Robinson*,19,73,301,277,36,70,23,0,4,36,4,4,17,32,.253,.297,.379,.676,105,4,2,1,4,0,,0
Wade Robinson*,22,58,227,209,36,64,8,2,3,29,4,2,9,28,.306,.332,.407,.739,85,2,0,7,2,1,,0
Andy Salmela,23,41,142,124,16,25,4,1,3,18,2,0,12,34,.202,.284,.323,.606,40,1,3,1,2,1,,0
Adam Seuss*,22,73,298,255,34,71,17,1,6,40,3,1,32,50,.278,.365,.424,.788,108,5,5,2,4,0,,0
Brian Skaug,22,14,38,36,5,10,2,1,0,4,0,2,1,10,.278,.297,.389,.686,14,1,0,1,0,0,,0
Michael Walls,21,34,113,99,13,19,3,2,0,6,0,1,11,18,.192,.270,.263,.533,26,5,0,2,1,0,,0
17 Players,21.5,76,2848,2501,349,629,138,21,31,301,70,27,217,463,.251,.321,.361,.682,902,40,57,39,34,8,,0
