Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Matt Cobb*,19,2,1,.667,3.34,18,1,8,0,0,1,35.0,34,15,13,5,15,1,39,3,1,5,155,1.400,8.7,1.3,3.9,10.0,2.60,0,2003,Rookie,TBR
Eddie De La Cruz,21,1,3,.250,5.66,9,4,0,0,0,0,20.2,22,15,13,3,13,0,14,2,0,2,94,1.694,9.6,1.3,5.7,6.1,1.08,0,2003,Rookie,TBR
Jose De La Cruz,19,0,2,.000,1.33,15,1,7,0,0,1,27.0,25,8,4,1,9,0,15,1,0,4,115,1.259,8.3,0.3,3.0,5.0,1.67,0,2003,Rookie,TBR
Greg Dupas,19,2,2,.500,5.06,10,2,3,0,0,0,21.1,20,14,12,3,13,0,22,1,0,5,95,1.547,8.4,1.3,5.5,9.3,1.69,0,2003,Rookie,TBR
Michael Geddes,19,1,0,1.000,4.91,8,0,3,0,0,1,11.0,8,10,6,0,5,0,15,2,0,5,51,1.182,6.5,0.0,4.1,12.3,3.00,0,2003,Rookie,TBR
Jino Gonzalez*,20,2,1,.667,2.00,3,1,0,0,0,0,9.0,5,6,2,0,1,0,10,1,0,2,37,0.667,5.0,0.0,1.0,10.0,10.00,0,2003,Rookie,TBR
Henry Guzman*,18,0,0,,23.14,2,0,1,0,0,0,2.1,3,6,6,1,5,0,0,1,0,1,15,3.429,11.6,3.9,19.3,0.0,0.00,0,2003,Rookie,TBR
James Houser*,18,0,4,.000,3.73,10,10,0,0,0,0,41.0,43,23,17,1,13,0,44,2,0,5,182,1.366,9.4,0.2,2.9,9.7,3.38,1,2003,Rookie,TBR
Tim King*,19,0,5,.000,5.65,14,5,3,0,0,0,36.2,37,31,23,1,25,0,30,6,1,1,174,1.691,9.1,0.2,6.1,7.4,1.20,0,2003,Rookie,TBR
Jarrad Lavergne*,20,4,2,.667,4.28,11,10,0,0,0,0,54.2,69,35,26,4,19,0,23,2,1,5,246,1.610,11.4,0.7,3.1,3.8,1.21,0,2003,Rookie,TBR
Romelio Lopez,19,2,6,.250,4.37,11,11,0,0,0,0,57.2,63,40,28,6,21,0,48,5,1,10,260,1.457,9.8,0.9,3.3,7.5,2.29,0,2003,Rookie,TBR
Brandon Mann*,19,4,2,.667,4.29,11,11,0,1,0,0,63.0,61,34,30,2,28,0,46,3,2,11,276,1.413,8.7,0.3,4.0,6.6,1.64,1,2003,Rookie,TBR
Jordan Olson*,22,2,1,.667,3.18,17,0,2,0,0,0,28.1,20,14,10,0,20,0,32,7,0,6,124,1.412,6.4,0.0,6.4,10.2,1.60,0,2003,Rookie,TBR
Claudio Rodriguez,20,0,1,.000,8.36,15,1,6,0,0,0,14.0,13,15,13,0,20,1,12,2,2,5,73,2.357,8.4,0.0,12.9,7.7,0.60,0,2003,Rookie,TBR
Joan Rodriguez,17,0,0,,5.51,10,0,5,0,0,0,16.1,16,18,10,2,14,0,4,0,0,5,80,1.837,8.8,1.1,7.7,2.2,0.29,0,2003,Rookie,TBR
Charles Rohr,23,2,1,.667,3.46,6,0,5,0,0,2,13.0,14,7,5,0,5,0,10,0,0,5,56,1.462,9.7,0.0,3.5,6.9,2.00,0,2003,Rookie,TBR
Cole Smith,19,1,6,.143,5.57,8,7,0,0,0,0,32.1,34,28,20,2,17,0,23,4,0,2,152,1.577,9.5,0.6,4.7,6.4,1.35,0,2003,Rookie,TBR
Brent Speigner,22,0,0,,0.00,1,0,1,0,0,0,0.2,0,0,0,0,2,0,0,0,0,3,4,3.000,0.0,0.0,27.0,0.0,0.00,0,2003,Rookie,TBR
Matt Travis*,22,0,4,.000,2.94,20,0,19,0,0,5,33.2,48,22,11,1,4,2,24,0,0,1,160,1.545,12.8,0.3,1.1,6.4,6.00,0,2003,Rookie,TBR
Danny Van Ruiten,19,0,0,,11.57,5,0,0,0,0,0,7.0,14,9,9,4,1,0,4,1,0,1,36,2.143,18.0,5.1,1.3,5.1,4.00,0,2003,Rookie,TBR
