Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Jeremy Barfield,22,131,547,495,56,127,24,3,11,72,1,1,42,90,.257,.318,.384,.702,190,18,4,3,3,1,0
Mitch Canham*,26,45,175,155,22,35,5,2,0,18,2,0,15,30,.226,.299,.284,.583,44,4,2,1,2,0,0
Yusuf Carter#,26,21,90,89,7,15,5,1,2,7,2,1,1,31,.169,.178,.315,.492,28,2,0,0,0,0,0
Jason Christian*,24,37,139,128,20,35,8,1,1,9,5,2,10,32,.273,.324,.375,.699,48,1,0,0,1,0,0
Grant Green,23,127,587,530,76,154,33,1,9,62,6,8,39,119,.291,.343,.408,.750,216,14,6,6,6,2,1
Adam Heether,29,101,436,365,63,93,21,0,13,62,6,1,45,72,.255,.367,.419,.786,153,7,22,0,4,1,0
Josh Horton*,25,1,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Tyler Ladendorf,23,125,494,432,55,97,17,3,6,35,6,5,47,87,.225,.308,.319,.627,138,10,6,7,2,0,1
Jermaine Mitchell*,26,74,360,304,67,108,15,13,10,50,14,13,54,65,.355,.453,.589,1.042,179,2,1,0,1,2,0
Juan Nunez,23,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Ryan Ortiz,23,47,183,152,19,36,4,0,2,14,2,0,21,40,.237,.357,.303,.660,46,4,8,1,1,0,0
Petey Paramore,24,45,179,151,19,29,2,1,3,16,0,0,24,42,.192,.307,.278,.585,42,6,2,0,2,0,0
Stephen Parker*,23,132,576,504,72,144,30,2,10,74,1,1,69,107,.286,.373,.413,.786,208,12,2,0,1,7,0
Shane Peterson*,23,59,263,227,33,59,16,1,3,27,11,1,30,38,.260,.357,.379,.736,86,6,5,0,1,1,1
Jose Rivero,21,4,16,13,1,2,0,1,0,2,0,0,2,3,.154,.267,.308,.574,4,1,0,1,0,0,0
Mike Spina,24,129,568,483,64,136,32,3,10,75,1,0,70,110,.282,.380,.422,.803,204,7,10,0,5,2,0
Matthew Sulentic*,23,125,548,493,64,134,22,1,6,46,24,7,46,94,.272,.335,.357,.692,176,13,3,2,4,2,0
Wes Timmons,32,39,170,156,21,57,6,0,5,28,7,0,8,11,.365,.402,.500,.902,78,7,3,1,2,0,0
Kent Walton,24,37,141,119,16,28,5,0,1,15,3,1,16,39,.235,.331,.303,.633,36,2,2,2,2,0,0
