Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Dwayne Bailey,24,18,73,62,8,19,5,0,0,7,2,1,9,16,.306,.403,.387,.790,24,0,1,1,0,0,0
Dillon Baird*,23,46,178,163,14,32,2,1,1,10,1,1,12,36,.196,.258,.239,.498,39,4,2,0,1,3,0
Jett Bandy,21,1,2,2,1,1,0,0,1,1,0,0,0,0,.500,.500,2.000,2.500,4,0,0,0,0,0,1
Mitch Blackburn*,23,1,4,4,0,2,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,2,0,0,0,0,0,0
Jay Brossman,26,22,79,73,10,18,2,1,2,12,3,0,6,17,.247,.304,.384,.687,28,2,0,0,0,0,0
Jesus Campos,23,11,35,30,3,5,2,0,0,5,0,0,3,10,.167,.242,.233,.476,7,0,0,2,0,0,0
Angel Castillo,22,105,381,347,44,75,12,1,6,23,16,5,23,104,.216,.276,.308,.585,107,6,7,1,3,1,0
Matt Cusick*,25,63,248,207,31,54,5,2,4,21,2,2,40,28,.261,.381,.362,.743,75,5,0,1,0,0,0
Clay Fuller,24,85,309,277,42,69,10,1,8,34,10,6,23,68,.249,.307,.379,.686,105,7,1,6,2,1,0
Blake Gailen*,26,29,119,101,12,21,6,2,2,13,3,2,17,15,.208,.322,.366,.688,37,0,0,1,0,0,0
Chris Giovinazzo,22,8,25,23,0,3,1,0,0,0,0,1,2,3,.130,.200,.174,.374,4,2,0,0,0,0,0
David Harris#,24,2,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,0
Gabe Jacobo,24,86,367,341,40,92,13,4,10,49,2,1,17,72,.270,.309,.419,.728,143,9,4,1,4,1,0
Luis Jimenez,23,125,541,490,62,142,40,1,18,94,15,6,27,72,.290,.335,.486,.821,238,13,11,4,9,2,1
Rian Kiniry*,24,10,33,27,2,3,0,0,0,0,2,2,5,9,.111,.250,.111,.361,3,2,0,1,0,0,0
Matt Long*,24,17,82,71,15,20,5,1,2,11,8,0,8,10,.282,.354,.465,.818,33,2,1,0,2,0,0
Roberto Lopez,25,92,376,331,39,91,30,1,12,40,2,4,32,59,.275,.353,.480,.833,159,7,9,2,2,2,0
Marvin Lowrance*,26,12,46,40,7,6,1,0,0,2,0,0,6,12,.150,.261,.175,.436,7,3,0,0,0,0,0
Orlando Mercado,26,61,227,203,15,54,10,0,4,26,2,3,18,34,.266,.327,.374,.702,76,5,2,1,3,0,0
Ryan Mount*,24,47,188,161,27,53,12,1,5,34,9,0,19,39,.329,.401,.509,.910,82,2,3,1,4,2,0
Darwin Perez#,21,121,514,424,61,109,15,6,2,51,23,6,69,100,.257,.366,.335,.701,142,13,6,11,4,4,0
Chris Pettit,26,65,289,246,40,48,13,1,7,34,15,2,29,74,.195,.294,.341,.635,84,5,7,3,4,0,1
Carlos Ramirez,23,4,9,9,1,2,0,0,0,1,1,0,0,1,.222,.222,.222,.444,2,0,0,0,0,0,0
Alberto Rosario,24,89,320,290,32,66,6,1,3,26,5,1,23,40,.228,.291,.286,.577,83,12,4,0,3,1,1
Ikko Sumi#,23,2,6,6,0,1,0,0,0,0,0,0,0,1,.167,.167,.167,.333,1,0,0,0,0,0,0
Jon Townsend,26,53,166,145,16,38,7,0,2,17,1,2,15,37,.262,.325,.352,.677,51,4,0,3,3,0,0
Mike Trout,19,91,412,353,82,115,18,13,11,38,33,10,45,76,.326,.414,.544,.958,192,2,9,4,1,1,1
Adam Younger,25,24,81,73,7,13,3,1,0,2,1,1,6,27,.178,.238,.247,.484,18,1,0,1,1,0,0
