Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Paul Applebee*,23,7,2,.778,3.35,31,5,7,0,0,2,96.2,86,43,36,10,12,1,78,2,0,1,386,1.014,8.0,0.9,1.1,7.3,6.50,,0
Colin Bates,23,0,0,,6.75,4,0,2,0,0,1,9.1,10,8,7,0,3,0,4,0,0,0,41,1.393,9.6,0.0,2.9,3.9,1.33,,0
Sam Brown,24,4,6,.400,5.34,41,0,22,0,0,3,59.0,76,46,35,7,17,0,48,5,0,9,277,1.576,11.6,1.1,2.6,7.3,2.82,,0
A.J. Cole,19,4,7,.364,4.04,20,18,0,0,0,0,89.0,87,47,40,6,24,0,108,2,0,7,377,1.247,8.8,0.6,2.4,10.9,4.50,,1
Ryan Demmin*,23,5,2,.714,2.80,12,5,4,0,0,0,45.0,33,18,14,4,17,1,43,2,0,3,190,1.111,6.6,0.8,3.4,8.6,2.53,,0
Wilson Eusebio,22,1,7,.125,5.56,38,0,12,0,0,5,68.0,75,43,42,14,24,1,61,5,0,7,296,1.456,9.9,1.9,3.2,8.1,2.54,,0
Chad Gaudin,28,0,0,,0.00,1,0,0,0,0,0,2.0,2,0,0,0,0,0,0,0,0,0,8,1.000,9.0,0.0,0.0,0.0,,,1
Matt Grace*,22,12,7,.632,5.17,26,25,0,0,0,0,132.1,169,92,76,8,38,0,85,6,0,11,591,1.564,11.5,0.5,2.6,5.8,2.24,,1
Ben Graham,23,4,4,.500,3.30,37,0,27,0,0,8,46.1,46,21,17,3,14,4,32,5,0,1,203,1.295,8.9,0.6,2.7,6.2,2.29,,0
Tyler Hanks,21,0,1,.000,11.25,6,0,5,0,0,1,8.0,16,10,10,1,4,0,3,0,0,1,42,2.500,18.0,1.1,4.5,3.4,0.75,,0
Bobby Hansen*,21,5,1,.833,4.10,10,10,0,0,0,0,52.2,54,27,24,3,14,0,49,3,0,5,225,1.291,9.2,0.5,2.4,8.4,3.50,,0
Neil Holland,22,1,0,1.000,1.13,16,0,9,0,0,1,24.0,21,7,3,2,1,0,22,5,0,0,98,0.917,7.9,0.8,0.4,8.3,22.00,,0
Greg Holt,22,0,1,.000,6.00,10,0,1,0,0,1,21.0,23,15,14,1,9,0,18,4,0,1,98,1.524,9.9,0.4,3.9,7.7,2.00,,0
Chad Jenkins*,23,1,0,1.000,5.00,6,0,3,0,0,0,9.0,7,5,5,0,6,0,7,1,0,4,40,1.444,7.0,0.0,6.0,7.0,1.17,,0
Taylor Jordan,22,9,4,.692,2.48,18,17,0,1,1,0,94.1,90,38,26,1,23,0,63,6,0,4,399,1.198,8.6,0.1,2.2,6.0,2.74,,1
Chris Manno*,22,1,3,.250,1.04,34,0,25,0,0,12,43.1,20,9,5,1,15,2,69,6,0,3,172,0.808,4.2,0.2,3.1,14.3,4.60,,0
Shane McCatty,24,2,3,.400,6.63,30,1,6,0,0,1,57.0,71,46,42,5,22,0,39,6,1,4,263,1.632,11.2,0.8,3.5,6.2,1.77,,0
Chris McKenzie,21,4,7,.364,6.97,13,10,0,0,0,0,50.1,58,44,39,4,29,1,31,3,0,6,235,1.728,10.4,0.7,5.2,5.5,1.07,,0
Robbie Ray*,19,2,3,.400,3.13,20,20,0,0,0,0,89.0,71,36,31,3,38,0,95,12,0,8,375,1.225,7.2,0.3,3.8,9.6,2.50,,1
Mills Rogers,23,0,0,,0.00,1,0,1,0,0,0,0.1,0,0,0,0,0,0,1,0,0,0,1,0.000,0.0,0.0,0.0,27.0,,,0
Cameron Selik,23,3,0,1.000,0.31,5,5,0,0,0,0,29.0,23,1,1,0,3,0,30,1,0,2,109,0.897,7.1,0.0,0.9,9.3,10.00,,0
Doug Slaten*,31,0,0,,4.91,4,2,0,0,0,0,3.2,5,2,2,0,0,0,3,0,0,0,16,1.364,12.3,0.0,0.0,7.4,,,1
Sammy Solis*,22,2,1,.667,4.02,7,7,0,0,0,0,40.1,39,18,18,3,12,0,40,2,0,5,169,1.264,8.7,0.7,2.7,8.9,3.33,,1
Stephen Strasburg,22,0,1,.000,9.95,3,3,0,0,0,0,6.1,9,8,7,1,3,0,13,1,0,1,33,1.895,12.8,1.4,4.3,18.5,4.33,,1
Matt Swynenberg,22,6,3,.667,3.68,30,10,3,0,0,0,102.2,103,47,42,9,22,0,74,3,3,11,422,1.218,9.0,0.8,1.9,6.5,3.36,,0
Chien-Ming Wang,31,0,0,,6.00,1,1,0,0,0,0,3.0,4,2,2,0,0,0,3,1,0,0,15,1.333,12.0,0.0,0.0,9.0,,,1
Dean Weaver,23,2,1,.667,5.40,17,0,11,0,0,3,26.2,27,16,16,4,8,0,28,3,1,3,114,1.313,9.1,1.4,2.7,9.5,3.50,,0
27 Players,22.1,75,64,.540,4.10,139,139,138,1,12,38,1208.1,1225,649,551,90,358,10,1047,84,5,97,5195,1.310,9.1,0.7,2.7,7.8,2.92,,0
