Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Anthony Bass,23,1,0,1.000,1.80,1,1,0,0,0,0,5.0,6,1,1,0,0,0,3,1,0,1,21,1.200,10.8,0.0,0.0,5.4,,,1
Brad Brach,25,1,3,.250,3.90,25,0,22,0,0,11,27.2,28,13,12,1,7,1,30,0,0,4,118,1.265,9.1,0.3,2.3,9.8,4.29,,1
Greg Burke,28,2,2,.500,5.70,64,0,22,0,0,1,79.0,100,57,50,8,40,0,76,2,1,9,375,1.772,11.4,0.9,4.6,8.7,1.90,,1
Matt Buschmann,27,6,5,.545,7.31,20,15,0,1,0,0,88.2,129,75,72,11,33,0,60,3,0,5,412,1.827,13.1,1.1,3.3,6.1,1.82,,1
Simon Castro,23,2,2,.500,10.17,6,6,0,0,0,0,25.2,37,30,29,5,18,0,21,0,1,6,130,2.143,13.0,1.8,6.3,7.4,1.17,,1
Anthony Contreras,27,0,0,,9.00,1,0,1,0,0,0,1.0,1,1,1,0,2,0,0,0,0,0,6,3.000,9.0,0.0,18.0,0.0,0.00,,0
Sam Deduno,27,4,6,.400,3.93,40,12,1,0,0,0,105.1,101,58,46,2,58,1,85,7,2,17,471,1.509,8.6,0.2,5.0,7.3,1.47,,1
Randy Flores*,35,1,2,.333,2.89,19,0,4,0,0,0,18.2,17,9,6,1,6,0,19,0,0,1,80,1.232,8.2,0.5,2.9,9.2,3.17,,1
Ernesto Frieri,25,1,0,1.000,2.70,4,0,0,0,0,0,3.1,3,1,1,0,2,0,5,0,0,0,15,1.500,8.1,0.0,5.4,13.5,2.50,,1
Josh Geer,28,1,0,1.000,8.00,2,2,0,0,0,0,9.0,17,8,8,1,2,0,7,0,0,0,45,2.111,17.0,1.0,2.0,7.0,3.50,,1
Luke Gregerson,27,0,0,,20.25,2,0,0,0,0,0,1.1,3,3,3,0,2,0,2,0,0,0,9,3.750,20.3,0.0,13.5,13.5,1.00,,1
Erik Hamren,24,0,0,,3.00,2,0,1,0,0,1,3.0,3,1,1,1,3,2,2,1,0,0,16,2.000,9.0,3.0,9.0,6.0,0.67,,1
Jeremy Hefner,25,9,7,.563,4.98,28,28,0,0,0,0,157.1,178,101,87,21,61,1,120,3,0,7,704,1.519,10.2,1.2,3.5,6.9,1.97,,1
Pedro Hernandez*,22,2,1,.667,6.00,4,4,0,0,0,0,18.0,28,17,12,3,6,0,7,0,0,0,85,1.889,14.0,1.5,3.0,3.5,1.17,,1
Zach Herr*,24,0,0,,27.00,1,0,0,0,0,0,1.0,4,3,3,0,2,0,2,0,0,0,9,6.000,36.0,0.0,18.0,18.0,1.00,,0
Colt Hynes*,26,2,1,.667,5.47,22,0,5,0,0,0,26.1,35,16,16,1,9,0,12,2,0,3,116,1.671,12.0,0.3,3.1,4.1,1.33,,1
Will Inman,24,5,11,.313,6.15,42,17,4,0,0,0,117.0,139,91,80,16,57,2,120,3,0,9,542,1.675,10.7,1.2,4.4,9.2,2.11,,0
Craig Italiano,24,0,0,,20.25,4,0,0,0,0,0,4.0,8,9,9,1,5,0,6,0,0,0,25,3.250,18.0,2.3,11.3,13.5,1.20,,0
Bobby Kielty,34,0,1,.000,6.75,3,0,3,0,0,0,2.2,3,2,2,1,1,0,2,0,0,0,11,1.500,10.1,3.4,3.4,6.8,2.00,,1
Wade LeBlanc*,26,9,1,.900,4.30,17,17,0,0,0,0,106.2,108,54,51,8,28,0,92,1,0,1,445,1.275,9.1,0.7,2.4,7.8,3.29,,1
Jon Leicester,32,5,9,.357,6.50,27,25,0,0,0,0,135.2,169,105,98,21,64,0,66,4,1,10,623,1.717,11.2,1.4,4.2,4.4,1.03,,1
Scott Munter,31,3,3,.500,7.04,37,0,9,0,0,0,46.0,55,40,36,3,31,1,42,0,0,7,219,1.870,10.8,0.6,6.1,8.2,1.35,,1
Rob Musgrave*,25,3,2,.600,5.44,9,9,0,0,0,0,44.2,46,31,27,3,21,0,31,2,0,0,198,1.500,9.3,0.6,4.2,6.2,1.48,,0
Pat Neshek,30,1,2,.333,4.10,24,0,7,0,0,3,26.1,29,12,12,5,10,1,13,0,0,0,113,1.481,9.9,1.7,3.4,4.4,1.30,,1
Juan Oramas*,21,0,1,.000,14.73,1,1,0,0,0,0,3.2,7,7,6,3,1,0,4,1,0,1,20,2.182,17.2,7.4,2.5,9.8,4.00,,0
Stiven Osuna,24,0,0,,9.58,4,0,2,0,0,0,10.1,10,11,11,2,11,0,7,0,0,0,51,2.032,8.7,1.7,9.6,6.1,0.64,,0
Luis Perdomo,27,0,8,.000,5.40,65,0,32,0,0,10,71.2,86,53,43,6,46,2,51,5,1,6,348,1.842,10.8,0.8,5.8,6.4,1.11,,1
Aaron Poreda*,24,4,3,.571,5.43,41,1,7,0,0,0,69.2,65,47,42,3,63,0,79,3,0,5,336,1.837,8.4,0.4,8.1,10.2,1.25,,1
Guillermo Quiroz,29,0,0,,45.00,1,0,1,0,0,0,1.0,3,5,5,1,4,0,0,0,0,0,10,7.000,27.0,9.0,36.0,0.0,0.00,,1
Jason Ray,26,0,1,.000,8.53,6,0,1,0,0,0,6.1,9,6,6,1,3,0,7,0,0,0,30,1.895,12.8,1.4,4.3,9.9,2.33,,0
Evan Scribner,25,2,3,.400,4.71,28,0,20,0,0,10,28.2,27,15,15,2,12,1,27,0,0,1,123,1.360,8.5,0.6,3.8,8.5,2.25,,1
Joe Thatcher*,29,0,0,,1.23,8,0,0,0,0,0,7.1,3,1,1,0,3,0,10,1,0,0,29,0.818,3.7,0.0,3.7,12.3,3.33,,1
