Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Gaby Almonte,22,6,7,.462,3.68,14,14,0,0,0,0,80.2,81,39,33,2,24,0,61,5,2,3,343,1.302,9.0,0.2,2.7,6.8,2.54,0,2015,Short-Season A,NYM
Tyler Badamo,22,5,6,.455,3.10,14,14,0,0,0,0,81.1,61,33,28,4,22,1,66,1,1,7,323,1.020,6.8,0.4,2.4,7.3,3.00,0,2015,Short-Season A,NYM
Matt Blackham,22,2,2,.500,3.82,6,6,0,0,0,0,30.2,25,16,13,0,12,0,42,1,0,1,127,1.207,7.3,0.0,3.5,12.3,3.50,0,2015,Short-Season A,NYM
Nicco Blank,22,0,5,.000,2.40,20,2,10,0,0,1,41.1,35,16,11,0,18,0,40,4,1,6,180,1.282,7.6,0.0,3.9,8.7,2.22,0,2015,Short-Season A,NYM
Gaither Bumgardner,24,2,0,1.000,2.57,3,0,1,0,0,0,7.0,7,2,2,2,3,1,4,0,0,0,30,1.429,9.0,2.6,3.9,5.1,1.33,0,2015,Short-Season A,NYM
Kevin Canelon*,21,5,5,.500,4.09,14,13,0,0,0,0,77.0,71,41,35,5,15,0,70,2,0,4,320,1.117,8.3,0.6,1.8,8.2,4.67,0,2015,Short-Season A,NYM
Jose Celas,23,1,2,.333,4.29,9,5,0,0,0,0,21.0,14,12,10,0,32,0,13,2,0,5,104,2.190,6.0,0.0,13.7,5.6,0.41,0,2015,Short-Season A,NYM
Andrew Church,20,2,3,.400,5.18,9,8,0,0,0,0,41.2,49,28,24,3,11,0,22,5,1,1,187,1.440,10.6,0.6,2.4,4.8,2.00,0,2015,Short-Season A,NYM
P.J. Conlon*,21,0,1,.000,0.00,17,0,6,0,0,0,17.0,8,2,0,0,2,1,25,0,0,0,62,0.588,4.2,0.0,1.1,13.2,12.50,1,2015,Short-Season A,NYM
Chris Flexen,20,0,2,.000,5.11,3,2,0,0,0,0,12.1,15,8,7,0,8,0,13,1,0,0,60,1.865,10.9,0.0,5.8,9.5,1.63,1,2015,Short-Season A,NYM
Dawrin Frias,23,0,0,,3.38,4,0,0,0,0,0,8.0,5,4,3,1,4,1,10,3,0,3,38,1.125,5.6,1.1,4.5,11.3,2.50,0,2015,Short-Season A,NYM
