Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Domingo Acevedo,21,3,0,1.000,1.69,11,11,0,0,0,0,48.0,37,15,9,2,15,0,53,1,1,3,195,1.083,6.9,0.4,2.8,9.9,3.53,1
Chance Adams,20,1,0,1.000,0.93,4,0,0,0,0,0,9.2,5,2,1,0,3,0,13,0,0,1,37,0.828,4.7,0.0,2.8,12.1,4.33,1
Alex Bisacca,22,0,0,,1.69,3,0,0,0,0,0,5.1,6,5,1,0,3,0,1,0,0,0,25,1.688,10.1,0.0,5.1,1.7,0.33,0
Matt Borens,22,1,4,.200,6.30,14,8,1,0,0,0,50.0,69,41,35,4,9,0,38,7,0,1,234,1.560,12.4,0.7,1.6,6.8,4.22,0
Derek Callahan*,22,6,4,.600,4.76,14,13,0,0,0,0,64.1,72,36,34,5,20,0,44,1,0,2,281,1.430,10.1,0.7,2.8,6.2,2.20,0
Sean Carley,24,1,1,.500,1.74,5,0,4,0,0,2,10.1,4,2,2,0,4,1,8,0,0,2,38,0.774,3.5,0.0,3.5,7.0,2.00,0
Ethan Carnes*,23,3,0,1.000,1.98,9,7,1,0,0,1,36.1,32,12,8,1,8,0,30,1,1,2,148,1.101,7.9,0.2,2.0,7.4,3.75,0
Will Carter,22,1,1,.500,2.04,9,1,0,0,0,0,17.2,12,7,4,0,9,0,13,2,1,1,80,1.189,6.1,0.0,4.6,6.6,1.44,0
Luis Cedeno,20,5,3,.625,2.73,13,12,1,0,0,1,66.0,68,28,20,1,20,0,51,4,0,6,280,1.333,9.3,0.1,2.7,7.0,2.55,0
Jeff Degano*,22,0,0,,2.53,4,2,0,0,0,0,10.2,10,3,3,0,5,0,14,2,0,2,48,1.406,8.4,0.0,4.2,11.8,2.80,0
Andre Del Bosque,24,1,2,.333,3.86,11,0,6,0,0,2,16.1,12,10,7,2,7,1,16,2,0,1,67,1.163,6.6,1.1,3.9,8.8,2.29,0
Jonny Drozd*,23,3,2,.600,1.24,18,0,9,0,0,2,36.1,28,8,5,0,7,0,29,2,0,0,141,0.963,6.9,0.0,1.7,7.2,4.14,0
Yoel Espinal,22,1,5,.167,8.54,14,8,0,0,0,0,39.0,40,37,37,4,32,0,33,9,0,9,192,1.846,9.2,0.9,7.4,7.6,1.03,0
Cody Hamlin,22,1,0,1.000,0.75,6,0,0,0,0,0,12.0,11,1,1,0,3,0,10,0,0,2,49,1.167,8.3,0.0,2.3,7.5,3.33,0
Jake Hernandez,23,0,1,.000,9.00,1,0,1,0,0,0,1.0,1,1,1,0,1,0,0,0,0,1,5,2.000,9.0,0.0,9.0,0.0,0.00,0
Travis Hissong,23,1,1,.500,3.09,14,0,7,0,0,1,23.1,22,9,8,0,12,0,29,1,0,0,101,1.457,8.5,0.0,4.6,11.2,2.42,0
James Kaprielian,21,0,1,.000,2.00,3,3,0,0,0,0,9.0,8,2,2,0,2,0,12,0,0,0,37,1.111,8.0,0.0,2.0,12.0,6.00,1
Kolton Mahoney,23,3,2,.600,2.29,12,10,0,0,0,0,55.0,49,16,14,2,11,0,50,4,0,4,225,1.091,8.0,0.3,1.8,8.2,4.55,0
Bret Marks,23,0,2,.000,4.91,9,0,3,0,0,0,11.0,11,7,6,1,10,0,10,0,0,4,53,1.909,9.0,0.8,8.2,8.2,1.00,0
Jose Mesa Jr.,21,3,0,1.000,0.42,10,0,4,0,0,1,21.2,9,2,1,0,9,0,35,1,0,1,84,0.831,3.7,0.0,3.7,14.5,3.89,0
Jhon Morban,23,0,0,,0.00,1,0,1,0,0,0,2.2,1,0,0,0,1,0,0,0,0,0,10,0.750,3.4,0.0,3.4,0.0,0.00,0
James Reeves*,22,1,1,.500,3.08,13,0,6,0,0,2,26.1,26,9,9,1,12,0,27,2,0,2,113,1.443,8.9,0.3,4.1,9.2,2.25,0
Alex Robinett,22,1,1,.500,2.45,6,0,4,0,0,1,11.0,10,3,3,0,4,1,11,0,0,2,47,1.273,8.2,0.0,3.3,9.0,2.75,0
Josh Roeder,22,1,2,.333,4.08,19,0,11,0,0,4,28.2,28,16,13,3,4,1,26,2,1,2,120,1.116,8.8,0.9,1.3,8.2,6.50,0
Josh Rogers*,20,1,0,1.000,2.57,3,0,1,0,0,1,7.0,5,2,2,0,0,0,10,1,0,0,26,0.714,6.4,0.0,0.0,12.9,,1
Michael Schaub,23,3,1,.750,1.37,20,0,14,0,0,6,26.1,23,4,4,0,7,2,24,1,0,3,108,1.139,7.9,0.0,2.4,8.2,3.43,0
Mark Seyler,21,0,0,,4.62,14,0,1,0,0,1,25.1,30,15,13,2,7,0,15,1,0,2,112,1.461,10.7,0.7,2.5,5.3,2.14,0
