Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Geison Aguasviva*,25,33,5,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,2,0,0,0
Eliezer Alfonzo,34,19,68,67,5,19,5,0,3,14,1,0,0,14,.284,.294,.493,.787,33,3,1,0,0,0,1
Steve Ames,25,30,2,2,1,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,1,0,0,0,0,0,1
Alfredo Amezaga#,35,37,141,124,19,42,10,1,2,25,1,1,14,20,.339,.404,.484,.888,60,0,1,0,2,1,1
Matt Angle*,27,120,468,400,70,113,20,8,8,62,22,5,51,104,.283,.374,.433,.806,173,5,9,5,3,2,1
John Baker*,32,40,153,133,14,27,1,0,4,17,0,1,18,33,.203,.294,.301,.595,40,0,0,0,2,0,1
Brian Barden,32,123,471,415,49,115,22,3,5,56,1,1,41,66,.277,.350,.381,.731,158,12,7,5,3,5,1
Nick Buss*,26,131,518,459,84,139,29,11,17,100,21,2,41,90,.303,.363,.525,.888,241,6,7,3,8,1,1
Drew Butera,29,16,57,52,3,7,3,1,0,3,0,0,4,14,.135,.196,.231,.427,12,2,0,1,0,0,1
Chris Capuano*,34,2,4,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1
Alex Castellanos,26,105,439,385,75,99,14,5,19,61,19,5,41,112,.257,.347,.468,.815,180,3,12,1,0,1,1
Angel Castro,30,25,34,27,1,2,1,0,0,1,0,0,3,13,.074,.167,.111,.278,3,0,0,4,0,0,1
Steve Cilladi,26,1,7,7,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,0,0,0,0
Kelvin De La Cruz*,24,47,6,6,0,0,0,0,0,1,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,0
Damaso Espino,30,19,72,63,7,21,5,0,0,6,0,0,8,6,.333,.403,.413,.815,26,2,0,0,1,1,0
Tim Federowicz,25,21,98,79,20,33,8,1,8,25,0,0,14,26,.418,.500,.848,1.348,67,1,1,2,2,0,1
Stephen Fife,26,10,9,7,1,1,0,0,0,0,0,0,0,3,.143,.143,.143,.286,1,0,0,2,0,0,1
Jesus Flores,28,22,80,73,5,12,5,0,0,7,0,0,4,18,.164,.218,.233,.451,17,1,1,2,0,1,1
Onelki García*,23,10,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,1
Elevys Gonzalez#,23,14,46,35,6,8,1,1,2,5,4,0,6,12,.229,.372,.486,.858,17,1,2,3,0,0,0
Javy Guerra,27,27,2,2,0,1,0,0,0,1,0,0,0,0,.500,.500,.500,1.000,1,0,0,0,0,0,1
Tony Gwynn*,30,104,391,333,53,100,12,5,2,27,12,9,49,52,.300,.393,.384,.777,128,7,3,4,2,1,1
Elian Herrera#,28,108,476,408,69,115,13,1,7,43,16,3,48,76,.282,.367,.370,.737,151,13,8,10,2,1,1
Blake Johnson,28,24,26,23,1,4,0,0,1,2,0,0,0,7,.174,.174,.304,.478,7,1,0,3,0,0,0
Matt Kemp,28,3,12,11,3,2,2,0,0,0,1,0,1,6,.182,.250,.364,.614,4,0,0,0,0,0,1
Aaron Laffey*,28,13,15,15,1,2,0,0,0,1,0,0,0,7,.133,.133,.133,.267,2,0,0,0,0,0,1
Matt Magill,23,18,15,13,1,3,1,0,0,1,0,0,1,4,.231,.286,.308,.593,4,0,0,1,0,0,1
Osvaldo Martinez,25,13,50,43,6,10,4,1,0,4,1,0,7,6,.233,.340,.372,.712,16,0,0,0,0,0,1
Jeremy Moore*,26,45,156,141,13,31,8,1,3,17,4,2,14,42,.220,.295,.355,.649,50,2,1,0,0,0,1
Peter Moylan,34,38,2,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,1,0,0,1
Anthony Ortega,27,39,4,2,0,0,0,0,0,0,0,0,1,2,.000,.333,.000,.333,0,0,0,1,0,0,1
Matt Palmer,34,28,37,32,1,3,0,0,0,0,0,0,2,13,.094,.147,.094,.241,3,0,0,3,0,0,1
Red Patterson,26,39,19,18,0,1,1,0,0,0,0,0,1,14,.056,.105,.111,.216,2,1,0,0,0,0,1
Rob Rasmussen,24,13,11,6,0,0,0,0,0,0,0,0,2,4,.000,.250,.000,.250,0,0,0,3,0,0,1
Dashenko Ricardo,23,2,8,7,0,0,0,0,0,0,0,0,1,4,.000,.125,.000,.125,0,0,0,0,0,0,0
Leo Rodriguez,21,1,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,0
Rusty Ryal,30,106,401,370,50,98,17,3,4,49,0,0,19,80,.265,.310,.359,.669,133,7,7,1,4,1,1
Jonathan Sanchez*,30,14,16,12,0,1,0,0,0,0,0,0,0,7,.083,.083,.083,.167,1,0,0,4,0,0,1
Justin Sellers,27,89,366,326,39,88,26,4,6,65,4,0,25,54,.270,.326,.429,.755,140,4,5,4,6,3,1
Steve Smith,27,14,6,6,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,0,0,0,0,0,0,0
Ian Stewart*,28,27,105,86,13,15,6,0,2,6,0,0,17,36,.174,.324,.314,.638,27,0,2,0,0,0,1
Dee Strange-Gordon*,25,92,433,374,65,111,17,9,0,33,49,11,51,70,.297,.385,.390,.775,146,2,3,4,1,1,1
J.R. Towles,29,4,17,15,2,3,0,0,1,2,1,0,0,3,.200,.200,.400,.600,6,0,0,2,0,0,1
Scott Van Slyke,26,61,263,204,55,71,17,2,12,48,8,2,50,61,.348,.479,.627,1.107,128,6,5,0,4,1,1
Josh Wall,26,25,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,1
Matt Wallach*,27,30,115,98,13,24,2,0,4,13,0,0,16,25,.245,.348,.388,.736,38,1,0,0,1,1,0
Sean White,32,34,9,7,1,1,0,0,0,0,0,0,1,5,.143,.250,.143,.393,1,0,0,1,0,0,1
Chris Withrow,24,25,2,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,0,0,1,0,0,0,1
