Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Jeff Bianchi,26,10,43,41,6,10,1,1,1,6,0,0,2,8,.244,.279,.390,.669,16,4,0,0,0,0,1
Dayton Buller,32,21,62,53,7,13,0,0,1,4,0,0,9,15,.245,.355,.302,.657,16,0,0,0,0,0,0
Hiram Burgos,25,7,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Ozzie Chavez#,29,43,117,109,6,22,2,0,0,7,1,1,5,28,.202,.235,.220,.455,24,5,0,2,1,0,0
Blake Davis*,29,102,357,332,33,85,16,5,2,31,5,5,19,71,.256,.297,.352,.649,117,6,1,3,2,0,1
Kentrail Davis*,25,49,223,196,27,53,7,3,2,14,8,6,22,51,.270,.353,.367,.720,72,4,3,2,0,0,0
Khris Davis,25,69,281,243,35,62,12,1,13,37,6,4,31,59,.255,.349,.473,.822,115,10,5,0,2,2,1
Frankie De La Cruz,29,12,7,7,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,0,0,0,0,0,0,1
Anderson De La Rosa,28,69,227,211,17,57,15,0,2,20,3,0,12,45,.270,.313,.370,.682,78,7,2,0,2,0,0
Robinzon Diaz,29,50,193,177,27,58,9,1,4,20,0,2,14,16,.328,.375,.458,.833,81,8,0,1,1,0,1
Tim Dillard,29,38,3,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,1,0,0,0,0,0,1
Marco Estrada,29,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1
Mike Fiers,28,5,7,6,0,0,0,0,0,0,0,0,1,3,.000,.143,.000,.143,0,0,0,0,0,0,1
Alfredo Figaro,28,3,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,1
Cole Garner,28,71,234,214,18,41,9,1,8,29,2,0,17,89,.192,.261,.355,.616,76,2,3,0,0,1,1
Scooter Gennett*,23,79,349,321,44,90,10,5,3,22,10,5,21,59,.280,.327,.371,.697,119,4,2,3,2,1,1
Caleb Gindl*,24,83,347,312,33,92,21,3,11,51,1,2,30,72,.295,.358,.487,.846,152,10,2,1,2,1,1
Sean Halton,26,96,399,352,51,96,29,2,11,51,6,2,35,92,.273,.348,.460,.809,162,5,8,0,4,0,1
Donovan Hand,27,20,4,4,0,1,0,0,0,1,0,0,0,3,.250,.250,.250,.500,1,0,0,0,0,0,1
Kyle Heckathorn,25,48,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Johnny Hellweg,24,23,34,28,0,6,1,0,0,3,0,0,0,11,.214,.214,.250,.464,7,1,0,6,0,0,1
Zach Kroenke,29,33,25,23,1,2,0,0,0,0,0,0,0,13,.087,.087,.087,.174,2,0,0,2,0,0,1
Aaron Laffey*,28,11,13,11,2,1,1,0,0,1,0,0,1,5,.091,.167,.182,.348,2,0,0,1,0,0,1
Blake Lalli*,30,82,311,284,36,80,14,0,11,35,0,0,22,68,.282,.334,.447,.782,127,8,1,3,1,3,1
Brent Leach*,30,17,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Johnnie Lowe,28,37,10,9,1,1,1,0,0,0,0,0,0,4,.111,.111,.222,.333,2,0,0,1,0,0,0
Hunter Morris*,24,134,546,497,61,123,26,3,24,73,3,1,43,122,.247,.310,.457,.766,227,15,3,0,3,3,0
Chris Narveson*,31,15,29,24,4,5,4,0,0,3,0,0,1,7,.208,.240,.375,.615,9,0,0,4,0,0,1
Jimmy Nelson,24,15,20,16,1,0,0,0,0,1,0,0,2,6,.000,.111,.000,.111,0,0,0,2,0,0,1
Joey Paciorek,24,8,16,14,3,1,0,0,0,0,0,0,1,3,.071,.133,.071,.205,1,0,0,1,0,0,0
Stephen Parker*,25,125,456,399,44,87,20,1,8,43,3,1,47,106,.218,.307,.333,.640,133,15,5,3,2,0,0
Josh Prince,25,115,490,418,68,99,18,2,11,53,25,8,60,105,.237,.338,.368,.707,154,4,5,5,2,0,1
Jesus Sanchez,25,48,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0
R.J. Seidel,25,18,17,14,1,1,0,0,0,0,0,0,1,5,.071,.133,.071,.205,1,0,0,2,0,0,0
Hainley Statia#,27,114,343,291,40,70,10,0,5,23,6,5,50,46,.241,.352,.326,.678,95,8,0,2,0,0,0
Tyler Thornburg,24,15,8,8,0,2,1,0,0,1,0,0,0,2,.250,.250,.375,.625,3,0,0,0,0,0,1
Eugenio Velez#,31,38,175,151,23,57,10,3,2,21,9,3,19,25,.377,.437,.523,.960,79,5,0,1,4,1,1
Travis Webb*,28,56,2,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,1,0,0,0
