Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Xavier Avery*,23,81,333,295,36,70,12,2,2,23,17,5,31,73,.237,.312,.312,.624,92,5,2,3,2,0,1,2013,AAA,BAL
Wilson Betemit#,31,4,13,12,1,1,1,0,0,0,0,0,1,5,.083,.154,.167,.321,2,1,0,0,0,0,1,2013,AAA,BAL
Buck Britton*,27,62,243,220,19,56,10,0,5,27,1,1,17,32,.255,.313,.368,.681,81,3,3,0,3,1,0,2013,AAA,BAL
Russ Canzler,27,86,374,323,46,89,15,1,11,49,1,1,47,76,.276,.369,.430,.799,139,13,2,0,2,4,1,2013,AAA,BAL
Steve Clevenger*,27,20,82,71,12,23,2,0,2,11,0,0,10,9,.324,.402,.437,.839,31,3,0,0,1,0,1,2013,AAA,BAL
Chris Dickerson*,31,37,160,136,24,33,7,2,2,8,1,1,21,35,.243,.350,.368,.718,50,5,2,0,1,1,1,2013,AAA,BAL
Luis Exposito,26,64,226,205,23,46,13,0,4,23,0,0,17,50,.224,.279,.346,.625,71,4,0,0,4,0,1,2013,AAA,BAL
Ryan Flaherty*,26,8,35,34,4,9,1,0,2,5,0,0,1,8,.265,.286,.471,.756,16,0,0,0,0,0,1,2013,AAA,BAL
Lew Ford,36,13,51,47,8,8,3,0,2,4,0,0,2,4,.170,.196,.362,.558,17,0,0,0,2,0,1,2013,AAA,BAL
Jose Gil,26,2,7,6,1,2,0,0,0,1,0,0,1,3,.333,.429,.333,.762,2,0,0,0,0,0,0,2013,AAA,BAL
L.J. Hoes,23,99,430,365,62,111,25,1,3,40,7,7,58,56,.304,.406,.403,.808,147,13,5,1,1,0,1,2013,AAA,BAL
Travis Ishikawa*,29,49,208,177,29,56,16,0,7,31,1,0,29,43,.316,.413,.525,.939,93,1,1,0,1,3,1,2013,AAA,BAL
Conor Jackson,31,9,30,25,1,5,1,0,0,2,0,0,4,4,.200,.333,.240,.573,6,0,1,0,0,0,1,2013,AAA,BAL
Dan Johnson*,33,5,18,13,2,2,0,0,0,1,0,0,3,3,.154,.333,.154,.487,2,1,1,0,1,0,1,2013,AAA,BAL
Alex Liddi,24,49,198,185,20,41,11,3,4,22,4,1,11,58,.222,.269,.378,.647,70,6,1,1,0,0,1,2013,AAA,BAL
Luis Martinez,28,2,9,8,1,2,0,0,0,0,0,0,1,2,.250,.333,.250,.583,2,0,0,0,0,0,1,2013,AAA,BAL
Yamaico Navarro,25,108,452,390,59,104,21,1,12,53,9,2,53,73,.267,.354,.418,.772,163,7,3,0,6,0,1,2013,AAA,BAL
Ronny Paulino,32,8,27,23,2,4,1,0,1,2,0,0,4,7,.174,.296,.348,.644,8,0,0,0,0,0,1,2013,AAA,BAL
Jason Pridie*,29,119,531,479,69,129,24,5,15,57,8,2,43,120,.269,.333,.434,.767,208,5,4,2,3,0,1,2013,AAA,BAL
Brian Roberts#,35,4,15,13,2,3,1,0,0,1,0,0,2,3,.231,.333,.308,.641,4,0,0,0,0,0,1,2013,AAA,BAL
Chris Robinson,29,29,113,108,9,26,4,0,0,5,0,0,4,24,.241,.268,.278,.546,30,3,0,1,0,0,1,2013,AAA,BAL
Trayvon Robinson#,25,52,201,177,28,39,5,0,5,15,9,2,22,60,.220,.307,.333,.640,59,2,0,2,0,1,1,2013,AAA,BAL
Niuman Romero#,28,15,58,48,7,8,0,1,2,3,1,2,10,13,.167,.310,.333,.644,16,2,0,0,0,0,1,2013,AAA,BAL
Jonathan Schoop,21,70,289,270,30,69,11,0,9,34,1,2,13,55,.256,.301,.396,.697,107,7,5,0,1,1,1,2013,AAA,BAL
Chris Snyder,32,52,200,181,16,44,8,0,6,24,0,0,17,47,.243,.305,.387,.692,70,6,0,0,2,0,1,2013,AAA,BAL
Taylor Teagarden,29,3,13,13,0,1,0,0,0,0,0,0,0,2,.077,.077,.077,.154,1,1,0,0,0,0,1,2013,AAA,BAL
Eric Thames*,26,36,149,135,17,34,5,0,3,13,3,1,11,33,.252,.315,.356,.671,48,2,2,0,1,0,1,2013,AAA,BAL
Henry Urrutia*,26,29,123,114,16,36,5,1,2,13,0,0,8,15,.316,.358,.430,.788,49,2,0,0,1,0,1,2013,AAA,BAL
Danny Valencia,28,65,282,262,40,75,20,1,14,51,1,1,17,48,.286,.326,.531,.857,139,8,0,0,3,2,1,2013,AAA,BAL
Brandon Waring,27,10,42,36,3,8,2,0,2,8,0,0,5,19,.222,.333,.444,.778,16,1,1,0,0,0,0,2013,AAA,BAL
Zelous Wheeler,26,90,359,321,38,86,17,1,10,45,2,1,30,55,.268,.340,.421,.760,135,18,6,0,2,1,1,2013,AAA,BAL
Brandon Wood,28,48,196,181,13,39,9,1,2,23,0,0,10,37,.215,.250,.309,.559,56,7,0,0,5,0,1,2013,AAA,BAL
