Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Barrett Astin,23,4,3,.571,2.29,16,11,0,1,0,0,74.2,62,28,19,0,18,0,61,1,0,2,305,1.071,7.5,0.0,2.2,7.4,3.39,,1
Nolan Becker*,24,3,2,.600,3.15,45,0,10,0,0,3,45.2,35,18,16,0,28,1,42,2,0,4,197,1.380,6.9,0.0,5.5,8.3,1.50,,0
Joel Bender*,23,3,2,.600,3.69,31,0,5,0,0,1,53.2,50,26,22,2,14,0,46,1,0,7,223,1.193,8.4,0.3,2.3,7.7,3.29,,0
Scott Brattvet,23,2,1,.667,3.03,21,1,3,0,0,0,29.2,35,11,10,2,6,0,16,2,0,0,125,1.382,10.6,0.6,1.8,4.9,2.67,,0
Alejandro Chacin,22,2,0,1.000,2.45,29,0,21,0,0,10,36.2,23,12,10,3,11,0,56,3,0,1,149,0.927,5.6,0.7,2.7,13.7,5.09,,1
Jonathon Crawford,23,0,1,.000,8.44,2,2,0,0,0,0,5.1,5,5,5,0,3,0,6,0,1,1,24,1.500,8.4,0.0,5.1,10.1,2.00,,0
Amir Garrett*,23,9,7,.563,2.44,26,26,0,1,1,0,140.1,117,50,38,4,55,0,133,4,1,9,575,1.226,7.5,0.3,3.5,8.5,2.42,,1
Carlos Gonzalez,25,1,2,.333,1.21,20,0,8,0,0,0,29.2,18,4,4,1,7,0,26,0,0,2,112,0.843,5.5,0.3,2.1,7.9,3.71,,0
Nick Howard,22,3,2,.600,6.63,24,5,4,0,0,2,38.0,34,32,28,0,50,0,31,4,0,9,189,2.211,8.1,0.0,11.8,7.3,0.62,,0
Blaine Howell*,26,1,0,1.000,1.65,12,0,3,0,0,0,16.1,14,4,3,0,6,1,11,1,0,2,66,1.224,7.7,0.0,3.3,6.1,1.83,,0
Joe Mantoni,24,1,2,.333,6.06,13,0,1,0,0,0,16.1,17,12,11,3,4,0,11,2,0,0,70,1.286,9.4,1.7,2.2,6.1,2.75,,0
Keury Mella,21,3,1,.750,2.95,4,4,0,0,0,0,21.1,11,7,7,2,15,1,23,2,1,0,91,1.219,4.6,0.8,6.3,9.7,1.53,,1
Evan Mitchell,23,3,2,.600,3.84,46,0,24,0,0,8,58.2,61,29,25,2,33,2,42,4,0,11,263,1.602,9.4,0.3,5.1,6.4,1.27,,0
Jimmy Moran,25,2,2,.500,3.94,33,0,13,0,0,1,32.0,33,15,14,0,13,1,31,1,0,3,135,1.438,9.3,0.0,3.7,8.7,2.38,,0
El'Hajj Muhammad,23,6,6,.500,2.96,52,0,30,0,0,17,54.2,43,23,18,1,43,2,42,3,1,8,250,1.573,7.1,0.2,7.1,6.9,0.98,,0
Sal Romano,21,6,5,.545,3.46,19,18,0,1,0,0,104.0,103,48,40,2,33,0,79,2,1,4,434,1.308,8.9,0.2,2.9,6.8,2.39,,1
Nick Routt*,24,6,3,.667,3.47,24,14,1,0,0,0,90.2,102,44,35,2,22,0,74,5,1,3,392,1.368,10.1,0.2,2.2,7.3,3.36,,0
Wendell Soto,23,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,2,0,0,0,0,0,4,2.000,0.0,0.0,18.0,0.0,0.00,,0
Jackson Stephens,21,12,7,.632,2.97,26,26,0,0,0,0,145.1,157,56,48,11,30,0,97,9,1,5,616,1.287,9.7,0.7,1.9,6.0,3.23,,1
Nick Travieso,21,6,6,.500,2.70,19,19,0,0,0,0,93.1,82,40,28,4,30,0,76,8,1,7,395,1.200,7.9,0.4,2.9,7.3,2.53,,0
Seth Varner*,23,4,4,.500,2.97,13,9,0,0,0,0,60.2,54,25,20,5,6,1,57,3,0,5,243,0.989,8.0,0.7,0.9,8.5,9.50,,0
Zack Weiss,23,0,0,,0.00,9,0,8,0,0,5,11.2,2,0,0,0,1,0,22,0,0,2,37,0.257,1.5,0.0,0.8,17.0,22.00,,1
22 Players,22.9,77,58,.570,3.11,135,135,132,3,19,47,1159.2,1058,489,401,44,430,9,982,57,8,85,4895,1.283,8.2,0.3,3.3,7.6,2.28,,0
