Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Jason Anderson*,31,33,4,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1
Phillippe Aumont*,21,11,7,5,0,0,0,0,0,0,0,0,2,5,.000,.286,.000,.286,0,0,0,0,0,0,1
Quintin Berry*,25,66,285,238,35,50,10,2,2,25,23,6,33,50,.210,.312,.294,.606,70,6,3,9,2,0,1
Joe Blanton,29,2,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,1,0,0,1
Tagg Bozied,30,104,410,355,65,112,29,1,27,92,1,3,47,85,.315,.402,.631,1.033,224,12,6,0,2,1,0
Domonic Brown*,22,65,271,236,50,75,16,3,15,47,12,6,29,51,.318,.391,.602,.993,142,2,2,0,4,2,1
Tyson Brummett,25,28,3,1,1,0,0,0,0,0,0,0,2,1,.000,.667,.000,.667,0,0,0,0,0,0,1
Chance Chapman#,26,29,3,3,0,1,0,0,0,1,0,0,0,2,.333,.333,.333,.667,1,0,0,0,0,0,0
Ozzie Chavez#,26,67,217,188,25,41,10,0,1,18,3,4,26,33,.218,.316,.287,.604,54,5,1,2,0,0,0
Michael Cisco,23,16,22,20,0,2,0,0,0,0,0,0,0,11,.100,.100,.100,.200,2,0,0,2,0,0,0
Tyler Cloyd,23,2,3,3,0,1,0,0,0,1,0,0,0,1,.333,.333,.333,.667,1,0,0,0,0,0,1
Keoni De Renne#,31,34,110,92,11,19,3,0,0,8,0,0,16,10,.207,.327,.239,.566,22,3,1,0,1,1,0
Melvin Dorta,28,5,20,17,3,3,0,0,0,0,1,0,2,1,.176,.263,.176,.440,3,0,0,1,0,0,1
Sergio Escalona*,25,50,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Yohan Flande*,24,27,21,19,0,1,0,0,0,0,0,0,0,11,.053,.053,.053,.105,1,1,0,2,0,0,1
Josh Fogg,33,3,2,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,1,0,0,1
Freddy Galvis#,20,138,545,502,58,117,16,4,5,48,15,4,30,89,.233,.276,.311,.586,156,8,1,8,4,2,1
Harold Garcia#,23,55,258,231,27,65,9,2,5,32,12,5,15,57,.281,.340,.403,.743,93,2,6,5,1,0,0
Matt German*,26,43,3,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,0,0,0,0
Tyson Gillies*,21,26,113,105,15,25,2,1,2,6,2,2,5,24,.238,.286,.333,.619,35,0,2,1,0,0,0
Tuffy Gosewisch,26,97,370,311,46,75,22,1,9,32,0,0,49,67,.241,.353,.405,.759,126,2,5,5,0,0,1
Fidel Hernandez,24,4,16,15,3,7,0,0,0,1,3,0,0,3,.467,.500,.467,.967,7,0,1,0,0,0,0
Austin Hyatt,24,4,3,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,1,0,0,0
Chris Kissock,25,11,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,0
Torre Langley,22,2,7,6,0,1,0,0,0,0,0,0,1,2,.167,.286,.167,.452,1,1,0,0,0,0,0
Kevin Mahar,29,116,415,364,50,95,16,2,13,53,6,4,43,90,.261,.342,.423,.765,154,16,3,3,2,0,1
Drew Naylor,24,27,28,20,1,2,0,0,0,1,0,0,3,7,.100,.217,.100,.317,2,0,0,5,0,0,0
Kevin Nelson,29,54,193,174,15,42,8,0,2,19,0,1,12,38,.241,.297,.322,.619,56,7,3,1,3,0,0
Cody Overbeck,24,78,309,275,48,70,10,1,13,41,0,1,25,83,.255,.333,.440,.773,121,9,8,0,1,0,0
Timo Perez*,35,43,182,161,19,41,7,1,4,25,4,1,17,21,.255,.320,.385,.706,62,4,0,1,3,0,1
Brandon Pinckney,28,51,170,154,13,34,10,0,2,10,0,1,10,29,.221,.271,.325,.596,50,3,1,4,1,0,0
JC Ramirez,21,13,9,6,0,2,0,0,0,1,0,0,1,3,.333,.429,.333,.762,2,0,0,2,0,0,1
Matt Rizzotti*,24,77,310,266,48,96,25,0,16,62,1,1,40,56,.361,.452,.635,1.087,169,5,4,0,0,3,0
Neil Sellers,28,4,17,16,3,2,1,0,1,3,0,0,1,4,.125,.176,.375,.551,6,0,0,0,0,0,0
Michael Spidale,28,131,526,479,74,145,21,3,3,50,31,11,35,64,.303,.354,.378,.732,181,15,5,4,3,0,0
Brian Stavisky*,29,39,116,105,14,29,4,0,3,11,1,1,10,25,.276,.345,.400,.745,42,2,1,0,0,0,0
Michael Stutes,23,25,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1
Gabe Suarez,25,5,19,18,2,5,1,0,0,1,1,0,1,2,.278,.316,.333,.649,6,1,0,0,0,0,0
John Suomi*,29,46,157,145,21,38,5,0,3,18,1,2,8,33,.262,.299,.359,.658,52,1,1,0,3,0,0
Ty Taubenheim,27,13,2,2,0,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,1,0,0,0,0,0,1
Rich Thompson*,31,33,146,128,23,38,4,3,1,14,13,0,9,20,.297,.359,.398,.758,51,1,4,4,1,0,1
Vance Worley,22,19,22,19,1,3,0,0,1,1,0,0,0,9,.158,.158,.316,.474,6,0,0,3,0,0,1
