Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Chris Anderson,24,7,26,21,1,6,0,0,0,2,0,1,5,8,.286,.423,.286,.709,6,0,0,0,0,1,0
Brandon Beachy,23,27,11,11,1,2,1,0,1,2,0,0,0,6,.182,.182,.545,.727,6,0,0,0,0,0,1
Luis Bolivar,29,47,175,159,22,44,6,2,3,17,5,4,13,41,.277,.339,.396,.735,63,1,2,1,0,1,0
Mike Broadway,23,23,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Willie Cabrera,23,99,407,366,48,112,37,1,5,56,13,6,29,36,.306,.369,.454,.822,166,14,9,0,3,1,0
Brett Cammons,24,15,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Yeliar Castro,22,10,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Kyle Cofield,23,18,8,7,0,1,0,0,0,0,0,0,1,2,.143,.250,.143,.393,1,0,0,0,0,0,0
Christian Colonel,28,11,38,34,10,11,3,1,1,4,1,0,3,8,.324,.395,.559,.954,19,3,1,0,0,0,0
Erik Cordier,24,25,31,26,4,8,0,0,0,5,0,0,2,9,.308,.379,.308,.687,8,1,1,2,0,0,1
Mike Daniel*,25,77,276,246,24,60,10,1,3,25,14,4,24,47,.244,.313,.329,.642,81,8,2,1,3,0,0
Randall Delgado,20,8,9,8,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,1,0,0,1
Scott Diamond*,23,17,19,15,2,2,1,0,0,0,0,0,2,8,.133,.235,.200,.435,3,1,0,2,0,0,1
Eric Duncan*,25,119,483,439,56,117,23,5,8,64,6,4,35,108,.267,.323,.396,.719,174,8,4,0,5,5,0
Mauro Gomez,25,133,559,495,67,139,42,2,16,80,1,2,46,122,.281,.349,.471,.820,233,12,10,0,8,3,1
Yasser Gómez*,30,38,146,127,9,41,3,0,0,9,1,3,19,9,.323,.411,.346,.757,44,5,0,0,0,0,0
Juan Gonzalez#,28,34,122,102,7,21,4,0,0,12,0,0,14,26,.206,.322,.245,.567,25,0,4,1,1,1,0
Randy Gress,25,39,112,96,13,24,4,0,2,6,0,1,11,26,.250,.339,.354,.694,34,1,2,3,0,1,0
Tim Gustafson,25,16,9,8,0,0,0,0,0,0,0,0,1,3,.000,.111,.000,.111,0,1,0,0,0,0,0
Ty'Relle Harris,23,4,2,2,0,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,1,0,0,0,0,0,0
J.J. Hoover,22,4,3,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,0,0,0,1
Lee Hyde,25,29,5,5,0,1,1,0,0,1,0,0,0,2,.200,.200,.400,.600,2,0,0,0,0,0,0
Benji Johnson,23,13,47,38,4,3,1,0,0,1,0,0,7,15,.079,.255,.105,.361,4,0,2,0,0,0,0
Cody Johnson*,21,75,260,233,26,44,6,0,10,31,9,5,25,114,.189,.269,.343,.613,80,1,1,0,1,0,0
Mycal Jones,23,7,33,30,5,6,0,1,2,5,1,0,1,9,.200,.226,.467,.692,14,0,0,2,0,0,0
Travis Jones,24,33,79,71,13,16,2,0,1,5,3,1,6,19,.225,.304,.296,.600,21,0,2,0,0,0,0
Donell Linares,26,109,447,417,48,100,19,1,11,47,2,1,14,41,.240,.279,.369,.649,154,15,10,3,3,1,0
