Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Jeff Baisley,23,124,545,466,86,139,35,1,22,110,6,1,62,86,.298,.382,.519,.901,242,12,7,0,10,4,1,2006,A,OAK
Jeff Bieker,23,28,104,93,11,23,3,0,0,13,0,1,6,14,.247,.320,.280,.600,26,4,4,1,0,0,0,2006,A,OAK
Nick Blasi,24,75,337,288,44,73,12,5,0,25,17,1,33,69,.253,.331,.330,.661,95,4,3,8,5,0,0,2006,A,OAK
Chad Boyd*,21,64,287,257,43,89,27,0,2,37,3,4,24,27,.346,.401,.475,.875,122,5,2,0,4,1,0,2006,A,OAK
Todd Johnson*,21,28,111,105,21,30,2,1,0,12,3,3,5,15,.286,.318,.324,.642,34,2,0,1,0,0,0,2006,A,OAK
Steve Kleen,23,126,532,466,79,131,24,4,5,59,5,3,48,87,.281,.362,.382,.744,178,11,13,1,4,0,0,2006,A,OAK
Wes Long,24,84,292,247,31,49,9,0,1,14,8,3,39,40,.198,.308,.247,.555,61,6,1,3,2,0,0,2006,A,OAK
Frank Martinez#,20,117,476,414,72,108,25,2,7,58,11,3,44,81,.261,.344,.382,.726,158,5,10,5,3,1,0,2006,A,OAK
Mike Massaro*,22,50,231,197,34,50,7,0,1,19,5,10,29,31,.254,.348,.305,.653,60,3,0,4,1,0,0,2006,A,OAK
Isaac Omura*,22,93,395,348,48,103,19,1,5,47,1,1,32,49,.296,.354,.399,.753,139,12,3,5,7,0,0,2006,A,OAK
Raul Padron*,21,99,379,339,36,82,16,1,2,52,3,2,30,83,.242,.299,.313,.611,106,3,0,4,6,1,0,2006,A,OAK
Wilber Perez#,22,8,29,27,4,3,1,0,0,0,0,0,2,9,.111,.172,.148,.321,4,2,0,0,0,0,0,2006,A,OAK
Jose Pineda,24,130,547,468,72,119,15,6,15,74,21,8,65,132,.254,.355,.408,.763,191,10,10,0,4,3,0,2006,A,OAK
Andre Piper-Jordan,22,4,7,6,0,1,0,0,0,0,0,1,0,3,.167,.286,.167,.452,1,0,1,0,0,0,0,2006,A,OAK
Anthony Recker,22,109,453,407,52,117,24,3,14,57,5,5,42,115,.287,.358,.464,.822,189,10,3,0,1,2,1,2006,A,OAK
Justin Sellers,20,119,495,411,75,99,21,2,5,46,17,5,58,65,.241,.346,.338,.685,139,7,11,10,5,0,1,2006,A,OAK
Matthew Sulentic*,18,30,113,98,12,23,4,1,1,13,1,2,12,19,.235,.327,.327,.654,32,3,2,0,1,1,0,2006,A,OAK
