Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Jay Bruce*,19,117,498,444,69,129,42,5,16,81,19,9,44,106,.291,.355,.516,.871,229,7,4,0,6,4,1,2006,A,CIN
Gerardo Cabrera,22,103,371,323,35,75,15,3,4,24,4,2,36,74,.232,.319,.334,.653,108,7,5,7,0,1,0,2006,A,CIN
Angel Colon,22,10,36,31,3,3,0,0,0,2,0,1,2,17,.097,.194,.097,.291,3,0,2,0,1,0,0,2006,A,CIN
Mike DeJesus*,22,112,464,394,52,97,12,1,3,42,11,4,59,60,.246,.343,.305,.647,120,9,1,6,4,2,0,2006,A,CIN
Chris Denove,23,55,182,162,16,29,6,0,1,17,0,0,13,38,.179,.246,.235,.480,38,8,2,3,2,0,0,2006,A,CIN
Eric Eymann,22,119,482,437,51,104,29,5,4,41,2,4,35,95,.238,.302,.355,.657,155,7,6,2,2,0,0,2006,A,CIN
Michael Griffin,22,131,586,548,71,144,33,6,6,52,10,5,20,94,.263,.304,.378,.681,207,13,13,3,2,2,0,2006,A,CIN
Habelito Hernandez,25,115,452,436,57,118,16,5,7,53,3,3,7,49,.271,.284,.378,.663,165,16,2,5,2,0,0,2006,A,CIN
Josh Holden*,25,90,287,262,30,65,8,4,0,18,11,5,16,49,.248,.298,.309,.607,81,4,4,2,3,2,0,2006,A,CIN
Paul Janish,23,26,108,98,19,39,6,0,5,18,0,0,7,10,.398,.435,.612,1.047,60,0,1,0,2,0,1,2006,A,CIN
Brad Key,23,35,119,107,9,24,7,0,1,5,0,0,11,25,.224,.303,.318,.620,34,5,1,0,0,0,0,2006,A,CIN
Yoni Lasso,21,5,14,10,3,1,1,0,0,0,0,0,2,3,.100,.357,.200,.557,2,0,2,0,0,0,0,2006,A,CIN
Bobby Mosby,24,86,323,291,31,69,15,0,12,45,0,0,26,91,.237,.307,.412,.719,120,3,4,0,2,0,0,2006,A,CIN
J.D. Reininger,23,34,128,105,16,23,6,0,2,10,0,0,21,38,.219,.359,.333,.693,35,4,2,0,0,0,0,2006,A,CIN
J.D. Roberts*,24,8,27,26,2,4,1,1,0,1,0,0,1,11,.154,.185,.269,.454,7,1,0,0,0,0,0,2006,A,CIN
Adam Rosales,23,55,244,222,36,60,9,3,6,29,5,1,15,40,.270,.328,.419,.747,93,1,5,0,2,1,1,2006,A,CIN
B.J. Szymanski,23,128,534,482,68,115,31,3,16,59,22,10,46,191,.239,.309,.415,.724,200,2,4,0,2,5,0,2006,A,CIN
Craig Tatum,23,98,381,343,41,95,21,0,8,37,3,1,32,70,.277,.344,.408,.752,140,7,4,0,2,2,1,2006,A,CIN
