Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Abraham Aguilar,21,46,158,133,18,27,4,0,0,7,3,3,19,36,.203,.314,.233,.547,31,1,3,2,1,0,0,2006,A,SDP
Josh Alley*,22,67,289,234,27,48,11,0,2,23,11,6,52,33,.205,.348,.278,.626,65,6,0,2,1,0,0,2006,A,SDP
Matt Antonelli,21,5,18,16,3,2,1,1,0,0,0,0,2,6,.125,.222,.313,.535,5,0,0,0,0,0,1,2006,A,SDP
Mike Baxter*,21,117,517,476,67,122,28,7,3,40,13,5,31,66,.256,.304,.363,.668,173,7,4,1,5,2,1,2006,A,SDP
Kyle Blanks,19,86,359,308,41,90,20,0,10,52,2,0,36,79,.292,.382,.455,.836,140,6,11,0,4,2,1,2006,A,SDP
Matt Bush,20,21,78,71,8,19,3,0,0,7,2,1,6,13,.268,.333,.310,.643,22,2,1,0,0,0,1,2006,A,SDP
Michael Campbell*,22,12,52,50,7,14,4,0,0,3,0,0,0,9,.280,.288,.360,.648,18,1,1,0,1,0,0,2006,A,SDP
Ray Chang,22,27,110,91,19,26,4,0,3,8,0,1,16,19,.286,.409,.429,.838,39,0,3,0,0,0,0,2006,A,SDP
Rayner Contreras,19,12,40,38,2,4,0,0,0,1,0,0,2,9,.105,.150,.105,.255,4,0,0,0,0,0,0,2006,A,SDP
Craig Cooper,21,6,26,21,6,7,1,1,0,5,0,0,3,3,.333,.423,.476,.899,10,2,1,0,1,0,0,2006,A,SDP
Nic Crosta,23,37,153,123,26,47,12,1,7,30,2,2,26,35,.382,.490,.667,1.157,82,0,2,0,2,0,0,2006,A,SDP
A.J. Davidiuk,22,27,98,88,7,18,1,0,0,7,1,1,7,14,.205,.286,.216,.502,19,2,3,0,0,1,0,2006,A,SDP
Drew Davidson,24,28,110,93,18,23,7,4,0,12,1,0,11,27,.247,.336,.409,.745,38,1,3,0,3,0,0,2006,A,SDP
Javis Diaz*,22,27,126,111,20,34,3,1,0,7,8,1,14,34,.306,.384,.351,.735,39,1,0,1,0,1,0,2006,A,SDP
David Freese,23,53,230,204,27,61,13,3,8,44,1,1,21,44,.299,.374,.510,.884,104,2,4,0,1,1,1,2006,A,SDP
Brandon Gottier,24,62,229,207,16,44,13,0,1,16,1,3,17,52,.213,.281,.290,.571,60,8,3,1,1,0,0,2006,A,SDP
Santiago Guerrero,22,6,24,22,2,4,1,0,0,3,1,0,2,8,.182,.250,.227,.477,5,1,0,0,0,0,0,2006,A,SDP
Chad Huffman,21,5,16,14,2,3,0,1,0,0,0,1,2,2,.214,.313,.357,.670,5,1,0,0,0,0,1,2006,A,SDP
Nick Hundley,22,57,248,215,29,59,19,0,8,44,1,1,25,45,.274,.355,.474,.829,102,3,4,0,4,0,1,2006,A,SDP
Seth Johnston,23,112,496,458,72,126,33,0,10,58,3,1,32,80,.275,.329,.413,.741,189,10,5,0,1,3,0,2006,A,SDP
Daryl Jones,19,121,506,442,50,107,22,1,12,58,1,3,46,114,.242,.325,.378,.703,167,6,11,1,6,2,0,2006,A,SDP
Jose Lobaton#,21,20,77,61,15,17,3,1,1,11,0,0,12,12,.279,.408,.410,.818,25,2,2,1,1,0,1,2006,A,SDP
Jesus Lopez,18,55,204,179,23,37,6,0,3,19,0,0,19,32,.207,.285,.291,.576,52,6,1,4,1,1,0,2006,A,SDP
Jodam Rivera#,20,31,116,106,11,23,1,0,0,8,1,1,6,22,.217,.261,.226,.487,24,6,1,1,2,0,0,2006,A,SDP
Luany Sanchez,21,3,10,10,0,4,0,0,0,2,0,0,0,1,.400,.400,.400,.800,4,0,0,0,0,0,0,2006,A,SDP
Mike Sansoe,23,74,326,276,60,81,12,4,1,32,21,7,37,54,.293,.381,.377,.758,104,3,4,6,3,0,0,2006,A,SDP
Chad Steiner,22,38,155,144,10,31,5,1,1,20,0,0,7,24,.215,.260,.285,.544,41,6,2,1,1,0,0,2006,A,SDP
Will Venable*,23,124,541,472,86,148,34,5,11,91,18,5,55,81,.314,.389,.477,.866,225,8,7,1,6,4,1,2006,A,SDP
