Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Christian Acosta,22,3,8,8,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,1,0,0,0,0,0
Leonardo Acosta,20,37,137,127,8,19,2,1,0,11,1,2,3,38,.150,.165,.181,.347,23,1,0,4,3,0,0
Brandon Allen*,20,109,427,395,36,84,17,2,15,68,6,4,22,126,.213,.257,.380,.637,150,8,3,3,4,0,1
Randy Blood*,25,6,27,25,1,4,1,0,1,4,0,0,2,8,.160,.222,.320,.542,8,0,0,0,0,0,0
Juan Camacho#,25,58,234,224,22,51,9,0,4,27,0,1,6,45,.228,.258,.321,.579,72,3,3,1,0,0,0
Chris Carter,19,13,52,46,4,6,3,0,1,5,0,0,5,17,.130,.231,.261,.492,12,1,1,0,0,0,1
Javier Castillo,22,94,378,344,53,88,17,5,8,42,8,2,29,64,.256,.321,.404,.725,139,12,4,1,0,0,0
Aaron Cunningham,20,95,402,341,58,104,26,3,11,41,19,10,34,72,.305,.386,.496,.882,169,4,13,11,3,1,1
Anderson Gomes,21,80,320,288,37,72,11,3,7,30,10,5,24,67,.250,.312,.382,.694,110,5,3,3,2,0,0
Francisco Hernandez#,20,92,351,316,29,78,16,1,6,34,3,1,22,31,.247,.305,.361,.666,114,8,6,4,3,0,0
Eric Hollis,23,13,35,32,2,8,1,0,0,3,0,0,2,8,.250,.294,.281,.575,9,2,0,1,0,0,0
Brandon Johnson*,21,69,249,221,29,51,13,3,6,20,8,6,15,71,.231,.292,.398,.690,88,2,5,6,2,0,0
Eric Mesa,23,41,124,113,11,25,2,0,0,8,0,1,9,33,.221,.282,.239,.521,27,2,1,0,1,0,0
Brent Metheny*,25,54,208,180,28,49,10,0,2,19,2,1,25,32,.272,.367,.361,.728,65,0,2,1,0,1,0
Pedro Moreno,20,2,6,6,1,0,0,0,0,0,1,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Paulo Orlando,20,116,503,470,71,123,23,10,6,31,29,9,18,143,.262,.305,.391,.696,184,2,11,4,0,0,1
Adam Ricks#,23,87,337,282,29,65,12,0,4,27,2,2,43,57,.230,.332,.316,.648,89,7,2,6,4,1,0
Daron Roberts,23,43,183,171,21,55,15,1,2,20,9,1,7,22,.322,.361,.456,.817,78,8,4,0,1,0,0
Jose Rodriguez,21,26,86,76,5,10,1,0,0,5,1,1,6,32,.132,.202,.145,.347,11,1,1,2,1,0,0
Manuel Rodriguez,23,18,63,57,5,11,4,0,0,1,0,0,4,19,.193,.258,.263,.521,15,0,1,1,0,0,0
Salvador Sanchez,20,88,314,287,36,60,9,0,8,37,17,5,16,76,.209,.264,.324,.588,93,4,7,0,4,0,0
Evan Tartaglia*,24,16,75,63,7,13,2,0,0,4,1,3,10,15,.206,.315,.238,.553,15,0,0,2,0,0,0
Fernando Valenzuela*,23,80,340,293,37,78,13,2,9,43,0,1,40,45,.266,.365,.416,.781,122,7,6,0,1,0,0
Kris Welker,23,17,57,50,4,10,2,0,0,4,0,1,6,11,.200,.298,.240,.538,12,0,1,0,0,0,0
Blake Whealy,26,24,101,90,12,19,4,0,1,6,0,0,8,27,.211,.273,.289,.562,26,1,0,2,1,0,0
