Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Willson Contreras,26,138,544,474,50,118,27,5,10,54,4,1,53,121,.249,.339,.390,.730,94,185,14,13,2,2,2,1
1B,Anthony Rizzo*,28,153,665,566,74,160,29,1,25,101,6,4,70,80,.283,.376,.470,.846,124,266,11,20,0,9,15,1
2B,Javier Baez,25,160,645,606,101,176,40,9,34,111,21,9,29,167,.290,.326,.554,.881,129,336,10,5,1,4,8,1
SS,Addison Russell,24,130,465,420,52,105,21,1,5,38,4,0,40,99,.250,.317,.340,.657,76,143,7,2,1,2,2,1
3B,Kris Bryant,26,102,457,389,59,106,28,3,13,52,2,4,48,107,.272,.374,.460,.834,121,179,5,17,0,3,6,1
LF,Kyle Schwarber*,25,137,510,428,64,102,14,3,26,61,4,3,78,140,.238,.356,.467,.823,117,200,6,1,1,2,20,1
CF,Albert Almora,24,152,479,444,62,127,24,1,5,41,1,3,24,83,.286,.323,.378,.701,86,168,12,3,2,6,1,1
RF,Jason Heyward*,28,127,489,440,67,119,23,4,8,57,1,1,42,60,.270,.335,.395,.731,94,174,7,2,2,2,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
UT,Ben Zobrist#,37,139,520,455,67,139,28,3,9,58,3,4,55,60,.305,.378,.440,.817,117,200,8,2,1,7,1,1
OF,Ian Happ#,23,142,462,387,56,90,19,2,15,44,8,4,70,167,.233,.353,.408,.761,102,158,6,3,0,2,9,1
3B,David Bote,25,74,210,184,23,44,9,2,6,33,3,4,19,60,.239,.319,.408,.727,92,75,3,4,0,3,1,1
C,Victor Caratini#,24,76,200,181,21,42,7,0,2,21,0,0,12,42,.232,.293,.304,.597,60,55,5,4,2,1,0,1
IF,Tommy La Stella*,29,123,192,169,23,45,8,0,1,19,0,1,17,27,.266,.340,.331,.672,81,56,5,2,0,0,1,1
2B,Daniel Murphy*,33,35,146,138,23,41,6,0,6,13,2,0,7,23,.297,.329,.471,.800,110,65,1,0,0,1,0,1
C,Chris Gimenez,35,12,32,28,1,4,0,0,0,1,1,0,3,7,.143,.219,.143,.362,0,4,1,0,0,1,0,1
1B,Efren Navarro*,32,4,6,6,0,1,0,0,0,0,0,0,0,4,.167,.167,.167,.333,-11,1,0,0,0,0,0,1
UT,Taylor Davis,28,5,6,5,0,2,0,0,0,2,0,0,0,1,.400,.333,.400,.733,95,2,0,0,0,1,0,1
RF,Mark Zagunis,25,5,6,5,0,2,1,0,0,1,0,0,1,1,.400,.500,.600,1.100,192,3,0,0,0,0,0,1
LF,Terrance Gore,27,14,5,5,5,1,0,0,0,0,6,0,0,1,.200,.200,.200,.400,7,1,0,0,0,0,0,1
2B,Mike Freeman*,30,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Kyle Hendricks,28,31,66,60,1,4,1,0,0,1,0,0,2,31,.067,.097,.083,.180,-51,5,0,0,4,0,0,1
P,Jon Lester*,34,31,65,59,4,7,0,0,1,9,0,0,0,22,.119,.119,.169,.288,-24,10,1,0,6,0,0,1
P,Jose Quintana,29,30,58,52,0,4,0,0,0,0,0,0,0,26,.077,.077,.077,.154,-59,4,3,0,6,0,0,1
P,Mike Montgomery*,28,37,35,33,1,3,0,0,0,1,0,0,1,20,.091,.118,.091,.209,-43,3,0,0,1,0,0,1
P,Tyler Chatwood,28,23,32,25,3,4,0,0,0,2,0,0,1,6,.160,.192,.160,.352,-4,4,0,0,6,0,0,1
P,Cole Hamels*,34,11,25,23,1,3,0,0,1,1,0,0,1,12,.130,.167,.261,.428,12,6,0,0,1,0,0,1
P,Yu Darvish,31,8,14,12,0,1,1,0,0,0,0,0,0,7,.083,.083,.167,.250,-36,2,0,0,2,0,0,1
P,Steve Cishek,32,76,6,6,1,1,0,0,0,0,0,0,0,2,.167,.167,.167,.333,-11,1,0,0,0,0,0,1
P,Luke Farrell*,27,19,5,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Alec Mills,26,7,5,5,0,1,0,0,0,0,0,0,0,2,.200,.200,.200,.400,7,1,0,0,0,0,0,1
P,Eddie Butler,27,8,3,2,0,0,0,0,0,0,0,0,1,0,.000,.333,.000,.333,0,0,0,0,0,0,0,1
