Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Yasmani Grandal#,29,140,518,440,65,106,23,2,24,68,2,1,72,124,.241,.349,.466,.815,121,205,12,3,0,3,1,1
1B,Cody Bellinger*,22,162,632,557,84,145,28,7,25,76,14,1,69,151,.260,.343,.470,.814,120,262,7,3,0,3,9,1
2B,Logan Forsythe,31,70,211,193,18,40,10,0,2,13,2,0,17,43,.207,.270,.290,.560,54,56,5,0,0,1,1,1
SS,Chris Taylor,27,155,604,536,85,136,35,8,17,63,9,6,55,178,.254,.331,.444,.775,110,238,5,9,0,4,0,1
3B,Justin Turner,33,103,426,365,62,114,31,1,14,52,2,1,47,54,.312,.406,.518,.924,151,189,10,12,0,2,3,1
LF,Joc Pederson*,26,148,443,395,65,98,27,3,25,56,1,5,40,85,.248,.321,.522,.843,125,206,6,4,1,3,3,1
CF,Enrique Hernandez,26,145,462,402,67,103,17,3,21,52,3,0,50,78,.256,.336,.470,.806,117,189,3,1,4,5,5,1
RF,Yasiel Puig,27,125,444,405,60,108,21,1,23,63,15,5,36,87,.267,.327,.494,.820,120,200,15,1,0,2,2,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
OF,Matt Kemp,33,146,506,462,62,134,25,0,21,85,0,0,36,115,.290,.338,.481,.818,121,222,14,1,0,7,2,1
CI,Max Muncy*,27,137,481,395,75,104,17,2,35,79,3,0,79,131,.263,.391,.582,.973,161,230,4,5,0,2,6,1
IF,Manny Machado,25,66,296,267,36,73,14,2,13,42,6,1,25,53,.273,.338,.487,.825,122,130,12,2,0,2,6,1
C,Austin Barnes,28,100,238,200,32,41,5,0,4,14,4,3,31,67,.205,.329,.290,.619,72,58,7,6,1,0,4,1
2B,Chase Utley*,39,87,187,164,18,35,10,1,1,14,3,1,17,34,.213,.305,.305,.610,68,50,3,5,0,1,2,1
2B,Brian Dozier,31,47,170,143,16,26,9,0,5,20,4,0,24,33,.182,.300,.350,.650,77,50,5,1,0,2,0,1
SS,Corey Seager*,24,26,115,101,13,27,5,1,2,13,0,0,11,17,.267,.348,.396,.744,103,40,2,2,0,1,1,1
