Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Kevin Plawecki,27,79,277,238,33,50,13,2,7,30,0,1,28,65,.210,.315,.370,.685,92,88,12,9,1,1,2,1
1B,Wilmer Flores,26,126,429,386,43,103,25,0,11,51,0,0,29,42,.267,.319,.417,.736,105,161,8,5,0,9,1,1
2B,Asdrubal Cabrera#,32,98,407,375,48,104,23,1,18,58,0,0,29,81,.277,.329,.488,.817,126,183,12,1,0,2,1,1
SS,Amed Rosario,22,154,592,554,76,142,26,8,9,51,24,11,29,119,.256,.295,.381,.676,88,211,9,3,3,3,4,1
3B,Todd Frazier,32,115,472,408,54,87,18,0,18,59,9,4,48,112,.213,.303,.390,.693,93,159,10,8,0,8,1,1
LF,Michael Conforto*,25,153,638,543,78,132,25,1,28,82,3,4,84,159,.243,.350,.448,.797,122,243,10,7,0,4,8,1
CF,Austin Jackson,31,57,210,198,17,49,9,1,3,19,1,2,12,74,.247,.290,.348,.639,79,69,4,0,0,0,0,1
RF,Jay Bruce*,31,94,361,319,31,71,18,1,9,37,2,3,41,75,.223,.310,.370,.680,90,118,3,0,0,1,4,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
OF,Brandon Nimmo*,25,140,535,433,77,114,28,8,17,47,9,6,80,140,.263,.404,.483,.886,148,209,8,22,0,0,2,1
RF,Jose Bautista,37,83,302,245,37,50,13,0,9,37,2,2,51,84,.204,.351,.367,.718,102,90,2,5,0,1,2,1
IF,Jose Reyes#,35,110,251,228,30,43,12,3,4,16,5,2,22,39,.189,.260,.320,.580,62,73,5,0,1,0,1,1
2B,Jeff McNeil*,26,63,248,225,35,74,11,6,3,19,7,1,14,24,.329,.381,.471,.852,138,106,2,5,4,0,1,1
C,Devin Mesoraco,30,66,229,203,23,45,8,0,10,30,0,0,23,42,.222,.306,.409,.715,98,83,7,2,0,1,3,1
1B,Adrian Gonzalez*,36,54,187,169,15,40,5,0,6,26,0,0,15,34,.237,.299,.373,.672,88,63,5,1,0,2,3,1
LF,Yoenis Céspedes,32,38,157,141,20,37,6,0,9,29,3,0,13,50,.262,.325,.496,.821,126,70,1,1,0,2,2,1
1B,Dominic Smith*,23,56,149,143,14,32,11,1,5,11,0,0,4,47,.224,.255,.420,.675,85,60,2,2,0,0,0,1
C,Tomas Nido,24,34,90,84,10,14,3,0,1,9,0,0,4,27,.167,.200,.238,.438,23,20,4,0,0,2,0,1
IF,Luis Guillorme*,23,35,74,67,4,14,2,0,0,5,1,0,7,3,.209,.284,.239,.523,49,16,1,0,0,0,0,1
CF,Juan Lagares,29,30,64,59,9,20,1,1,0,6,3,1,3,9,.339,.375,.390,.765,116,23,2,1,0,1,1,1
C,Jose Lobaton#,33,22,57,49,3,7,2,1,0,4,0,0,7,15,.143,.246,.224,.470,34,11,2,0,0,1,0,1
UT,Jack Reinheimer,25,21,35,30,4,5,0,0,0,0,1,1,5,9,.167,.286,.167,.452,32,5,1,0,0,0,0,1
UT,Phillip Evans,25,15,23,21,1,3,0,0,0,1,1,0,2,8,.143,.217,.143,.360,4,3,1,0,0,0,0,1
CF,Matt den Dekker*,30,8,21,18,0,0,0,0,0,1,0,0,2,9,.000,.095,.000,.095,-70,0,0,0,0,1,0,1
C,Travis d'Arnaud,29,4,16,15,1,3,0,0,1,3,0,0,1,5,.200,.250,.400,.650,79,6,0,0,0,0,0,1
UT,Ty Kelly#,29,9,12,11,1,1,0,0,0,0,0,0,1,2,.091,.167,.091,.258,-25,1,1,0,0,0,0,1
RF,Kevin Kaczmarski*,26,4,5,4,0,0,0,0,0,0,0,1,1,1,.000,.200,.000,.200,-37,0,0,0,0,0,0,1
3B,David Wright,35,2,3,2,0,0,0,0,0,0,0,0,1,0,.000,.333,.000,.333,5,0,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Jacob deGrom*,30,30,74,67,1,11,1,0,0,5,0,0,4,25,.164,.211,.179,.390,11,12,1,0,3,0,0,1
P,Zack Wheeler*,28,27,60,56,4,11,2,0,0,4,0,0,0,21,.196,.193,.232,.425,19,13,1,0,3,1,0,1
P,Steven Matz,27,29,53,46,2,5,1,0,2,4,0,0,3,13,.109,.163,.261,.424,17,12,1,0,4,0,0,1
P,Noah Syndergaard*,25,23,52,47,0,6,2,0,0,3,0,0,1,32,.128,.143,.170,.313,-12,8,0,0,3,1,0,1
P,Jason Vargas*,35,20,31,27,2,4,0,0,0,0,0,0,1,8,.148,.179,.148,.327,-7,4,0,0,3,0,0,1
P,Corey Oswalt,24,15,19,18,0,0,0,0,0,0,0,0,0,10,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Seth Lugo,28,50,13,11,1,1,0,0,0,0,0,0,1,8,.091,.167,.091,.258,-25,1,0,0,1,0,0,1
P,Matt Harvey,29,8,7,7,0,2,0,0,0,0,0,0,0,2,.286,.286,.286,.571,61,2,1,0,0,0,0,1
P,Paul Sewald,28,44,6,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Robert Gsellman,24,64,4,3,1,0,0,0,0,0,0,0,0,2,.000,.250,.000,.250,-21,0,0,1,0,0,0,1
P,P.J. Conlon*,24,3,3,3,1,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,88,1,0,0,0,0,0,1
P,Tim Peterson,27,19,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Jerry Blevins*,34,60,2,2,0,1,0,0,0,1,0,0,0,1,.500,.500,.500,1.000,183,1,0,0,0,0,0,1
P,Drew Gagnon,28,4,2,1,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,1,0,1
