Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Wilfredo Boscan,26,6,7,.462,3.75,17,16,1,1,0,0,84.0,97,39,35,5,14,0,51,4,0,1,351,1.321,10.4,0.5,1.5,5.5,3.64,1
Steven Brault*,24,2,7,.222,3.91,16,15,1,0,0,0,71.1,66,35,31,6,35,0,81,3,1,2,314,1.416,8.3,0.8,4.4,10.2,2.31,1
Arquimedes Caminero,29,0,0,,9.00,3,0,0,0,0,0,4.0,4,4,4,1,3,0,6,0,0,0,19,1.750,9.0,2.3,6.8,13.5,2.00,1
Gerrit Cole,25,0,0,,0.00,2,2,0,0,0,0,8.0,4,0,0,0,0,0,12,1,0,0,28,0.500,4.5,0.0,0.0,13.5,,1
Jason Creasy,24,0,0,,0.00,2,0,0,0,0,0,4.0,0,0,0,0,4,1,1,1,0,0,15,1.000,0.0,0.0,9.0,2.3,0.25,0
Frank Duncan,24,9,6,.600,2.33,20,20,0,0,0,0,112.0,106,34,29,4,29,1,92,11,0,5,466,1.205,8.5,0.3,2.3,7.4,3.17,0
Jim Fuller*,29,0,1,.000,5.40,3,0,2,0,0,0,3.1,4,2,2,0,4,0,2,1,0,1,19,2.400,10.8,0.0,10.8,5.4,0.50,0
Tyler Glasnow,22,8,3,.727,1.87,20,20,0,0,0,0,110.2,65,23,23,4,62,0,133,0,0,6,438,1.148,5.3,0.3,5.0,10.8,2.15,1
Trey Haley,26,2,4,.333,5.76,38,0,21,0,0,5,45.1,44,33,29,3,32,2,32,7,0,5,214,1.676,8.7,0.6,6.4,6.4,1.00,0
Jared Hughes,30,0,0,,7.50,4,0,0,0,0,0,6.0,7,5,5,1,3,0,5,1,0,1,28,1.667,10.5,1.5,4.5,7.5,1.67,1
Drew Hutchison,25,1,1,.500,4.50,7,6,0,0,0,0,36.0,37,23,18,5,15,0,28,1,0,2,160,1.444,9.3,1.3,3.8,7.0,1.87,1
Guido Knudson,26,1,2,.333,3.08,19,0,6,0,0,0,26.1,16,9,9,3,13,0,22,2,0,4,107,1.101,5.5,1.0,4.4,7.5,1.69,1
John Kuchno,25,1,4,.200,5.22,28,2,9,0,0,0,60.1,69,36,35,6,22,1,25,2,0,3,263,1.508,10.3,0.9,3.3,3.7,1.14,0
Chad Kuhl,23,6,3,.667,2.37,16,16,0,0,0,0,83.2,81,27,22,9,16,0,66,4,0,2,339,1.159,8.7,1.0,1.7,7.1,4.13,1
Kyle Lobstein*,26,1,3,.250,4.11,19,6,4,0,0,1,50.1,55,26,23,3,17,2,42,1,0,1,214,1.430,9.8,0.5,3.0,7.5,2.47,1
Cory Luebke*,31,1,0,1.000,2.45,11,0,4,0,0,1,18.1,17,5,5,2,3,0,29,2,0,1,78,1.091,8.3,1.0,1.5,14.2,9.67,1
Kelvin Marte*,28,4,3,.571,3.67,34,4,6,0,0,2,73.2,65,31,30,4,21,1,57,2,1,2,302,1.167,7.9,0.5,2.6,7.0,2.71,1
Justin Masterson,31,2,2,.500,4.97,25,5,6,0,0,0,54.1,62,30,30,3,26,0,32,10,1,3,245,1.620,10.3,0.5,4.3,5.3,1.23,1
Jhondaniel Medina,23,1,1,.500,2.63,9,0,6,0,0,0,13.2,12,5,4,1,7,0,10,1,0,0,61,1.390,7.9,0.7,4.6,6.6,1.43,0
Dovydas Neverauskas,23,3,4,.429,3.60,25,0,12,0,0,4,30.0,36,14,12,1,11,4,24,1,0,4,132,1.567,10.8,0.3,3.3,7.2,2.18,1
Danny Ortiz*,26,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,3,1.000,0.0,0.0,9.0,0.0,0.00,1
Josh Outman*,31,0,1,.000,4.95,10,1,0,0,0,0,20.0,24,11,11,3,3,0,15,2,0,0,86,1.350,10.8,1.4,1.4,6.8,5.00,1
Curtis Partch,29,2,2,.500,2.24,42,0,12,0,0,4,60.1,41,17,15,1,30,1,60,1,0,5,243,1.177,6.1,0.1,4.5,9.0,2.00,1
Zach Phillips*,29,0,0,,0.00,2,0,1,0,0,1,1.1,0,0,0,0,3,0,1,0,0,0,7,2.250,0.0,0.0,20.3,6.8,0.33,1
Jorge Rondon,28,6,4,.600,2.67,43,0,31,0,0,12,57.1,45,19,17,2,24,3,37,2,0,2,237,1.203,7.1,0.3,3.8,5.8,1.54,1
Edgar Santana,24,0,0,,5.06,13,0,8,0,0,1,16.0,22,9,9,1,6,1,12,0,0,2,74,1.750,12.4,0.6,3.4,6.8,2.00,1
Rob Scahill,29,0,2,.000,4.00,13,0,7,0,0,3,18.0,23,13,8,0,8,0,18,0,0,2,88,1.722,11.5,0.0,4.0,9.0,2.25,1
A.J. Schugel,27,1,2,.333,4.00,13,0,4,0,0,0,18.0,13,8,8,0,3,0,18,1,0,1,68,0.889,6.5,0.0,1.5,9.0,6.00,1
Josh D. Smith*,26,0,2,.000,7.36,7,0,1,0,0,0,7.1,13,9,6,1,4,0,7,1,0,0,40,2.318,16.0,1.2,4.9,8.6,1.75,1
Jameson Taillon,24,4,2,.667,2.04,10,10,0,0,0,0,61.2,44,14,14,2,6,0,61,1,0,1,236,0.811,6.4,0.3,0.9,8.9,10.17,1
Ryan Vogelsong,38,0,2,.000,3.27,2,2,0,0,0,0,11.0,9,4,4,3,1,0,4,0,0,0,42,0.909,7.4,2.5,0.8,3.3,4.00,1
Trevor Williams,24,9,6,.600,2.53,20,19,0,0,0,0,110.1,103,43,31,5,30,2,74,4,1,2,459,1.205,8.4,0.4,2.4,6.0,2.47,1
