Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Tim Adleman,28,3,1,.750,2.38,10,10,0,0,0,0,56.2,52,18,15,4,10,0,38,2,0,2,227,1.094,8.3,0.6,1.6,6.0,3.80,1,2016,AAA,CIN
Tejay Antone,22,0,1,.000,1.80,1,1,0,0,0,0,5.0,3,1,1,0,3,0,5,0,0,0,22,1.200,5.4,0.0,5.4,9.0,1.67,1,2016,AAA,CIN
Homer Bailey,30,1,2,.333,5.63,7,7,0,0,0,0,24.0,31,17,15,7,9,0,19,1,1,1,113,1.667,11.6,2.6,3.4,7.1,2.11,1,2016,AAA,CIN
Ray Chang,32,0,0,,36.00,1,0,1,0,0,0,1.0,5,4,4,0,1,0,0,0,0,0,9,6.000,45.0,0.0,9.0,0.0,0.00,0,2016,AAA,CIN
Rookie Davis,23,0,2,.000,7.50,5,4,0,0,0,0,24.0,38,21,20,3,7,0,15,0,1,0,115,1.875,14.3,1.1,2.6,5.6,2.14,1,2016,AAA,CIN
Steve Delabar,32,1,0,1.000,2.63,17,0,8,0,0,4,24.0,22,8,7,2,16,0,25,0,0,3,108,1.583,8.3,0.8,6.0,9.4,1.56,1,2016,AAA,CIN
Anthony DeSclafani,26,0,1,.000,5.54,3,3,0,0,0,0,13.0,12,8,8,4,0,0,11,0,0,0,50,0.923,8.3,2.8,0.0,7.6,,1,2016,AAA,CIN
Dayan Diaz,27,7,1,.875,3.05,40,1,13,0,0,1,56.0,52,20,19,2,16,1,46,0,0,1,230,1.214,8.4,0.3,2.6,7.4,2.88,1,2016,AAA,CIN
Jumbo Diaz,32,1,1,.500,0.75,22,0,18,0,0,11,24.0,16,2,2,0,7,0,28,0,0,2,94,0.958,6.0,0.0,2.6,10.5,4.00,1,2016,AAA,CIN
Amir Garrett*,24,2,5,.286,3.46,12,11,0,0,0,0,67.2,48,30,26,6,31,2,54,1,0,2,274,1.167,6.4,0.8,4.1,7.2,1.74,1,2016,AAA,CIN
Drew Hayes,28,4,5,.444,4.12,38,2,14,0,0,1,59.0,61,37,27,3,27,2,41,2,0,2,261,1.492,9.3,0.5,4.1,6.3,1.52,1,2016,AAA,CIN
J.J. Hoover,28,4,2,.667,3.52,32,0,14,0,0,4,38.1,39,15,15,2,11,0,50,1,0,1,164,1.304,9.2,0.5,2.6,11.7,4.55,1,2016,AAA,CIN
Hernan Iribarren,32,0,0,,0.00,4,0,4,0,0,0,3.2,0,0,0,0,0,0,1,1,0,0,11,0.000,0.0,0.0,0.0,2.5,,1,2016,AAA,CIN
Stephen Johnson,25,1,4,.200,4.82,35,4,7,0,0,1,74.2,68,42,40,9,40,0,63,7,0,7,332,1.446,8.2,1.1,4.8,7.6,1.58,0,2016,AAA,CIN
John Lamb*,25,2,2,.500,5.22,6,6,0,0,0,0,29.1,35,18,17,1,9,0,26,2,0,0,130,1.500,10.7,0.3,2.8,8.0,2.89,1,2016,AAA,CIN
Michael Lorenzen,24,0,0,,0.00,4,0,3,0,0,1,4.0,2,0,0,0,0,0,7,0,0,0,13,0.500,4.5,0.0,0.0,15.8,,1,2016,AAA,CIN
Matt Magill,26,4,1,.800,4.46,29,0,2,0,0,0,42.1,40,24,21,6,21,0,43,0,0,4,181,1.441,8.5,1.3,4.5,9.1,2.05,1,2016,AAA,CIN
Ryan Mattheus,32,1,1,.500,6.43,6,0,0,0,0,0,7.0,8,6,5,0,4,0,6,0,0,1,33,1.714,10.3,0.0,5.1,7.7,1.50,1,2016,AAA,CIN
Keury Mella,22,1,0,1.000,1.29,1,1,0,0,0,0,7.0,3,1,1,1,1,0,6,0,0,0,24,0.571,3.9,1.3,1.3,7.7,6.00,1,2016,AAA,CIN
Tim Melville,26,1,1,.500,4.32,6,0,0,0,0,0,8.1,10,7,4,1,5,0,7,0,0,1,41,1.800,10.8,1.1,5.4,7.6,1.40,1,2016,AAA,CIN
