Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Rayner Bautista,19,60,243,222,27,46,5,4,2,15,11,2,18,67,.207,.273,.293,.566,65,4,2,1,0,1,,0
Derek Besco,22,49,204,183,27,43,9,1,6,18,11,3,17,30,.235,.304,.393,.697,72,6,2,0,2,0,,0
Matt Boone,18,9,35,33,8,10,2,2,1,11,0,0,2,3,.303,.343,.576,.919,19,0,0,0,0,1,,0
Ron Bush,21,53,214,200,23,58,9,2,4,23,4,2,11,31,.290,.330,.415,.745,83,4,1,2,0,0,,0
Craig Da Luz,23,47,175,159,27,41,6,3,4,19,6,4,5,29,.258,.308,.409,.717,65,6,7,3,1,0,,0
Nate Forbush#,22,33,129,117,18,27,4,0,2,16,1,1,11,29,.231,.302,.316,.619,37,4,1,0,0,0,,0
Justin Hazelton,19,27,102,87,9,15,3,2,0,7,1,0,15,40,.172,.294,.253,.547,22,0,0,0,0,0,,0
Brandon Inge,21,51,215,191,24,44,10,1,8,29,8,8,17,53,.230,.312,.419,.730,80,4,6,0,1,1,,1
Keith Law,21,33,117,105,11,18,5,1,1,11,3,2,10,23,.171,.241,.267,.508,28,6,0,1,1,0,,0
Antonio McKinney,20,39,144,130,26,40,9,0,2,17,11,3,12,26,.308,.371,.423,.794,55,3,1,1,0,0,,0
Jorge Meran,24,30,127,110,13,30,7,1,4,20,3,1,15,24,.273,.370,.464,.834,51,3,2,0,0,2,,0
Lacarlo Moore*,22,19,67,60,10,19,4,0,0,5,6,1,5,10,.317,.373,.383,.756,23,0,1,0,1,0,,0
Fray Peniche,21,11,37,34,3,7,0,0,1,4,0,1,1,10,.206,.216,.294,.510,10,1,0,0,2,0,,0
Deurys Reyes*,18,33,128,111,11,22,3,4,0,11,5,2,15,35,.198,.305,.297,.602,33,0,2,0,0,0,,0
Billy Rich,21,62,263,225,42,61,9,5,5,34,7,3,28,44,.271,.361,.422,.783,95,7,6,0,4,0,,0
T.J. Runnells,20,63,265,239,31,57,8,1,1,25,2,0,18,47,.238,.291,.293,.584,70,5,1,4,3,1,,0
Andres Torres#,20,48,221,192,28,45,2,6,1,21,13,2,25,50,.234,.323,.323,.646,62,1,1,1,2,0,,1
Inakel Vargas,20,48,181,159,16,34,4,2,1,13,1,1,19,44,.214,.304,.283,.587,45,4,2,0,1,0,,0
