Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Henry Calderon,24,72,319,282,58,95,17,2,9,48,19,4,25,66,.337,.396,.507,.903,143,4,5,3,4,3,0,1998,Short-Season A,KCR
Mike Curry*,21,67,284,227,53,57,8,2,1,25,30,7,46,41,.251,.376,.317,.693,72,1,3,2,6,2,0,1998,Short-Season A,KCR
Dan DiPace*,23,44,139,113,12,31,11,0,6,34,0,0,18,28,.274,.381,.531,.912,60,1,4,0,4,1,0,1998,Short-Season A,KCR
Jeremy Dodson*,21,69,304,268,56,90,19,5,9,59,8,4,25,59,.336,.398,.545,.943,146,6,6,0,5,2,0,1998,Short-Season A,KCR
Jeremy Freitas*,23,54,225,197,31,60,19,0,7,45,0,2,24,39,.305,.382,.508,.890,100,1,2,0,2,1,0,1998,Short-Season A,KCR
Ryan Fry,22,47,168,146,25,34,8,1,8,26,1,2,16,40,.233,.319,.466,.785,68,0,3,2,1,1,0,1998,Short-Season A,KCR
Erick Gomez*,22,4,17,17,1,1,0,0,0,0,0,0,0,2,.059,.059,.059,.118,1,1,0,0,0,0,0,1998,Short-Season A,KCR
Corey Hart#,22,58,211,157,25,38,6,0,3,21,8,4,50,38,.242,.431,.338,.768,53,1,2,2,0,0,0,1998,Short-Season A,KCR
Pedro Herrera,20,25,86,73,11,20,2,2,0,7,1,1,11,13,.274,.376,.356,.733,26,3,1,1,0,0,0,1998,Short-Season A,KCR
Merrell Ligons#,21,51,220,179,34,50,7,3,0,29,15,2,28,41,.279,.386,.352,.738,63,3,5,5,3,1,0,1998,Short-Season A,KCR
Ricardo Montas,21,63,250,211,45,64,10,0,1,27,10,1,30,28,.303,.386,.365,.751,77,10,1,4,4,1,0,1998,Short-Season A,KCR
Paul Phillips,21,59,257,234,55,72,12,2,4,25,12,1,18,19,.308,.366,.427,.793,100,2,4,0,1,0,1,1998,Short-Season A,KCR
Juan Rivera,21,19,59,51,6,8,1,0,0,6,0,0,7,19,.157,.259,.176,.435,9,1,0,1,0,0,0,1998,Short-Season A,KCR
Willy Ruiz,21,43,151,130,18,28,0,2,0,9,11,6,14,21,.215,.290,.246,.536,32,2,0,6,1,0,0,1998,Short-Season A,KCR
Brian Shackelford*,21,70,311,266,35,78,21,1,10,55,3,1,35,52,.293,.378,.492,.870,131,6,3,4,3,1,1,1998,Short-Season A,KCR
Ben Slemmer,22,25,81,72,9,15,3,0,1,9,2,0,7,23,.208,.272,.292,.563,21,1,0,0,2,0,0,1998,Short-Season A,KCR
