Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Juan Castro,21,39,150,139,19,33,6,1,2,18,1,0,9,37,.237,.293,.338,.631,47,7,2,0,0,0,0
Kevin Duck*,20,59,236,214,19,65,11,1,2,34,1,1,15,52,.304,.343,.393,.736,84,4,0,3,4,2,0
Salvadore Duverge,22,16,65,52,13,12,4,0,1,9,1,0,10,12,.231,.375,.365,.740,19,2,2,1,0,1,0
Josh Etheredge,22,38,163,137,13,31,5,2,0,13,2,1,19,35,.226,.337,.292,.629,40,0,5,0,2,0,0
Chone Figgins#,20,69,302,269,41,76,9,3,1,26,25,4,24,56,.283,.345,.349,.694,94,3,2,6,1,0,1
Jason Franklin,21,59,242,211,30,51,8,1,3,23,5,0,28,49,.242,.332,.332,.664,70,4,1,1,1,0,0
Erik Johnson,21,51,206,186,30,51,12,0,7,30,0,0,17,26,.274,.337,.452,.788,84,6,1,1,1,0,0
Luis Landaeta*,21,29,121,111,19,33,3,2,0,12,4,4,8,16,.297,.355,.360,.716,40,2,2,0,0,1,0
Richy Leon,22,52,218,186,27,43,8,1,1,18,0,4,16,20,.231,.295,.301,.596,56,4,3,8,5,0,0
Ricardo Mahoney,19,50,210,188,22,48,8,1,1,23,1,1,17,41,.255,.317,.324,.642,61,4,1,2,2,1,0
Jose Nunez,19,46,182,156,13,36,7,0,0,13,0,1,19,24,.231,.315,.276,.590,43,1,1,4,2,1,0
Juan Pierre*,20,64,290,264,55,93,9,2,0,30,38,9,19,11,.352,.399,.402,.800,106,3,2,4,1,0,1
Melvin Rosario*,19,61,241,210,30,47,4,2,0,17,12,4,26,52,.224,.308,.262,.570,55,1,0,4,1,1,0
Sam Smith,19,21,88,82,10,17,5,1,1,11,1,0,4,23,.207,.253,.329,.582,27,0,1,1,0,0,0
Tom Whitehurst,20,59,258,233,34,61,10,2,3,39,7,2,19,47,.262,.333,.361,.694,84,5,6,0,0,0,0
