Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Brandon Backe,20,11,29,26,3,6,2,0,0,1,0,0,2,7,.231,.310,.308,.618,8,0,1,0,0,0,,1
Brooks Badeaux#,21,68,308,267,48,80,9,4,1,36,11,4,29,47,.300,.372,.375,.747,100,4,3,7,2,0,,0
Garrett Butler#,22,68,312,280,47,85,14,2,2,44,21,8,23,48,.304,.356,.389,.745,109,1,1,6,2,0,,0
Luis Cruz,21,63,258,230,36,51,4,3,7,32,4,5,19,46,.222,.286,.357,.642,82,7,2,6,1,1,,0
Kalin Foulds#,22,20,81,71,14,14,3,1,0,3,7,0,6,7,.197,.269,.268,.537,19,0,1,3,0,0,,0
Steve Goodson*,19,62,261,234,45,71,15,4,3,32,3,3,26,57,.303,.375,.440,.816,103,3,1,0,0,2,,0
Paul Hoover,22,73,325,269,51,76,20,1,4,37,26,3,39,44,.283,.388,.409,.797,110,5,11,0,6,3,,1
Ed Kofler,20,16,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,0,0,0,0,0,,0
Alex Llanos*,21,54,220,188,24,52,9,1,1,24,5,2,26,36,.277,.362,.351,.713,66,7,1,2,3,2,,0
Sean Mahoney,22,65,290,248,44,86,16,2,5,53,11,5,31,47,.347,.421,.488,.909,121,4,5,0,6,3,,0
Josh Marn,21,29,95,82,11,17,2,0,0,8,0,1,11,19,.207,.316,.232,.547,19,2,2,0,0,0,,0
Travis Miller,22,47,163,141,29,27,4,4,2,10,5,3,19,45,.191,.301,.319,.620,45,0,3,0,0,0,,0
Tony Pigott,22,9,17,16,3,4,1,0,0,3,1,0,1,2,.250,.294,.313,.607,5,1,0,0,0,0,,0
Ian Rand,21,26,85,75,13,17,2,1,1,13,2,2,6,16,.227,.310,.320,.630,24,2,3,1,0,0,,0
Jared Sandberg,20,73,322,271,49,78,15,2,12,54,13,3,42,76,.288,.388,.491,.879,133,6,5,0,4,1,,1
Peter Smetek*,21,19,38,33,1,3,2,0,0,2,1,0,4,18,.091,.211,.152,.362,5,0,1,0,0,0,,0
Miguel Suriel,21,60,254,225,27,58,7,3,2,35,6,4,18,35,.258,.325,.342,.668,77,3,6,2,3,0,,0
Ryan Ware,22,9,30,27,7,7,2,0,1,3,0,0,3,7,.259,.333,.444,.778,12,0,0,0,0,0,,0
