Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Arismendy Alcantara#,20,85,359,331,47,100,13,7,7,51,25,4,19,61,.302,.339,.447,.786,148,5,2,2,5,0,1,2012,Adv A,CHC
John Andreoli,22,121,496,412,68,119,17,8,1,25,55,20,75,89,.289,.402,.376,.778,155,5,4,3,2,0,1,2012,Adv A,CHC
Javier Baez,19,23,86,80,9,15,3,1,4,13,4,2,5,21,.188,.244,.400,.644,32,1,1,0,0,1,1,2012,Adv A,CHC
Elieser Bonne,25,102,371,353,34,97,17,2,3,40,24,13,10,71,.275,.293,.360,.652,127,6,1,2,5,0,0,2012,Adv A,CHC
Sergio Burruel*,20,14,45,41,3,10,3,0,0,1,0,0,3,10,.244,.311,.317,.628,13,0,1,0,0,0,0,2012,Adv A,CHC
Matt Cerda*,22,26,105,85,13,14,3,0,0,9,3,0,19,11,.165,.314,.200,.514,17,2,0,0,1,0,0,2012,Adv A,CHC
Taylor Davis,22,53,181,157,15,35,8,0,2,26,3,2,21,24,.223,.315,.312,.627,49,7,1,0,2,0,1,2012,Adv A,CHC
Vladimir Frias#,25,15,43,38,2,12,2,0,0,1,3,2,4,8,.316,.395,.368,.764,14,0,1,0,0,0,0,2012,Adv A,CHC
Anthony Giansanti,23,5,11,11,2,1,0,0,0,0,0,0,0,5,.091,.091,.091,.182,1,1,0,0,0,0,0,2012,Adv A,CHC
Micah Gibbs#,23,62,225,185,25,37,4,1,4,16,3,0,33,68,.200,.338,.297,.635,55,1,6,0,1,0,0,2012,Adv A,CHC
Dustin Harrington,23,43,127,121,12,24,4,3,0,8,1,0,4,33,.198,.222,.281,.503,34,4,0,1,1,0,0,2012,Adv A,CHC
Richard Jones*,24,59,226,210,20,47,12,2,0,28,0,0,8,61,.224,.265,.300,.565,63,2,5,0,3,0,0,2012,Adv A,CHC
Rafael Lopez*,24,35,133,119,18,32,10,0,2,12,1,0,13,14,.269,.338,.403,.742,48,2,0,0,1,0,1,2012,Adv A,CHC
Chad Noble,24,49,173,154,17,29,8,1,0,16,1,1,9,32,.188,.231,.253,.484,39,5,1,4,5,0,0,2012,Adv A,CHC
Nelson Perez*,24,79,313,263,45,73,14,5,11,46,8,4,41,94,.278,.380,.494,.874,130,5,5,0,4,2,0,2012,Adv A,CHC
Rebel Ridling,26,63,260,235,29,56,16,0,5,31,3,2,22,38,.238,.300,.370,.670,87,5,0,0,3,0,0,2012,Adv A,CHC
Greg Rohan,26,75,323,291,40,83,23,1,12,65,0,0,24,41,.285,.350,.495,.845,144,3,6,0,2,0,0,2012,Adv A,CHC
Tim Saunders,22,12,47,42,8,13,3,0,0,4,4,1,4,13,.310,.362,.381,.743,16,0,0,0,1,0,0,2012,Adv A,CHC
Rubi Silva*,23,111,445,420,48,127,15,11,3,61,7,18,13,75,.302,.322,.412,.734,173,5,2,4,6,0,0,2012,Adv A,CHC
Elliot Soto,22,9,28,26,3,6,2,0,0,1,0,1,2,2,.231,.286,.308,.593,8,0,0,0,0,0,1,2012,Adv A,CHC
Matt Szczur,22,78,352,295,68,87,19,4,2,34,38,12,47,50,.295,.394,.407,.801,120,2,4,2,4,1,1,2012,Adv A,CHC
Ronald Torreyes,19,115,474,421,62,111,23,5,6,47,13,4,32,29,.264,.326,.385,.711,162,2,10,5,6,1,1,2012,Adv A,CHC
Christian Villanueva,21,25,95,84,14,21,5,0,4,9,5,2,10,24,.250,.337,.452,.789,38,0,1,0,0,0,1,2012,Adv A,CHC
