Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Mike Baxter*,27,4,17,15,1,4,3,0,0,4,0,0,1,4,.267,.353,.467,.820,7,0,1,0,0,0,1
Jason Bay,33,5,20,15,0,2,0,0,0,1,1,0,4,6,.133,.300,.133,.433,2,1,0,0,1,0,1
Joe Bonfe,24,13,39,33,4,5,1,0,0,3,1,0,3,8,.152,.263,.182,.445,6,0,2,1,0,0,0
Darrell Ceciliani*,22,23,97,85,19,28,6,1,1,10,2,0,10,13,.329,.402,.459,.861,39,0,1,0,1,0,1
Ronny Cedeno,29,1,4,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1
Jonathan Clark*,21,6,15,13,1,3,0,0,0,1,1,0,2,5,.231,.333,.231,.564,3,0,0,0,0,0,0
Allan Dykstra*,25,9,40,31,3,8,3,0,0,2,1,0,8,11,.258,.400,.355,.755,11,1,0,0,1,1,1
Rafael Fernandez*,23,64,231,207,29,50,14,2,7,32,5,1,20,57,.242,.313,.430,.743,89,2,2,1,1,0,0
Wilmer Flores,20,64,272,242,31,70,12,0,10,42,3,2,18,30,.289,.336,.463,.799,112,6,3,1,8,2,1
Blake Forsythe,22,88,345,295,32,72,17,2,8,42,0,0,40,89,.244,.339,.397,.736,117,4,5,0,5,0,0
Gilbert Gomez,20,2,8,8,0,1,0,0,0,0,0,0,0,3,.125,.125,.125,.250,1,0,0,0,0,0,0
Kai Gronauer,25,15,48,44,6,9,3,0,1,7,1,0,3,8,.205,.250,.341,.591,15,3,0,0,1,0,0
Alonzo Harris,23,116,494,443,74,127,23,7,8,42,40,11,44,66,.287,.354,.424,.778,188,9,3,2,2,1,0
Adam Loewen*,28,4,17,14,2,4,1,0,0,1,0,0,3,2,.286,.412,.357,.769,5,0,0,0,0,0,1
Richard Lucas,23,124,485,411,71,103,26,1,8,53,19,4,60,128,.251,.360,.377,.737,155,11,11,2,1,1,0
Zach Lutz,26,6,26,20,2,5,2,0,1,8,0,0,4,5,.250,.346,.500,.846,10,1,0,0,2,0,1
ZeErika McQueen,24,13,38,36,5,8,0,0,0,2,1,0,2,10,.222,.263,.222,.485,8,1,0,0,0,0,0
Daniel Muno#,23,81,352,289,36,81,16,2,6,39,19,3,50,53,.280,.387,.412,.799,119,7,3,6,4,0,1
Luis Nieves#,23,5,18,15,2,2,1,0,0,2,1,0,2,2,.133,.235,.200,.435,3,0,0,1,0,0,0
Francisco Pena,22,41,155,142,19,36,10,1,4,22,0,0,11,29,.254,.305,.423,.728,60,1,0,1,1,0,1
Cesar Puello,21,66,252,227,36,59,17,4,4,21,19,2,7,58,.260,.328,.423,.751,96,5,16,2,0,0,1
Sean Ratliff*,25,7,25,22,1,3,1,0,0,0,0,0,3,10,.136,.240,.182,.422,4,0,0,0,0,0,0
T.J. Rivera,23,64,276,255,31,78,15,3,1,29,7,2,14,38,.306,.346,.400,.746,102,8,2,4,1,1,1
Aderlin Rodriguez,20,42,163,153,19,37,5,0,8,24,1,0,8,30,.242,.288,.431,.720,66,3,2,0,0,0,0
Rylan Sandoval,24,23,99,92,10,21,3,0,2,6,0,0,5,22,.228,.276,.326,.602,30,4,1,1,0,0,0
Robbie Shields,24,105,420,370,40,86,19,1,5,35,8,4,38,70,.232,.311,.330,.641,122,10,5,5,2,0,0
Travis Taijeron,23,48,182,158,22,32,6,0,7,21,2,0,18,52,.203,.304,.373,.677,59,4,5,1,0,0,1
Ruben Tejada,22,2,9,9,1,1,1,0,0,0,0,0,0,2,.111,.111,.222,.333,2,0,0,0,0,0,1
Andres Torres#,34,3,12,12,3,4,1,0,0,1,2,0,0,0,.333,.333,.417,.750,5,0,0,0,0,0,1
Juan Torres,23,26,90,83,9,16,3,0,1,10,0,0,4,12,.193,.236,.265,.501,22,3,1,1,1,0,0
Wilfredo Tovar,20,65,256,218,31,62,17,1,1,23,12,7,29,17,.284,.377,.385,.762,84,8,4,4,1,0,1
Cory Vaughn,23,126,535,456,73,111,25,3,23,69,21,4,65,114,.243,.351,.463,.814,211,11,12,0,2,0,0
