Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Nick Ahmed,22,130,571,506,84,136,36,4,6,49,40,10,49,102,.269,.337,.391,.728,198,10,4,10,2,0,1,2012,Adv A,ATL
Dan Brewer,24,40,176,154,23,40,8,1,2,16,8,4,19,29,.260,.343,.364,.706,56,6,1,1,1,1,0,2012,Adv A,ATL
Chad Comer,23,36,116,101,2,17,3,0,0,4,0,0,10,23,.168,.257,.198,.455,20,5,2,3,0,0,0,2012,Adv A,ATL
Jakob Dalfonso*,22,5,19,18,2,4,0,0,0,0,0,0,1,3,.222,.263,.222,.485,4,1,0,0,0,0,0,2012,Adv A,ATL
Chris Garcia*,24,125,500,411,56,117,25,1,11,59,3,4,85,92,.285,.408,.431,.839,177,10,2,0,2,2,0,2012,Adv A,ATL
Evan Gattis,25,21,94,78,14,30,7,0,9,29,1,1,10,12,.385,.468,.821,1.289,64,0,4,0,2,2,1,2012,Adv A,ATL
Robby Hefflinger,22,37,144,123,14,28,8,0,4,11,1,1,18,47,.228,.336,.390,.726,48,5,2,1,0,0,0,2012,Adv A,ATL
Mycal Jones,25,102,437,383,45,97,27,3,3,30,22,8,34,64,.253,.327,.363,.690,139,7,9,9,2,0,0,2012,Adv A,ATL
Tommy La Stella*,23,85,358,298,43,90,22,5,5,56,13,2,36,24,.302,.386,.460,.846,137,2,11,3,10,2,1,2012,Adv A,ATL
Emerson Landoni#,23,67,219,198,22,43,6,1,3,20,1,7,14,33,.217,.274,.303,.577,60,3,2,4,1,0,0,2012,Adv A,ATL
Matt Lipka,20,51,229,199,32,54,5,1,2,13,12,6,20,32,.271,.335,.337,.672,67,4,1,5,4,0,0,2012,Adv A,ATL
Shawn McGill,28,14,53,45,7,10,4,0,1,8,2,1,4,6,.222,.308,.378,.685,17,1,2,1,1,0,0,2012,Adv A,ATL
Adam Milligan*,24,91,366,337,45,86,21,2,15,49,3,0,20,134,.255,.306,.463,.769,156,4,6,0,3,1,0,2012,Adv A,ATL
Ryan Query,24,9,33,27,2,7,3,0,1,2,0,0,5,4,.259,.394,.481,.875,13,0,1,0,0,0,0,2012,Adv A,ATL
David Rohm,22,85,309,281,27,67,19,3,2,26,2,2,15,57,.238,.277,.349,.626,98,9,2,6,5,0,0,2012,Adv A,ATL
Kyle Rose,23,33,97,84,12,19,4,2,0,4,5,3,8,18,.226,.309,.321,.630,27,4,2,3,0,0,0,2012,Adv A,ATL
Edward Salcedo,20,130,511,471,65,113,26,2,17,61,23,14,33,130,.240,.295,.412,.707,194,16,4,2,1,0,0,2012,Adv A,ATL
Braeden Schlehuber,24,87,319,289,36,78,17,4,8,42,1,2,9,47,.270,.328,.439,.768,127,13,17,2,2,0,0,2012,Adv A,ATL
Tim Smith*,26,15,63,50,10,16,4,0,1,6,0,2,9,6,.320,.452,.460,.912,23,1,3,1,0,1,0,2012,Adv A,ATL
Troy Snitker,23,1,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,2012,Adv A,ATL
Mike Spina,25,26,95,81,5,18,7,1,1,12,1,1,12,26,.222,.337,.370,.707,30,3,2,0,0,0,0,2012,Adv A,ATL
Bobby Stevens,25,32,106,95,17,19,7,0,2,8,3,2,5,22,.200,.260,.337,.596,32,2,3,2,1,0,0,2012,Adv A,ATL
L.V. Ware,25,11,42,36,2,6,0,0,0,0,1,3,2,9,.167,.231,.167,.397,6,1,1,3,0,0,0,2012,Adv A,ATL
Matt Weaver,22,87,297,278,25,60,9,2,10,32,2,3,14,110,.216,.261,.371,.632,103,2,3,2,0,0,0,2012,Adv A,ATL
