Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Parker Berberet,22,46,174,154,16,38,9,0,2,12,0,3,15,34,.247,.318,.344,.662,53,5,2,1,2,0,0
Brent Dean,25,19,68,67,4,16,0,0,0,7,1,0,1,15,.239,.250,.239,.489,16,1,0,0,0,0,0
John Dishon,23,48,174,153,12,31,6,2,0,9,17,5,15,50,.203,.276,.268,.544,41,2,1,4,1,0,0
Hector Gomez,24,23,85,76,9,8,3,1,1,8,0,0,4,19,.105,.179,.211,.389,16,4,3,1,1,0,1
Cody Hawn*,23,125,508,463,57,99,27,1,12,69,4,4,38,103,.214,.274,.354,.628,164,8,2,0,5,3,0
Reggie Keen,24,125,530,472,53,119,20,4,3,35,45,19,33,89,.252,.300,.331,.631,156,8,1,20,4,0,0
Brock Kjeldgaard,26,32,123,104,20,19,5,0,4,15,1,0,14,49,.183,.301,.346,.647,36,0,4,0,1,1,0
Scott Krieger,25,39,143,129,25,32,7,1,2,19,6,1,9,32,.248,.317,.364,.681,47,2,4,1,0,0,0
T.J. Mittelstaedt*,24,76,324,275,44,71,17,7,9,46,14,9,42,84,.258,.359,.469,.828,129,0,2,4,1,0,0
Joey Paciorek,23,47,172,155,11,37,8,1,1,26,2,2,9,38,.239,.285,.323,.607,50,2,3,0,5,0,0
Michael Reed,19,11,41,32,5,9,0,0,0,5,3,0,8,8,.281,.425,.281,.706,9,0,0,1,0,0,1
Jason Rogers,24,67,279,233,33,70,11,0,5,23,7,1,42,42,.300,.416,.412,.828,96,5,4,0,0,3,1
Franklin Romero,24,93,318,301,32,66,7,1,1,22,18,6,6,87,.219,.246,.259,.505,78,2,5,5,1,0,0
Juan Sanchez,25,23,81,73,8,15,2,0,1,6,2,0,4,14,.205,.259,.274,.533,20,0,2,0,2,0,0
Nick Shaw*,23,125,546,452,70,113,24,3,3,45,9,7,69,90,.250,.357,.336,.693,152,5,7,16,2,0,0
Miguel Velazquez,24,36,142,129,8,23,7,1,3,13,0,3,8,26,.178,.232,.318,.550,41,3,2,0,3,2,0
Shea Vucinich,23,122,488,422,48,105,25,2,5,50,15,7,47,97,.249,.339,.353,.692,149,7,12,4,3,1,0
Mike Walker*,24,129,525,460,64,129,24,1,12,75,10,4,54,123,.280,.361,.415,.777,191,7,6,2,3,3,0
Adam Weisenburger,23,23,87,73,8,19,2,1,0,6,1,1,11,13,.260,.372,.315,.687,23,1,2,1,0,0,0
Shawn Zarraga#,23,28,112,96,11,28,6,1,2,18,2,1,9,6,.292,.384,.438,.821,42,1,6,0,1,3,0
