Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Daniel Adamson,24,4,12,12,1,1,0,0,1,1,0,0,0,10,.083,.083,.333,.417,4,0,0,0,0,0,0
Andrew Aplin*,21,24,108,104,19,27,4,2,3,13,4,3,4,16,.260,.287,.423,.710,44,2,0,0,0,0,0
Adam Bailey*,24,47,194,179,28,50,13,0,8,25,2,2,13,40,.279,.326,.486,.812,87,3,0,1,1,2,0
Erik Castro*,24,128,573,485,87,138,27,1,27,108,4,4,78,162,.285,.382,.511,.894,248,11,3,0,7,4,0
Delino DeShields,19,24,114,97,17,23,2,3,2,9,18,5,13,23,.237,.336,.381,.718,37,1,2,1,1,0,1
Chris Epps*,23,46,186,158,35,45,6,6,10,32,3,3,25,46,.285,.376,.589,.965,93,4,0,0,3,2,0
Rene Garcia,22,60,230,215,23,60,13,0,0,22,1,1,6,24,.279,.308,.340,.648,73,8,4,3,2,0,0
Ben Heath,23,50,205,191,26,57,9,0,5,29,1,0,13,51,.298,.346,.424,.770,81,3,1,0,0,0,0
Enrique Hernandez,20,100,411,378,52,104,25,7,5,49,4,2,22,43,.275,.318,.418,.736,158,9,3,5,3,0,1
Grant Hogue,26,43,168,144,40,52,8,3,0,17,27,2,17,22,.361,.421,.458,.879,66,0,0,4,3,0,0
Ryan McCurdy,24,2,4,3,0,2,0,0,0,0,0,0,0,0,.667,.750,.667,1.417,2,0,1,0,0,0,0
Jonathan Meyer,21,129,543,504,78,137,24,2,8,57,4,3,31,101,.272,.315,.375,.690,189,19,3,1,4,0,0
Jiovanni Mier,21,46,204,171,28,50,9,1,3,25,6,3,29,34,.292,.396,.409,.805,70,1,1,2,1,0,0
Chan Moon#,21,10,33,32,2,6,0,0,0,0,0,2,0,15,.188,.188,.188,.375,6,0,0,1,0,0,0
Drew Muren*,23,21,90,81,16,26,2,0,2,13,5,1,7,19,.321,.378,.420,.798,34,0,1,0,1,0,0
Telvin Nash,21,106,449,393,61,88,19,0,29,75,0,1,47,198,.224,.316,.494,.810,194,10,7,0,2,0,0
Ben Orloff,25,77,332,285,40,82,8,0,0,29,7,2,32,22,.288,.362,.316,.678,90,7,4,6,5,0,0
Roberto Pena,20,21,83,75,10,16,4,0,1,11,0,0,5,15,.213,.259,.307,.566,23,1,0,2,1,0,0
Carlos Perez,21,26,97,88,11,28,6,1,0,10,0,1,6,17,.318,.368,.409,.778,36,4,1,2,0,0,1
Andrew Robinson,24,44,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Domingo Santana,19,119,525,457,87,138,26,6,23,97,7,1,55,148,.302,.385,.536,.921,245,10,9,0,4,0,1
George Springer,22,106,500,433,101,137,18,10,22,82,28,6,56,131,.316,.398,.557,.955,241,6,6,0,5,4,1
Alex Todd,22,54,217,185,36,53,11,1,3,21,4,2,16,46,.286,.380,.405,.785,75,7,13,1,2,0,0
Rafael Valenzuela*,24,73,305,275,45,78,14,4,6,35,11,4,24,48,.284,.349,.429,.778,118,8,4,1,1,1,0
