Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Gary Bennett,31,96,338,307,26,73,15,0,2,42,3,0,24,48,.238,.296,.306,.602,94,8,2,3,2,3,1,2003,MLB,SDP
Ryan Klesko*,32,121,474,397,47,100,18,0,21,67,2,5,65,83,.252,.354,.456,.810,181,11,3,0,9,5,1,2003,MLB,SDP
Mark Loretta,31,154,653,589,74,185,28,4,13,72,5,4,54,62,.314,.372,.441,.814,260,17,3,3,4,2,1,2003,MLB,SDP
Ramon Vazquez*,26,116,484,422,56,110,17,4,3,30,10,3,52,88,.261,.342,.341,.684,144,4,2,5,3,2,1,2003,MLB,SDP
Sean Burroughs*,22,146,578,517,62,148,27,6,7,58,7,2,44,75,.286,.352,.402,.755,208,13,11,2,4,4,1,2003,MLB,SDP
Rondell White,31,115,449,413,49,115,17,3,18,66,1,4,25,71,.278,.330,.465,.795,192,11,8,0,3,2,1,2003,MLB,SDP
Mark Kotsay*,27,128,541,482,64,128,28,4,7,38,6,3,56,82,.266,.343,.384,.726,185,8,1,1,1,3,1,2003,MLB,SDP
Xavier Nady,24,110,404,371,50,99,17,1,9,39,6,2,24,74,.267,.321,.391,.712,145,14,6,2,1,0,1,2003,MLB,SDP
Gary Matthews#,28,103,341,306,50,83,19,1,4,22,12,5,34,66,.271,.346,.379,.725,116,4,1,0,0,0,1,2003,MLB,SDP
Phil Nevin,32,59,248,226,30,63,8,0,13,46,2,0,21,44,.279,.339,.487,.825,110,9,0,0,1,1,1,2003,MLB,SDP
Brian Buchanan,29,115,229,198,29,52,10,2,8,29,6,2,24,51,.263,.346,.455,.801,90,8,3,0,3,1,1,2003,MLB,SDP
Lou Merloni,32,65,179,151,20,41,7,2,1,17,2,3,22,33,.272,.362,.364,.726,55,3,1,2,3,2,1,2003,MLB,SDP
Miguel Ojeda,28,61,163,141,13,33,6,0,4,22,1,1,18,26,.234,.331,.362,.693,51,2,3,0,1,2,1,2003,MLB,SDP
Dave Hansen*,34,110,159,135,13,33,4,1,2,15,1,0,23,25,.244,.358,.333,.692,45,4,1,0,0,3,1,2003,MLB,SDP
Brian Giles*,32,29,128,104,23,31,4,2,4,18,4,0,20,10,.298,.414,.490,.904,51,4,2,0,2,1,1,2003,MLB,SDP
Keith Lockhart*,38,62,111,95,18,23,5,1,3,8,0,1,13,19,.242,.339,.411,.750,39,2,1,2,0,0,1,2003,MLB,SDP
Donaldo Mendez,25,26,94,84,10,19,6,0,2,9,1,0,7,32,.226,.298,.369,.667,31,0,2,0,1,1,1,2003,MLB,SDP
Shane Victorino#,22,36,83,73,8,11,2,0,0,4,7,2,7,17,.151,.232,.178,.410,13,5,1,1,1,0,1,2003,MLB,SDP
Wiki Gonzalez,29,24,73,65,1,13,5,0,0,10,0,0,5,13,.200,.264,.277,.541,18,3,1,1,1,1,1,2003,MLB,SDP
Khalil Greene,23,20,70,65,8,14,4,1,2,6,0,1,4,19,.215,.271,.400,.671,26,3,1,0,0,0,1,2003,MLB,SDP
Mike Rivera,26,19,58,53,2,9,1,0,1,2,0,0,5,11,.170,.241,.245,.487,13,4,0,0,0,0,1,2003,MLB,SDP
Humberto Quintero,23,12,24,23,1,5,0,0,0,2,0,0,1,6,.217,.250,.217,.467,5,0,0,0,0,1,1,2003,MLB,SDP
Jason Bay,24,3,10,8,2,2,1,0,1,2,0,0,1,1,.250,.400,.750,1.150,6,0,1,0,0,0,1,2003,MLB,SDP
Todd Sears,27,9,8,8,2,2,1,0,0,0,0,0,0,3,.250,.250,.375,.625,3,0,0,0,0,0,1,2003,MLB,SDP
Jermaine Clark*,26,1,3,2,0,0,0,0,0,1,0,1,0,1,.000,.000,.000,.000,0,0,0,0,1,0,1,2003,MLB,SDP
