Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Josh Bard#,25,91,330,303,25,74,13,1,8,36,0,2,22,53,.244,.293,.373,.666,113,9,0,1,3,1,1,2003,MLB,CLE
Ben Broussard*,26,116,429,386,53,96,21,3,16,55,5,2,32,75,.249,.312,.443,.755,171,6,5,3,3,2,1,2003,MLB,CLE
Brandon Phillips,22,112,393,370,36,77,18,1,6,33,4,5,14,77,.208,.242,.311,.553,115,12,3,5,1,0,1,2003,MLB,CLE
Jhonny Peralta,21,77,270,242,24,55,10,1,4,21,1,3,20,65,.227,.295,.326,.621,79,5,4,2,2,0,1,2003,MLB,CLE
Casey Blake,29,152,621,557,80,143,35,0,17,67,7,9,38,109,.257,.312,.411,.723,229,11,10,8,8,1,1,2003,MLB,CLE
Matt Lawton*,31,99,429,374,57,93,19,0,15,53,10,3,47,47,.249,.343,.420,.762,157,8,7,0,1,0,1,2003,MLB,CLE
Milton Bradley#,25,101,451,377,61,121,34,2,10,56,17,7,64,73,.321,.421,.501,.923,189,10,5,0,5,8,1,2003,MLB,CLE
Jody Gerut*,25,127,525,480,66,134,33,2,22,75,4,5,35,70,.279,.336,.494,.830,237,13,7,1,2,4,1,2003,MLB,CLE
Ellis Burks,38,55,228,198,27,52,11,1,6,28,1,1,27,46,.263,.360,.419,.779,83,4,3,0,0,2,1,2003,MLB,CLE
Coco Crisp#,23,99,447,414,55,110,15,6,3,27,15,9,23,51,.266,.302,.353,.655,146,4,0,7,3,1,1,2003,MLB,CLE
Travis Hafner*,26,91,324,291,35,74,19,3,14,40,2,1,22,81,.254,.327,.485,.812,141,7,10,0,1,2,1,2003,MLB,CLE
Omar Vizquel#,36,64,285,250,43,61,13,2,2,19,8,3,29,20,.244,.321,.336,.657,84,11,0,5,1,0,1,2003,MLB,CLE
John McDonald,28,82,233,214,21,46,9,1,1,14,3,3,11,31,.215,.258,.280,.538,60,4,2,4,2,0,1,2003,MLB,CLE
Shane Spencer,31,64,232,210,23,57,10,0,8,26,2,0,18,52,.271,.328,.433,.761,91,6,1,0,3,0,1,2003,MLB,CLE
Tim Laker,33,52,176,162,17,39,11,0,3,21,2,2,9,38,.241,.281,.364,.645,59,4,0,5,0,1,1,2003,MLB,CLE
Victor Martinez#,24,49,174,159,15,46,4,0,1,16,1,1,13,21,.289,.345,.333,.678,53,8,1,0,1,0,1,2003,MLB,CLE
Ryan Ludwick,24,39,145,136,14,36,7,1,7,26,2,0,8,39,.265,.306,.485,.791,66,1,0,1,0,1,1,2003,MLB,CLE
Alex Escobar,24,28,108,99,16,27,2,0,5,14,1,0,7,33,.273,.324,.444,.769,44,0,1,0,1,1,1,2003,MLB,CLE
Karim Garcia*,27,24,101,93,8,18,1,0,5,14,0,0,5,20,.194,.238,.366,.603,34,4,1,0,2,1,1,2003,MLB,CLE
Angel Santos#,23,32,80,76,9,17,3,1,3,6,1,1,3,18,.224,.253,.408,.661,31,0,0,1,0,0,1,2003,MLB,CLE
Ricky Gutierrez,33,16,56,50,2,13,3,0,0,3,0,0,3,5,.260,.309,.320,.629,16,1,1,1,1,0,1,2003,MLB,CLE
Bill Selby*,33,27,44,39,3,4,1,0,0,5,0,0,3,11,.103,.163,.128,.291,5,0,0,1,1,0,1,2003,MLB,CLE
Zach Sorensen#,26,36,44,37,2,5,1,0,1,2,0,3,7,13,.135,.273,.243,.516,9,0,0,0,0,0,1,2003,MLB,CLE
Chris Magruder#,26,9,30,26,3,9,2,1,1,3,0,1,3,6,.346,.433,.615,1.049,16,0,1,0,0,0,1,2003,MLB,CLE
Greg LaRocca,30,5,10,9,3,3,1,0,0,0,0,0,1,1,.333,.400,.444,.844,4,0,0,0,0,0,1,2003,MLB,CLE
