Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Ivan Rodriguez,31,144,578,511,90,152,36,3,16,85,10,6,55,92,.297,.369,.474,.843,242,18,6,1,5,6,1,2003,MLB,MIA
Derrek Lee,27,155,643,539,91,146,31,2,31,92,21,8,88,131,.271,.379,.508,.888,274,9,10,0,6,7,1,2003,MLB,MIA
Luis Castillo#,27,152,676,595,99,187,19,6,6,39,21,19,63,60,.314,.381,.397,.778,236,7,2,15,1,0,1,2003,MLB,MIA
Alex Gonzalez,26,150,582,528,52,135,33,6,18,77,0,4,33,106,.256,.313,.443,.756,234,8,13,3,5,13,1,2003,MLB,MIA
Mike Lowell,29,130,557,492,76,136,27,1,32,105,3,1,56,78,.276,.350,.530,.881,261,14,3,0,6,6,1,2003,MLB,MIA
Todd Hollandsworth*,30,93,254,228,32,58,23,3,3,20,2,3,22,55,.254,.317,.421,.739,96,2,0,2,2,4,1,2003,MLB,MIA
Juan Pierre*,25,162,747,668,100,204,28,7,1,41,65,20,55,35,.305,.361,.373,.734,249,9,5,15,3,1,1,2003,MLB,MIA
Juan Encarnacion,27,156,653,601,80,162,37,6,19,94,19,8,37,82,.270,.313,.446,.759,268,17,4,5,6,0,1,2003,MLB,MIA
Miguel Cabrera,20,87,346,314,39,84,21,3,12,62,0,2,25,84,.268,.325,.468,.793,147,12,2,4,1,3,1,2003,MLB,MIA
Brian Banks#,32,92,180,149,14,35,6,2,4,23,2,1,25,38,.235,.348,.383,.731,57,4,2,2,2,1,1,2003,MLB,MIA
Mike Redmond,32,59,141,125,12,30,7,1,0,11,0,0,7,16,.240,.302,.312,.614,39,2,5,2,2,0,1,2003,MLB,MIA
Andy Fox*,32,70,120,108,12,21,5,1,0,8,1,2,7,29,.194,.269,.259,.528,28,2,4,1,0,0,1,2003,MLB,MIA
Mike Mordecai,35,65,101,89,11,19,4,0,2,8,3,0,8,21,.213,.276,.326,.601,29,0,0,3,1,3,1,2003,MLB,MIA
Jeff Conine,37,25,99,84,13,20,3,0,5,15,0,0,13,10,.238,.337,.452,.789,38,2,0,1,1,0,1,2003,MLB,MIA
Ramon Castro,27,40,57,53,6,15,2,0,5,8,0,0,4,11,.283,.333,.604,.937,32,0,0,0,0,0,1,2003,MLB,MIA
Gerald Williams,36,27,35,31,5,4,1,0,0,3,3,0,2,5,.129,.182,.161,.343,5,0,0,2,0,0,1,2003,MLB,MIA
Chad Allen,28,12,25,24,2,5,1,1,0,0,0,0,0,5,.208,.240,.333,.573,8,1,1,0,0,0,1,2003,MLB,MIA
Lenny Harris*,38,13,17,14,3,4,0,0,0,1,0,0,3,1,.286,.412,.286,.697,4,1,0,0,0,0,1,2003,MLB,MIA
