Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Alex Abbott*,20,4,13,11,1,1,0,0,0,0,0,0,1,2,.091,.231,.091,.322,1,2,1,0,0,0,,0
Caleb Adams,22,65,277,235,32,71,10,5,3,30,7,5,32,77,.302,.398,.426,.823,100,1,6,3,1,0,,0
Trever Allen,23,60,233,221,21,50,8,2,5,17,0,0,8,52,.226,.266,.348,.615,77,4,4,0,0,0,,0
Tim Arakawa*,22,64,285,240,39,67,15,1,4,30,2,3,40,52,.279,.382,.400,.782,96,7,2,0,3,0,,0
Exicardo Cayones*,23,11,45,31,3,4,1,0,0,4,0,1,10,10,.129,.378,.161,.539,5,3,3,0,1,0,,0
Kasey Coffman*,23,9,35,26,3,2,0,0,0,3,0,0,7,5,.077,.257,.077,.334,2,1,0,0,2,0,,0
Andrew Daniel,22,69,302,266,33,70,17,2,8,43,7,4,24,61,.263,.327,.432,.759,115,4,4,2,6,0,,0
Natanael Delgado*,19,108,438,411,32,99,19,5,6,46,2,2,19,104,.241,.276,.355,.631,146,10,3,0,5,0,,0
Mitch Esser*,22,6,23,19,5,4,1,0,0,1,2,1,3,7,.211,.304,.263,.568,5,0,0,0,1,0,,0
Nick Flair,22,48,190,170,13,37,12,1,4,12,1,2,18,50,.218,.291,.371,.662,63,3,0,1,1,0,,0
David Fletcher,21,32,135,120,18,34,4,1,1,10,6,1,12,13,.283,.358,.358,.717,43,2,2,1,0,0,,1
Brandon Gildea,22,47,180,162,12,29,3,2,1,9,0,0,7,39,.179,.229,.241,.469,39,5,4,5,2,0,,0
Trevor Gretzky*,22,78,295,264,29,64,10,2,2,21,5,3,25,54,.242,.312,.318,.630,84,10,2,3,1,0,,0
Michael Hermosillo,20,79,319,261,33,57,7,0,0,23,19,13,45,49,.218,.340,.245,.585,64,12,5,4,4,0,,1
Zach Houchins,22,131,546,494,69,125,27,2,14,66,0,0,39,67,.253,.313,.401,.714,198,16,7,0,6,0,,0
Sam Koenig,23,9,28,25,1,3,1,0,0,0,0,0,2,11,.120,.214,.160,.374,4,0,1,0,0,0,,0
Raul Linares#,24,11,28,22,5,4,1,0,0,3,3,1,6,5,.182,.357,.227,.584,5,1,0,0,0,0,,0
Steven Mateo,22,51,211,193,17,49,6,2,1,22,1,0,15,57,.254,.310,.321,.631,62,4,1,1,1,0,,0
Juan Moreno,20,8,27,25,3,7,2,0,0,4,0,0,1,9,.280,.308,.360,.668,9,1,0,1,0,0,,0
Ayendy Perez*,21,45,194,169,32,53,8,2,0,12,19,8,21,34,.314,.387,.385,.772,65,2,0,3,1,0,,0
Erick Salcedo#,22,62,201,183,23,42,3,0,0,13,5,0,13,31,.230,.279,.246,.525,45,3,0,4,1,0,,0
Ryan Seiz#,23,61,242,213,24,47,9,0,5,23,0,0,25,60,.221,.302,.333,.635,71,7,1,0,3,0,,0
Taylor Ward,21,24,103,92,10,32,3,0,1,12,1,1,10,15,.348,.412,.413,.825,38,3,0,1,0,0,,1
Wade Wass,23,79,319,269,32,69,18,2,7,37,1,1,39,82,.257,.365,.416,.781,112,7,8,1,2,1,,0
Fran Whitten*,24,44,180,158,18,38,7,0,2,18,0,1,16,44,.241,.318,.323,.641,51,3,3,1,2,0,,0
Jake Yacinich*,22,82,355,328,49,88,8,4,2,26,6,3,19,55,.268,.311,.335,.647,110,8,2,5,1,0,,0
26 Players,21.8,139,5204,4608,557,1146,200,33,66,485,87,50,457,1045,.249,.322,.349,.671,1610,119,59,36,44,1,,0
