Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Felipe Blanco,21,66,225,206,11,43,9,1,1,15,8,5,13,54,.209,.261,.277,.538,57,4,2,3,1,0,,0
Rey Bruguera#,23,27,79,64,9,12,1,0,0,4,0,2,13,24,.188,.333,.203,.536,13,0,1,1,0,0,,0
Henry Charles*,21,32,105,93,8,18,6,1,0,9,2,2,7,18,.194,.272,.280,.551,26,2,3,2,0,0,,0
Franchy Cordero*,20,126,524,481,59,117,13,1,5,34,22,11,31,121,.243,.293,.306,.598,147,5,4,5,3,2,,1
Miguel Del Castillo,23,27,100,92,9,27,4,0,0,9,1,0,6,24,.293,.330,.337,.667,31,2,0,0,2,0,,0
Tim Federowicz,27,5,18,16,3,5,1,0,1,3,0,0,2,7,.313,.389,.563,.951,9,0,0,0,0,0,,1
Michael Gettys,19,122,529,494,62,114,27,6,6,44,20,10,28,162,.231,.271,.346,.617,171,3,1,1,5,0,,0
Ruddy Giron,18,96,419,386,58,110,12,4,9,49,15,14,29,68,.285,.335,.407,.742,157,4,1,1,2,0,,0
Chase Jensen,24,40,132,127,10,25,8,0,2,17,3,3,4,32,.197,.227,.307,.534,39,1,1,0,0,0,,0
Duanel Jones,22,41,170,153,22,50,11,0,7,36,1,1,15,36,.327,.382,.536,.918,82,2,0,0,2,0,,0
Michael Miller,23,24,87,78,10,15,2,0,2,6,0,1,6,9,.192,.276,.295,.571,23,3,3,0,0,0,,0
Mitch Morales*,22,6,20,19,3,4,0,0,0,1,1,0,1,3,.211,.250,.211,.461,4,0,0,0,0,0,,0
Edwin Moreno*,21,89,323,302,41,93,15,8,4,31,13,10,14,68,.308,.343,.450,.793,136,3,2,5,0,1,,0
Franmil Reyes,19,123,509,455,52,116,25,7,8,62,10,5,46,91,.255,.320,.393,.714,179,12,1,0,7,0,,1
Jose Ruiz,20,90,330,299,32,64,8,1,0,24,2,3,20,61,.214,.269,.247,.517,74,13,4,3,4,1,,1
Trae Santos*,22,130,509,435,54,115,33,4,14,60,3,2,57,108,.264,.359,.455,.814,198,4,10,2,5,2,,0
Luis Tejada,22,70,276,259,34,76,12,1,4,37,8,3,13,44,.293,.337,.394,.731,102,7,4,0,0,0,,0
Nick Torres,22,77,320,288,45,94,29,2,2,40,4,1,18,52,.326,.378,.462,.840,133,4,9,0,5,1,,0
Luis Urias,18,51,224,193,28,56,5,1,0,16,5,10,16,18,.290,.370,.326,.696,63,3,9,5,1,0,,1
Josh VanMeter*,20,25,109,96,13,24,4,0,0,3,1,1,13,12,.250,.339,.292,.631,28,3,0,0,0,0,,1
Nick Vilter,21,24,86,71,6,11,2,1,0,8,0,0,7,18,.155,.282,.211,.494,15,1,6,1,1,0,,0
21 Players,20.5,138,5094,4607,569,1189,227,38,65,508,119,84,359,1030,.258,.318,.366,.684,1687,76,61,29,38,7,,0
