Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Greg Allen#,22,123,564,479,83,131,27,2,7,45,43,16,53,57,.273,.368,.382,.750,183,6,20,10,2,1,,1
David Armendariz,23,69,242,216,24,44,11,0,1,12,5,4,18,52,.204,.276,.269,.545,58,4,4,3,1,0,,0
Claudio Bautista,21,64,277,253,39,76,19,1,7,39,5,4,20,49,.300,.349,.466,.815,118,4,0,2,2,0,,0
Bobby Bradley*,19,108,465,401,62,108,15,4,27,92,3,0,56,148,.269,.361,.529,.890,212,6,4,0,4,6,,1
Martin Cervenka,22,49,193,174,12,32,8,0,1,15,0,0,12,39,.184,.233,.247,.480,43,6,0,4,3,0,,0
Yu Chang,19,105,440,393,52,91,16,4,9,52,5,6,27,103,.232,.293,.361,.655,142,7,9,7,4,0,,1
Grant Fink,24,62,213,182,20,36,7,1,2,19,3,0,26,71,.198,.297,.280,.577,51,1,1,1,3,0,,0
Austin Fisher*,22,2,4,4,0,1,0,0,0,0,0,0,0,1,.250,.250,.250,.500,1,0,0,0,0,0,,0
Yan Gomes,27,2,5,4,1,2,0,0,0,0,0,0,1,0,.500,.600,.500,1.100,2,0,0,0,0,0,,1
Bobby Ison*,21,94,383,342,38,86,10,3,1,32,9,6,28,46,.251,.307,.307,.615,105,3,1,9,3,0,,0
Sicnarf Loopstok,22,14,48,43,5,8,1,0,1,6,1,0,4,13,.186,.271,.279,.550,12,0,1,0,0,0,,0
Francisco Mejia#,19,109,446,391,45,95,13,0,9,53,4,1,38,78,.243,.324,.345,.670,135,7,10,5,2,1,,1
Yonathan Mendoza#,21,60,249,213,31,61,13,0,1,23,5,1,24,22,.286,.360,.362,.721,77,5,2,7,3,0,,0
Taylor Murphy*,22,115,485,407,76,105,21,0,8,51,3,4,66,98,.258,.364,.369,.732,150,7,4,4,4,1,,0
Steven Patterson*,22,51,203,183,17,35,8,1,2,17,2,0,16,33,.191,.257,.279,.536,51,3,1,1,2,0,,0
Dorssys Paulino,20,83,348,313,38,80,12,2,6,39,11,5,22,61,.256,.319,.364,.683,114,10,8,3,2,0,,0
Anthony Santander#,20,64,276,248,46,69,16,0,10,42,4,2,18,53,.278,.337,.464,.801,115,10,6,0,4,2,,1
Silento Sayles,19,16,64,53,6,15,5,0,0,6,0,1,4,14,.283,.344,.377,.722,20,0,2,3,2,0,,0
Nick Swisher#,34,5,20,14,5,6,2,0,0,1,0,0,5,2,.429,.600,.571,1.171,8,0,1,0,0,0,,1
Ordomar Valdez#,21,79,267,233,29,58,10,1,1,22,24,6,23,41,.249,.314,.313,.627,73,0,0,9,2,0,,0
20 Players,20.9,137,5192,4546,629,1139,214,19,93,566,127,56,461,981,.251,.327,.367,.694,1670,79,74,68,43,11,,0
