Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Richard Alvarez,18,0,2,.000,7.79,13,4,0,0,0,0,34.2,47,34,30,4,15,0,36,3,1,5,164,1.788,12.2,1.0,3.9,9.3,2.40,0,2011,Short-Season A,TEX
Alex Claudio*,19,1,0,1.000,0.00,1,0,0,0,0,0,3.0,2,0,0,0,1,0,2,0,0,0,11,1.000,6.0,0.0,3.0,6.0,2.00,1,2011,Short-Season A,TEX
Leonel De Los Santos,21,0,0,,5.71,9,0,2,0,0,0,17.1,18,13,11,3,7,0,16,2,0,5,78,1.442,9.3,1.6,3.6,8.3,2.29,0,2011,Short-Season A,TEX
Jerad Eickhoff,20,1,1,.500,2.51,10,0,6,0,0,2,14.1,8,4,4,1,3,0,18,0,0,0,52,0.767,5.0,0.6,1.9,11.3,6.00,1,2011,Short-Season A,TEX
Juan Grullon*,21,5,1,.833,3.11,20,0,5,0,0,0,37.2,32,15,13,3,21,0,37,1,0,6,166,1.407,7.6,0.7,5.0,8.8,1.76,0,2011,Short-Season A,TEX
Chris Hanna*,19,4,2,.667,2.58,17,6,3,0,0,1,59.1,48,21,17,2,14,0,56,1,0,8,234,1.045,7.3,0.3,2.1,8.5,4.00,0,2011,Short-Season A,TEX
Kyle Hendricks,21,2,2,.500,1.93,20,0,8,0,0,3,32.2,20,7,7,0,4,0,36,0,0,2,122,0.735,5.5,0.0,1.1,9.9,9.00,1,2011,Short-Season A,TEX
Phil Klein,22,1,2,.333,4.58,9,0,2,0,0,0,17.2,18,13,9,1,15,0,24,1,0,4,86,1.868,9.2,0.5,7.6,12.2,1.60,1,2011,Short-Season A,TEX
John Kukuruda,19,0,3,.000,8.15,5,5,0,0,0,0,17.2,23,21,16,4,10,0,11,2,1,2,88,1.868,11.7,2.0,5.1,5.6,1.10,0,2011,Short-Season A,TEX
Will Lamb*,20,1,1,.500,3.89,12,7,0,0,0,0,37.0,35,17,16,3,23,0,42,2,0,3,166,1.568,8.5,0.7,5.6,10.2,1.83,0,2011,Short-Season A,TEX
Nick Martinez,20,1,2,.333,2.54,9,7,0,0,0,0,39.0,37,18,11,0,16,0,37,2,0,2,167,1.359,8.5,0.0,3.7,8.5,2.31,1,2011,Short-Season A,TEX
Kevin Matthews*,18,0,3,.000,2.70,5,5,0,0,0,0,16.2,14,7,5,0,13,0,18,0,0,0,77,1.620,7.6,0.0,7.0,9.7,1.38,0,2011,Short-Season A,TEX
Arlett Mavare,21,0,0,,1.98,8,0,4,0,0,0,13.2,10,5,3,0,7,0,20,0,0,2,56,1.244,6.6,0.0,4.6,13.2,2.86,0,2011,Short-Season A,TEX
Nick McBride,20,2,2,.500,3.73,9,9,0,0,0,0,50.2,53,22,21,3,8,0,30,0,0,3,208,1.204,9.4,0.5,1.4,5.3,3.75,0,2011,Short-Season A,TEX
Carlos Melo,20,1,1,.500,8.27,13,1,3,0,0,0,20.2,14,19,19,2,29,0,31,5,0,5,107,2.081,6.1,0.9,12.6,13.5,1.07,0,2011,Short-Season A,TEX
Francisco Mendoza,23,2,1,.667,6.00,8,0,4,0,0,1,15.0,17,10,10,2,7,0,17,0,0,4,67,1.600,10.2,1.2,4.2,10.2,2.43,0,2011,Short-Season A,TEX
Jose Monegro,21,3,0,1.000,3.28,12,0,7,0,0,2,24.2,23,10,9,3,12,0,32,0,1,2,108,1.419,8.4,1.1,4.4,11.7,2.67,0,2011,Short-Season A,TEX
Victor Payano*,18,2,5,.286,5.44,15,9,4,0,0,0,48.0,53,37,29,7,27,0,43,1,0,5,218,1.667,9.9,1.3,5.1,8.1,1.59,0,2011,Short-Season A,TEX
David Perez,18,1,4,.200,8.60,13,9,0,0,0,0,30.1,25,29,29,2,29,0,43,8,0,7,153,1.780,7.4,0.6,8.6,12.8,1.48,0,2011,Short-Season A,TEX
Santo Perez,22,6,4,.600,4.15,15,14,0,0,0,0,69.1,73,44,32,10,21,0,48,4,5,6,300,1.356,9.5,1.3,2.7,6.2,2.29,0,2011,Short-Season A,TEX
Andres Perez-Lobo,19,1,2,.333,8.20,12,0,4,0,0,0,18.2,22,19,17,2,14,0,14,3,0,8,95,1.929,10.6,1.0,6.8,6.8,1.00,0,2011,Short-Season A,TEX
Sam Robinson*,21,0,1,.000,6.75,5,0,2,0,0,0,9.1,12,8,7,2,1,0,8,0,1,0,40,1.393,11.6,1.9,1.0,7.7,8.00,0,2011,Short-Season A,TEX
Chance Sossamon,21,0,0,,0.00,2,0,0,0,0,0,2.0,1,0,0,0,1,0,2,0,0,0,8,1.000,4.5,0.0,4.5,9.0,2.00,0,2011,Short-Season A,TEX
Tim Stanford,22,0,0,,6.75,4,0,1,0,0,0,9.1,14,7,7,1,4,0,8,0,1,0,43,1.929,13.5,1.0,3.9,7.7,2.00,0,2011,Short-Season A,TEX
Matt West,22,1,2,.333,3.12,23,0,21,0,0,9,26.0,23,9,9,3,1,0,35,3,0,2,100,0.923,8.0,1.0,0.3,12.1,35.00,1,2011,Short-Season A,TEX
Greg Williams*,21,0,0,,0.00,1,0,0,0,0,0,1.1,1,0,0,0,3,0,1,0,0,0,8,3.000,6.8,0.0,20.3,6.8,0.33,0,2011,Short-Season A,TEX
