Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Nick Avila,22,3,2,.600,4.55,15,0,9,0,0,0,27.2,21,16,14,2,7,0,18,2,0,2,112,1.012,6.8,0.7,2.3,5.9,2.57,0,2011,Short-Season A,DET
Jeff Barfield,23,2,2,.500,4.11,21,1,7,0,0,5,35.0,35,20,16,1,11,0,28,1,0,2,152,1.314,9.0,0.3,2.8,7.2,2.55,0,2011,Short-Season A,DET
Tyler Barrett*,22,1,1,.500,4.95,6,6,0,0,0,0,20.0,24,16,11,2,10,0,13,5,0,0,96,1.700,10.8,0.9,4.5,5.9,1.30,0,2011,Short-Season A,DET
Dan Bennett,22,0,0,,1.17,14,0,12,0,0,8,15.1,12,2,2,0,5,1,22,1,1,1,64,1.109,7.0,0.0,2.9,12.9,4.40,0,2011,Short-Season A,DET
Bill Castillo*,21,0,0,,0.00,1,0,0,0,0,0,0.1,0,0,0,0,3,0,0,0,0,1,4,9.000,0.0,0.0,81.0,0.0,0.00,0,2011,Short-Season A,DET
Fernando Celis,22,1,4,.200,2.57,18,0,8,0,0,0,28.0,26,9,8,2,9,0,20,0,2,1,117,1.250,8.4,0.6,2.9,6.4,2.22,0,2011,Short-Season A,DET
Tommy Collier,21,4,1,.800,1.85,7,7,0,0,0,0,39.0,28,8,8,1,10,0,35,3,0,2,156,0.974,6.5,0.2,2.3,8.1,3.50,0,2011,Short-Season A,DET
Matt Crouse*,20,5,1,.833,3.22,13,13,0,0,0,0,64.1,68,25,23,4,13,0,53,0,0,4,269,1.259,9.5,0.6,1.8,7.4,4.08,0,2011,Short-Season A,DET
Drew Gagnier,22,0,2,.000,9.72,8,0,2,0,0,0,8.1,13,9,9,0,10,1,4,0,0,0,45,2.760,14.0,0.0,10.8,4.3,0.40,0,2011,Short-Season A,DET
Scott Green,25,1,1,.500,5.79,9,0,5,0,0,0,9.1,11,9,6,0,6,0,7,3,1,1,48,1.821,10.6,0.0,5.8,6.8,1.17,0,2011,Short-Season A,DET
Rayni Guichardo*,19,1,2,.333,5.34,18,1,5,0,0,1,28.2,38,19,17,4,8,0,21,0,0,4,130,1.605,11.9,1.3,2.5,6.6,2.63,0,2011,Short-Season A,DET
Kevan Hess,23,1,0,1.000,0.00,4,0,3,0,0,1,6.0,2,0,0,0,4,0,4,1,0,2,25,1.000,3.0,0.0,6.0,6.0,1.00,0,2011,Short-Season A,DET
Guido Knudson,21,0,1,.000,8.10,5,0,1,0,0,0,3.1,4,4,3,0,3,0,1,1,0,0,20,2.100,10.8,0.0,8.1,2.7,0.33,1,2011,Short-Season A,DET
Clemente Mendoza,20,1,1,.500,2.70,7,1,2,0,0,0,13.1,6,6,4,0,7,0,13,2,0,1,54,0.975,4.1,0.0,4.7,8.8,1.86,0,2011,Short-Season A,DET
Melvin Mercedes,20,3,1,.750,2.67,21,0,5,0,0,3,33.2,32,17,10,0,16,1,21,1,0,4,149,1.426,8.6,0.0,4.3,5.6,1.31,1,2011,Short-Season A,DET
Wilsen Palacios,21,5,5,.500,3.08,14,14,0,3,2,0,79.0,63,36,27,7,24,0,48,5,0,4,327,1.101,7.2,0.8,2.7,5.5,2.00,0,2011,Short-Season A,DET
Pedro Perez,23,1,2,.333,4.02,18,2,5,0,0,0,31.1,27,22,14,2,21,0,32,3,0,6,145,1.532,7.8,0.6,6.0,9.2,1.52,0,2011,Short-Season A,DET
Montreal Robertson,21,0,0,,0.00,2,0,1,0,0,1,3.2,3,0,0,0,2,0,0,0,0,0,16,1.364,7.4,0.0,4.9,0.0,0.00,0,2011,Short-Season A,DET
Luis Sanz,23,6,4,.600,2.81,14,14,0,3,0,0,83.1,67,36,26,4,23,0,76,6,1,7,348,1.080,7.2,0.4,2.5,8.2,3.30,0,2011,Short-Season A,DET
Brennan Smith,21,4,3,.571,1.53,14,14,0,2,1,0,94.0,76,21,16,3,19,0,66,3,0,5,378,1.011,7.3,0.3,1.8,6.3,3.47,0,2011,Short-Season A,DET
Ryan Woolley,23,0,2,.000,2.38,11,1,1,0,0,0,22.2,23,10,6,0,5,0,18,0,0,2,102,1.235,9.1,0.0,2.0,7.1,3.60,0,2011,Short-Season A,DET
