Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Miguel Asencio,19,2,1,.667,2.73,5,5,0,0,0,0,33.0,22,10,10,2,17,0,24,0,1,1,132,1.182,6.0,0.5,4.6,6.5,1.41,,1
Brad Baisley,20,3,9,.250,3.74,16,15,1,2,0,1,89.0,95,47,37,9,34,0,60,3,0,4,391,1.449,9.6,0.9,3.4,6.1,1.76,,0
Jason Boyd,27,1,0,1.000,2.38,6,3,1,0,0,0,11.1,11,4,3,0,4,0,12,2,1,0,50,1.324,8.7,0.0,3.2,9.5,3.00,,1
Jeff Brantley,36,2,0,1.000,3.00,5,1,0,0,0,0,6.0,5,2,2,0,3,0,5,0,0,1,24,1.333,7.5,0.0,4.5,7.5,1.67,,1
Dave Coggin,23,2,2,.500,2.67,6,5,0,0,0,0,33.2,25,11,10,1,13,0,26,0,0,0,131,1.129,6.7,0.3,3.5,7.0,2.00,,1
Joe Cotton,25,0,1,.000,3.94,9,0,4,0,0,0,16.0,16,7,7,1,2,0,14,0,0,0,65,1.125,9.0,0.6,1.1,7.9,7.00,,0
Corey Dagley,23,0,1,.000,8.10,3,3,0,0,0,0,13.1,17,13,12,1,8,0,8,1,0,0,62,1.875,11.5,0.7,5.4,5.4,1.00,,0
Cary Hiles,24,8,3,.727,3.16,46,0,41,0,0,20,62.2,76,27,22,0,22,2,41,3,1,3,280,1.564,10.9,0.0,3.2,5.9,1.86,,0
Jason Kershner*,23,1,0,1.000,0.64,2,2,0,0,0,0,14.0,7,1,1,1,5,0,15,0,0,0,52,0.857,4.5,0.6,3.2,9.6,3.00,,1
Greg Kubes*,23,5,9,.357,4.56,24,24,0,0,0,0,136.1,158,81,69,6,64,1,70,5,0,4,612,1.628,10.4,0.4,4.2,4.6,1.09,,0
Francisco Montero,24,2,1,.667,4.38,26,2,17,0,0,1,61.2,72,32,30,4,15,1,39,1,3,2,267,1.411,10.5,0.6,2.2,5.7,2.60,,0
Franklin Nunez,23,10,4,.714,3.62,23,14,6,1,0,2,112.0,112,54,45,4,57,0,81,7,1,9,492,1.509,9.0,0.3,4.6,6.5,1.42,,1
Robert Person,30,0,0,,6.75,1,1,0,0,0,0,2.2,3,2,2,0,1,0,2,0,0,0,12,1.500,10.1,0.0,3.4,6.8,2.00,,1
Fernando Ramos,24,0,1,.000,4.33,27,1,15,0,0,1,54.0,53,31,26,6,27,0,37,0,1,2,240,1.481,8.8,1.0,4.5,6.2,1.37,,0
Curt Schilling,33,1,0,1.000,1.31,4,4,0,0,0,0,20.2,10,3,3,0,2,0,23,1,0,1,76,0.581,4.4,0.0,0.9,10.0,11.50,,1
Darryl Scott,31,0,1,.000,1.29,4,0,3,0,0,0,7.0,4,1,1,0,4,1,5,1,0,3,29,1.143,5.1,0.0,5.1,6.4,1.25,,1
Carlos Silva,21,8,13,.381,3.57,26,24,0,4,0,0,176.1,229,99,70,7,26,1,82,11,2,4,778,1.446,11.7,0.4,1.3,4.2,3.15,,1
Bobby Sismondo*,23,5,7,.417,4.00,32,6,11,0,0,1,87.2,85,49,39,7,35,0,62,3,1,5,375,1.369,8.7,0.7,3.6,6.4,1.77,,0
Adam Walker*,24,9,8,.529,3.08,18,17,0,1,0,0,114.0,116,50,39,6,39,1,87,4,1,7,486,1.360,9.2,0.5,3.1,6.9,2.23,,0
Jeremy Wedel,23,5,4,.556,2.13,39,0,23,0,0,9,71.2,43,19,17,1,30,1,45,3,0,4,283,1.019,5.4,0.1,3.8,5.7,1.50,,0
Ken Westmoreland,25,0,6,.000,8.26,12,8,4,1,0,1,44.2,68,51,41,5,20,0,12,4,0,5,225,1.970,13.7,1.0,4.0,2.4,0.60,,0
21 Players,23.4,64,71,.474,3.75,135,135,126,9,6,36,1167.2,1227,594,486,61,428,8,750,49,12,55,5062,1.417,9.5,0.5,3.3,5.8,1.75,,0
