Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Aaron Akin,22,5,8,.385,5.13,27,15,5,1,0,0,108.2,149,79,62,17,34,0,55,12,1,3,496,1.684,12.3,1.4,2.8,4.6,1.62,,0
Brandon Bowe,23,2,0,1.000,3.15,9,0,3,0,0,1,20.0,18,7,7,4,10,0,21,0,1,3,86,1.400,8.1,1.8,4.5,9.5,2.10,,0
Aaron Cames,23,2,0,1.000,0.77,4,4,0,0,0,0,23.1,17,3,2,0,5,0,23,3,0,0,92,0.943,6.6,0.0,1.9,8.9,4.60,,0
David Campos*,21,0,2,.000,6.75,13,0,7,0,0,0,25.1,25,24,19,3,16,0,17,2,0,2,121,1.618,8.9,1.1,5.7,6.0,1.06,,0
Chris Clark,24,3,8,.273,5.55,28,12,10,0,0,1,86.0,93,60,53,5,48,1,48,6,0,12,395,1.640,9.7,0.5,5.0,5.0,1.00,,0
Scott Comer*,22,9,4,.692,2.35,19,19,0,5,1,0,130.0,120,38,34,3,5,0,85,3,1,0,502,0.962,8.3,0.2,0.3,5.9,17.00,,0
Jorge Cordova,21,1,0,1.000,4.38,6,0,1,0,0,0,12.1,9,6,6,1,6,0,11,2,0,1,52,1.216,6.6,0.7,4.4,8.0,1.83,,0
Steve Gagliano,21,2,5,.286,4.62,15,7,5,0,0,0,48.2,59,38,25,6,14,0,29,4,0,3,227,1.500,10.9,1.1,2.6,5.4,2.07,,0
Robert Garvin,20,0,0,,0.00,1,0,0,0,0,0,2.2,2,0,0,0,2,0,3,0,0,0,12,1.500,6.8,0.0,6.8,10.1,1.50,,0
Victor Hurtado,22,0,2,.000,9.43,4,4,0,0,0,0,21.0,28,22,22,2,7,1,6,1,0,2,99,1.667,12.0,0.9,3.0,2.6,0.86,,0
Gary Knotts,22,9,6,.600,4.60,16,16,0,3,2,0,94.0,101,52,48,7,29,0,65,8,0,1,402,1.383,9.7,0.7,2.8,6.2,2.24,,1
Andy Larkin,25,0,1,.000,2.40,4,4,0,0,0,0,15.0,16,5,4,0,3,0,7,3,0,0,66,1.267,9.6,0.0,1.8,4.2,2.33,,1
Matt Levan*,24,2,3,.400,4.07,35,2,14,0,0,2,66.1,52,39,30,6,39,3,84,1,0,9,291,1.372,7.1,0.8,5.3,11.4,2.15,,0
Mike Marriott,22,1,5,.167,9.00,8,8,0,0,0,0,34.0,50,36,34,5,21,0,22,4,1,6,172,2.088,13.2,1.3,5.6,5.8,1.05,,0
Paul McCurtain,23,3,2,.600,3.43,40,0,32,0,0,12,57.2,59,32,22,1,25,0,49,2,1,2,261,1.457,9.2,0.2,3.9,7.6,1.96,,0
Chris Moore,20,0,0,,5.40,13,0,1,0,0,0,28.1,20,20,17,5,20,0,16,2,2,1,125,1.412,6.4,1.6,6.4,5.1,0.80,,0
Ryan Moskau*,21,4,3,.571,2.69,9,9,0,2,0,0,63.2,50,22,19,4,21,0,40,1,0,0,261,1.115,7.1,0.6,3.0,5.7,1.90,,0
Kevin Olsen,22,2,5,.286,5.05,11,11,0,0,0,0,57.0,70,37,32,8,13,0,45,1,0,3,253,1.456,11.1,1.3,2.1,7.1,3.46,,1
Brian Partenheimer*,24,2,3,.400,2.25,21,0,8,0,0,2,44.0,29,13,11,1,14,1,29,6,0,2,180,0.977,5.9,0.2,2.9,5.9,2.07,,0
Mark Richards,25,6,14,.300,6.13,26,24,2,2,0,2,133.2,171,107,91,14,51,0,54,13,2,5,624,1.661,11.5,0.9,3.4,3.6,1.06,,0
John Seaman,22,5,2,.714,4.45,25,0,7,0,0,0,54.2,47,32,27,3,27,1,47,5,0,7,238,1.354,7.7,0.5,4.4,7.7,1.74,,0
Dan Vardijan,22,3,1,.750,2.60,34,0,27,0,0,7,45.0,43,14,13,1,20,4,33,5,0,4,198,1.400,8.6,0.2,4.0,6.6,1.65,,0
22 Players,22.7,61,74,.452,4.44,135,135,122,13,7,27,1171.1,1228,686,578,96,430,11,789,84,9,66,5153,1.415,9.4,0.7,3.3,6.1,1.83,,0
