Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Tom Baginski*,22,0,0,,6.43,6,0,2,0,0,0,7.0,10,5,5,1,7,0,5,0,0,0,37,2.429,12.9,1.3,9.0,6.4,0.71,,0
Mike Bauder*,24,1,3,.250,4.40,28,0,12,0,0,1,43.0,56,22,21,1,19,3,30,2,0,4,201,1.744,11.7,0.2,4.0,6.3,1.58,,0
Sean Buller*,23,0,0,,9.00,1,0,1,0,0,0,3.0,4,3,3,0,2,0,2,0,0,0,15,2.000,12.0,0.0,6.0,6.0,1.00,,0
Jose Castillo,22,2,1,.667,2.63,8,0,6,0,0,0,13.2,7,4,4,1,5,2,11,0,0,0,54,0.878,4.6,0.7,3.3,7.2,2.20,,0
Victor Cepeda,21,0,6,.000,7.07,11,3,0,0,0,0,28.0,41,27,22,4,15,0,23,1,0,1,139,2.000,13.2,1.3,4.8,7.4,1.53,,0
Keith Davis,26,3,0,1.000,3.41,25,0,1,0,0,0,34.1,36,15,13,2,10,0,24,5,0,8,144,1.340,9.4,0.5,2.6,6.3,2.40,,0
Peter Durkovic*,25,1,1,.500,4.71,17,0,8,0,0,3,21.0,19,12,11,4,5,0,11,2,1,1,88,1.143,8.1,1.7,2.1,4.7,2.20,,0
Bryce Florie,29,0,0,,0.00,1,1,0,0,0,0,3.0,0,0,0,0,0,0,7,0,0,0,9,0.000,0.0,0.0,0.0,21.0,,,1
Seth Greisinger,23,0,0,,3.86,1,1,0,0,0,0,4.2,2,2,2,1,1,0,2,0,0,0,17,0.643,3.9,1.9,1.9,3.9,2.00,,1
Erik Hiljus,26,0,0,,2.25,3,0,1,0,0,0,4.0,4,1,1,0,0,0,9,0,1,0,15,1.000,9.0,0.0,0.0,20.3,,,1
Jim Hostetler,22,0,0,,8.49,31,0,17,0,0,0,41.1,51,44,39,5,31,1,27,0,0,3,201,1.984,11.1,1.1,6.8,5.9,0.87,,0
Asdrubal Infante,17,0,1,.000,4.50,1,1,0,0,0,0,4.0,6,2,2,0,3,0,3,0,0,0,21,2.250,13.5,0.0,6.8,6.8,1.00,,0
Craig Johnson,23,11,11,.500,5.13,26,25,1,0,0,0,144.0,176,93,82,20,31,0,98,6,0,2,638,1.438,11.0,1.3,1.9,6.1,3.16,,0
Greg Keagle,28,1,3,.250,4.50,6,6,0,0,0,0,36.0,35,19,18,5,13,0,26,4,3,1,153,1.333,8.8,1.3,3.3,6.5,2.00,,1
Rick Kirsten,20,2,0,1.000,0.54,2,2,0,1,1,0,16.2,7,1,1,0,6,0,8,0,0,1,60,0.780,3.8,0.0,3.2,4.3,1.33,,0
Shane Loux,19,6,5,.545,4.05,17,17,0,0,0,0,91.0,92,48,41,8,47,0,52,10,1,7,412,1.527,9.1,0.8,4.6,5.1,1.11,,1
Mike Maroth*,21,2,1,.667,3.24,3,3,0,0,0,0,16.2,18,7,6,1,7,0,11,0,0,2,71,1.500,9.7,0.5,3.8,5.9,1.57,,1
Matt Miller*,24,4,9,.308,4.15,19,19,0,1,0,0,108.1,108,58,50,9,45,0,82,2,1,0,473,1.412,9.0,0.7,3.7,6.8,1.82,,1
Kevin Mobley,24,7,4,.636,3.82,46,5,12,0,0,2,96.2,107,48,41,11,26,1,73,3,0,5,414,1.376,10.0,1.0,2.4,6.8,2.81,,0
Adam Pettyjohn*,22,3,4,.429,3.77,9,9,0,2,0,0,59.2,62,35,25,2,11,0,51,1,0,2,255,1.223,9.4,0.3,1.7,7.7,4.64,,1
Luis Pineda,24,0,1,.000,1.04,8,0,8,0,0,0,8.2,6,2,1,0,7,0,8,0,0,0,39,1.500,6.2,0.0,7.3,8.3,1.14,,1
Craig Quintal,24,1,11,.083,4.84,26,16,4,2,0,2,109.2,129,74,59,10,27,3,45,10,0,2,490,1.422,10.6,0.8,2.2,3.7,1.67,,0
Jose Ramirez*,23,5,5,.500,5.00,29,6,7,0,0,0,84.2,79,53,47,9,46,2,62,2,1,5,370,1.476,8.4,1.0,4.9,6.6,1.35,,0
Fernando Rodney,22,1,0,1.000,1.42,4,0,4,0,0,2,6.1,7,1,1,0,1,0,5,1,0,0,25,1.263,9.9,0.0,1.4,7.1,5.00,,1
Greg Romo,24,8,4,.667,3.49,25,15,4,1,1,2,105.2,90,46,41,8,46,1,89,4,0,3,445,1.287,7.7,0.7,3.9,7.6,1.93,,0
Clint Smith,22,3,2,.600,5.06,7,7,0,0,0,0,37.1,42,29,21,3,18,0,32,0,1,5,170,1.607,10.1,0.7,4.3,7.7,1.78,,0
Bill Snyder,24,4,1,.800,1.92,47,0,42,0,0,16,51.2,34,13,11,0,18,0,39,1,0,0,197,1.006,5.9,0.0,3.1,6.8,2.17,,0
Russ Spear,21,0,0,,9.24,8,2,1,0,0,0,12.2,15,17,13,1,24,0,8,4,0,5,77,3.079,10.7,0.7,17.1,5.7,0.33,,0
28 Players,23.3,65,73,.471,4.38,138,138,131,7,3,28,1192.2,1243,681,581,106,471,13,843,58,9,57,5230,1.437,9.4,0.8,3.6,6.4,1.79,,0
