Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Jason Varitek#,37,109,425,364,41,76,24,0,14,51,0,0,54,90,.209,.313,.390,.703,80,142,6,3,0,4,6,1
1B,Kevin Youkilis,30,136,588,491,99,150,36,1,27,94,7,2,77,125,.305,.413,.548,.961,146,269,9,16,0,4,6,1
2B,Dustin Pedroia,25,154,714,626,115,185,48,1,15,72,20,8,74,45,.296,.371,.447,.819,110,280,19,5,3,6,3,1
SS,Nick Green,30,103,309,276,35,65,18,0,6,35,1,4,20,69,.236,.303,.366,.669,72,101,10,8,2,3,1,1
3B,Mike Lowell,35,119,484,445,54,129,29,1,17,75,2,1,33,61,.290,.337,.474,.811,106,211,24,1,0,5,5,1
LF,Jason Bay,30,151,638,531,103,142,29,3,36,119,13,3,94,162,.267,.384,.537,.921,134,285,9,9,0,4,4,1
CF,Jacoby Ellsbury*,25,153,693,624,94,188,27,10,8,60,70,12,49,74,.301,.355,.415,.770,98,259,13,6,6,6,3,1
RF,J.D. Drew*,33,137,539,452,84,126,30,4,24,68,2,6,82,109,.279,.392,.522,.914,134,236,6,3,1,1,5,1
DH,David Ortiz*,33,150,627,541,77,129,35,1,28,99,0,2,74,134,.238,.332,.462,.794,102,250,9,5,0,7,5,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
UT,Victor Martinez#,30,56,237,211,32,71,12,0,8,41,1,0,24,23,.336,.405,.507,.912,134,107,6,1,0,1,0,1
RF,Rocco Baldelli,27,62,164,150,23,38,4,1,7,23,1,0,11,37,.253,.311,.433,.744,90,65,6,2,0,1,0,1
SS,Alex Gonzalez,32,44,159,148,26,42,10,0,5,15,2,0,5,29,.284,.316,.453,.769,95,67,4,2,4,0,0,1
SS,Julio Lugo,33,37,123,109,16,31,4,1,1,8,3,0,12,18,.284,.352,.367,.719,87,40,0,0,1,1,0,1
C,George Kottaras*,26,45,107,93,15,22,11,0,1,10,0,0,11,25,.237,.308,.387,.696,78,36,1,0,0,3,0,1
1B,Casey Kotchman*,26,39,95,87,9,19,3,0,1,7,1,0,7,14,.218,.284,.287,.572,48,25,4,1,0,0,0,1
