Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Ivan Rodriguez,37,93,344,327,41,82,15,2,8,34,0,2,13,74,.251,.280,.382,.662,75,125,13,1,1,2,0,1
1B,Lance Berkman#,33,136,563,460,73,126,31,1,25,80,7,4,97,98,.274,.399,.509,.907,140,234,13,1,0,4,14,1
2B,Kazuo Matsui#,33,132,533,476,56,119,20,2,9,46,19,3,34,85,.250,.302,.357,.659,75,170,4,3,16,4,2,1
SS,Miguel Tejada,35,158,674,635,83,199,46,1,14,86,5,2,19,48,.313,.340,.455,.795,110,289,29,11,0,8,2,1
3B,Geoff Blum#,36,120,427,381,34,94,14,1,10,49,0,1,33,61,.247,.314,.367,.681,81,140,9,7,0,6,4,1
LF,Carlos Lee,33,160,662,610,65,183,35,1,26,102,5,3,41,51,.300,.343,.489,.831,119,298,21,3,0,8,5,1
CF,Michael Bourn*,26,157,678,606,97,173,27,12,3,35,61,12,63,140,.285,.354,.384,.738,97,233,1,2,5,2,1,1
RF,Hunter Pence,26,159,647,585,76,165,26,5,25,72,14,11,58,109,.282,.346,.472,.818,116,276,25,1,0,3,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
IF,Jeff Keppinger,29,107,344,305,35,78,13,3,7,29,0,2,27,33,.256,.320,.387,.707,88,118,13,3,7,2,3,1
C,Humberto Quintero,29,60,168,157,11,37,8,1,4,14,0,0,7,41,.236,.286,.376,.662,75,59,8,4,0,0,1,1
OF,Jason Michaels,33,102,152,135,17,32,12,1,4,16,1,2,16,38,.237,.322,.430,.752,99,58,2,1,0,0,0,1
UT,Darin Erstad*,35,107,150,134,13,26,8,2,2,11,0,2,14,31,.194,.268,.328,.597,58,44,2,0,1,1,3,1
UT,Chris Coste,36,43,112,103,3,21,5,0,0,10,0,0,8,28,.204,.259,.252,.511,37,26,3,0,0,1,0,1
