Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Geison Aguasviva*,20,1,2,.333,8.38,8,2,0,0,0,0,19.1,34,21,18,1,6,0,20,1,1,3,99,2.069,15.8,0.5,2.8,9.3,3.33,,0
Bobby Blevins,23,2,7,.222,2.96,23,1,14,0,0,5,48.2,44,21,16,3,14,1,57,0,0,1,203,1.192,8.1,0.6,2.6,10.5,4.07,,0
Blake Brannon,23,2,0,1.000,2.86,18,0,7,0,0,1,34.2,18,12,11,2,18,0,44,2,0,3,139,1.038,4.7,0.5,4.7,11.4,2.44,,0
Juan Cedeno*,24,0,4,.000,4.22,6,6,0,0,0,0,32.0,45,18,15,3,7,0,18,1,0,1,141,1.625,12.7,0.8,2.0,5.1,2.57,,0
Wilfredo Diaz*,21,0,1,.000,6.39,7,0,7,0,0,0,12.2,14,9,9,2,10,0,15,2,1,0,62,1.895,9.9,1.4,7.1,10.7,1.50,,0
Jon Dutton*,20,1,0,1.000,5.20,15,0,4,0,0,1,36.1,30,22,21,2,37,0,43,2,2,5,175,1.844,7.4,0.5,9.2,10.7,1.16,,0
Luis Ferreras,18,0,0,,8.53,7,0,0,0,0,0,12.2,20,12,12,1,10,0,3,2,0,1,66,2.368,14.2,0.7,7.1,2.1,0.30,,0
Victor Garate*,23,6,3,.667,1.85,17,12,2,0,0,0,77.2,61,22,16,4,28,0,103,3,1,3,317,1.146,7.1,0.5,3.2,11.9,3.68,,1
Steve Johnson,20,9,2,.818,2.34,13,13,0,0,0,0,73.0,59,21,19,4,25,0,57,3,1,2,297,1.151,7.3,0.5,3.1,7.0,2.28,,1
Given Kutz,23,5,6,.455,4.09,23,18,4,0,0,1,105.2,110,51,48,9,18,3,81,8,0,4,443,1.211,9.4,0.8,1.5,6.9,4.50,,0
Josh Lindblom,21,0,0,,1.86,8,8,0,0,0,0,29.0,14,6,6,2,4,0,33,1,0,0,107,0.621,4.3,0.6,1.2,10.2,8.25,,1
Kieran Mattison,28,1,0,1.000,0.00,1,1,0,0,0,0,6.0,7,0,0,0,2,0,3,0,0,0,24,1.500,10.5,0.0,3.0,4.5,1.50,,0
Thomas Melgarejo*,21,2,6,.250,4.19,28,8,7,0,0,1,73.0,83,43,34,8,30,1,62,4,0,8,331,1.548,10.2,1.0,3.7,7.6,2.07,,0
Justin Miller,20,4,11,.267,3.99,27,25,0,0,0,0,140.0,132,76,62,6,74,0,82,8,0,12,615,1.471,8.5,0.4,4.8,5.3,1.11,,0
Bryan Morris,21,2,4,.333,3.20,17,17,0,1,1,0,81.2,74,34,29,5,31,0,72,2,0,7,342,1.286,8.2,0.6,3.4,7.9,2.32,,1
Miguel Ramirez,24,2,9,.182,4.29,44,0,42,0,0,20,50.1,56,30,24,3,32,5,47,2,0,2,237,1.748,10.0,0.5,5.7,8.4,1.47,,0
Daigoro Rondon,21,4,11,.267,6.96,21,11,3,0,0,0,73.2,113,64,57,7,28,3,82,2,1,7,361,1.914,13.8,0.9,3.4,10.0,2.93,,0
Miguel Sanfler*,23,2,4,.333,3.95,38,0,17,0,0,2,79.2,66,42,35,2,41,1,77,4,1,9,347,1.343,7.5,0.2,4.6,8.7,1.88,,0
Matt Sartor,23,4,2,.667,3.83,25,0,9,0,0,4,51.2,41,23,22,6,17,1,66,0,0,0,213,1.123,7.1,1.0,3.0,11.5,3.88,,0
Kyle Smit,20,1,4,.200,6.55,16,12,2,0,0,0,57.2,68,47,42,6,36,0,44,7,1,8,277,1.803,10.6,0.9,5.6,6.9,1.22,,0
Cal Stanke,23,2,0,1.000,3.60,7,0,4,0,0,1,15.0,14,9,6,0,8,0,11,1,0,1,66,1.467,8.4,0.0,4.8,6.6,1.38,,0
Eric Thompson,20,0,1,.000,4.85,4,0,1,0,0,0,13.0,11,8,7,3,5,0,7,0,0,1,53,1.231,7.6,2.1,3.5,4.8,1.40,,0
Anthony Tomey,26,0,1,.000,4.76,4,0,1,0,0,0,5.2,7,3,3,0,3,1,11,0,0,0,28,1.765,11.1,0.0,4.8,17.5,3.67,,0
Travis Vetters,24,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,1,0,0,0,4,1.000,9.0,0.0,0.0,9.0,,,0
Cory Wade,25,0,0,,0.00,1,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,4,1.000,9.0,0.0,0.0,0.0,,,1
Garrett White*,24,3,3,.500,3.67,15,4,4,0,0,2,54.0,45,24,22,5,16,0,55,1,0,4,221,1.130,7.5,0.8,2.7,9.2,3.44,,0
Rob Zimmermann,26,1,4,.200,4.06,18,0,9,0,0,0,31.0,36,18,14,1,6,1,26,2,0,2,134,1.355,10.5,0.3,1.7,7.5,4.33,,0
27 Players,22.1,54,85,.388,4.06,139,139,138,1,9,38,1216.0,1204,636,548,85,506,17,1120,58,9,84,5306,1.406,8.9,0.6,3.7,8.3,2.21,,0
