Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Dylan Axelrod,22,1,1,.500,3.62,23,0,8,0,0,0,27.1,26,12,11,2,7,0,25,0,0,4,115,1.207,8.6,0.7,2.3,8.2,3.57,,1
Aaron Breit,22,3,7,.300,5.57,27,5,2,0,0,0,51.2,61,38,32,2,24,2,46,3,0,0,239,1.645,10.6,0.3,4.2,8.0,1.92,,0
Zachary Brown*,23,0,0,,9.00,3,0,3,0,0,0,3.0,9,3,3,2,1,0,3,0,0,0,19,3.333,27.0,6.0,3.0,9.0,3.00,,0
Tyler Davis,23,1,4,.200,4.18,22,0,11,0,0,2,23.2,29,14,11,3,9,0,18,2,0,1,109,1.606,11.0,1.1,3.4,6.8,2.00,,0
Steve Delabar,24,2,1,.667,5.27,11,0,4,0,0,0,13.2,17,8,8,0,5,1,12,1,0,0,59,1.610,11.2,0.0,3.3,7.9,2.40,,1
Brandon Gomes,23,4,2,.667,3.49,29,2,3,0,0,0,56.2,63,24,22,5,19,1,45,3,0,1,242,1.447,10.0,0.8,3.0,7.1,2.37,,1
Omar Gutierrez,23,1,1,.500,6.99,25,0,3,0,0,0,28.1,30,24,22,2,20,1,38,6,0,0,141,1.765,9.5,0.6,6.4,12.1,1.90,,0
Allen Harrington*,21,3,2,.600,3.59,13,8,4,0,0,3,57.2,55,24,23,3,10,1,53,3,0,3,232,1.127,8.6,0.5,1.6,8.3,5.30,,0
Jeremy Hefner,22,10,5,.667,3.33,29,24,1,0,0,0,140.1,117,53,52,12,41,1,144,3,0,7,568,1.126,7.5,0.8,2.6,9.2,3.51,,1
Colt Hynes*,23,0,2,.000,4.60,32,0,13,0,0,0,45.0,60,26,23,2,11,1,38,2,0,2,205,1.578,12.0,0.4,2.2,7.6,3.45,,1
Corey Kluber,22,4,3,.571,3.21,10,10,0,0,0,0,56.0,49,25,20,8,13,0,72,6,0,4,234,1.107,7.9,1.3,2.1,11.6,5.54,,1
Alexis Lara,21,0,0,,0.00,2,0,0,0,0,0,2.0,1,0,0,0,2,0,2,1,0,0,8,1.500,4.5,0.0,9.0,9.0,1.00,,0
Mat Latos,20,0,3,.000,3.28,7,5,0,0,0,0,24.2,24,12,9,3,8,0,23,1,0,0,106,1.297,8.8,1.1,2.9,8.4,2.88,,1
Cory Luebke*,23,3,3,.500,2.89,10,10,0,0,0,0,56.0,52,19,18,6,9,0,40,3,0,2,216,1.089,8.4,1.0,1.4,6.4,4.44,,1
Jeremy McBryde,21,8,9,.471,4.28,30,26,2,0,0,1,136.2,151,78,65,11,24,0,158,8,0,6,580,1.280,9.9,0.7,1.6,10.4,6.58,,0
Derek McDaid,24,3,2,.600,3.89,33,0,12,0,0,2,37.0,41,19,16,2,11,0,24,4,0,2,170,1.405,10.0,0.5,2.7,5.8,2.18,,0
Bryan Oland,23,4,1,.800,0.88,44,1,12,0,0,1,51.0,33,7,5,0,8,1,64,3,0,4,197,0.804,5.8,0.0,1.4,11.3,8.00,,0
Wynn Pelzer,22,9,6,.600,3.19,29,23,1,0,0,0,118.1,114,64,42,9,32,0,100,15,0,10,515,1.234,8.7,0.7,2.4,7.6,3.13,,0
Jackson Quezada,21,2,4,.333,2.12,59,0,49,0,0,27,63.2,42,19,15,1,19,5,79,1,3,2,253,0.958,5.9,0.1,2.7,11.2,4.16,,0
Matt Teague*,23,7,8,.467,4.75,39,16,2,0,0,0,108.0,130,65,57,10,30,2,62,4,2,7,474,1.481,10.8,0.8,2.5,5.2,2.07,,0
Geoff Vandel*,21,3,1,.750,6.40,16,5,1,0,0,1,45.0,52,34,32,7,11,0,33,2,0,1,198,1.400,10.4,1.4,2.2,6.6,3.00,,0
Robert Woodard,23,3,4,.429,3.25,27,5,8,0,0,2,72.0,61,31,26,7,14,0,58,3,0,5,286,1.042,7.6,0.9,1.8,7.3,4.14,,0
22 Players,22.2,71,69,.507,3.78,140,140,139,0,9,39,1217.2,1217,599,512,97,328,16,1137,74,5,61,5166,1.269,9.0,0.7,2.4,8.4,3.47,,0
