Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Drew Beuerlein#,25,18,59,50,4,10,3,0,0,7,0,0,7,13,.200,.288,.260,.548,13,2,0,0,2,0,0,2013,Adv A,COL
Ryan Casteel,22,108,469,411,67,111,30,4,22,76,1,0,50,118,.270,.352,.523,.875,215,4,4,0,4,2,0,2013,Adv A,COL
Juan Crousset*,23,52,204,189,15,45,7,2,2,14,3,2,11,65,.238,.279,.328,.607,62,2,1,0,3,2,0,2013,Adv A,COL
Dean Espy,23,1,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,0,2013,Adv A,COL
Taylor Featherston,23,116,516,469,87,137,31,10,13,81,17,4,30,110,.292,.342,.484,.826,227,14,9,2,6,0,1,2013,Adv A,COL
Niko Gallego,24,81,256,228,29,49,11,3,3,17,14,5,14,58,.215,.287,.329,.616,75,2,10,2,2,0,0,2013,Adv A,COL
Brian Humphries*,23,111,476,453,62,136,26,5,8,50,14,6,14,82,.300,.323,.433,.756,196,13,2,6,1,1,0,2013,Adv A,COL
David Kandilas,22,96,415,359,47,95,14,3,4,36,24,5,44,83,.265,.349,.354,.702,127,7,5,2,5,0,0,2013,Adv A,COL
Tyler Massey*,23,116,496,442,63,118,19,9,11,53,10,11,36,95,.267,.332,.425,.757,188,4,9,5,4,1,0,2013,Adv A,COL
Sam Mende,23,16,54,49,4,11,3,0,0,1,3,0,2,18,.224,.296,.286,.582,14,1,3,0,0,0,0,2013,Adv A,COL
Zach Osborne,23,4,18,18,2,3,0,0,0,0,0,0,0,3,.167,.167,.167,.333,3,0,0,0,0,0,0,2013,Adv A,COL
Jordan Ribera*,24,59,233,219,20,48,14,2,3,36,0,1,13,62,.219,.262,.342,.604,75,3,0,0,1,0,0,2013,Adv A,COL
Harold Riggins,23,118,482,413,77,102,25,1,22,65,4,3,57,192,.247,.353,.472,.825,195,4,11,0,1,2,0,2013,Adv A,COL
Jose Rivera,23,36,123,104,16,19,1,0,0,0,2,1,7,19,.183,.267,.192,.460,20,3,5,7,0,0,0,2013,Adv A,COL
Jared Simon,24,78,320,289,43,72,20,0,10,48,3,0,17,76,.249,.313,.422,.735,122,4,11,0,3,0,0,2013,Adv A,COL
Tim Smalling,25,49,203,177,21,42,8,1,1,18,2,2,20,39,.237,.317,.311,.628,55,7,2,1,3,0,0,2013,Adv A,COL
Trevor Story,20,130,554,497,71,116,34,5,12,65,23,1,45,183,.233,.305,.394,.700,196,2,7,4,1,0,1,2013,Adv A,COL
Will Swanner,21,100,407,355,52,85,25,1,13,51,7,4,44,129,.239,.324,.425,.750,151,6,3,0,5,2,0,2013,Adv A,COL
Kyle Von Tungeln*,22,14,50,41,4,5,1,0,0,0,3,1,9,16,.122,.280,.146,.426,6,0,0,0,0,0,0,2013,Adv A,COL
Matt Wessinger,22,19,85,74,11,17,3,0,0,12,5,2,9,9,.230,.310,.270,.580,20,1,0,1,1,0,0,2013,Adv A,COL
