Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
John Andreoli,23,68,303,264,43,84,11,6,0,25,23,3,34,57,.318,.394,.405,.799,107,2,1,1,3,1,1
Javier Baez,20,76,337,299,59,82,19,4,17,57,12,2,21,78,.274,.338,.535,.873,160,8,11,0,6,0,1
David Bote,20,4,17,14,3,2,1,0,0,3,0,0,3,4,.143,.294,.214,.508,3,0,0,0,0,0,1
Stephen Bruno,22,19,78,69,16,25,8,0,0,7,2,1,5,16,.362,.436,.478,.914,33,3,4,0,0,0,0
Kris Bryant,21,16,62,57,9,19,5,1,5,14,1,0,3,17,.333,.387,.719,1.106,41,3,2,0,0,0,1
Yaniel Cabezas,24,32,106,97,9,23,4,0,0,9,1,0,9,13,.237,.302,.278,.580,27,6,0,0,0,0,0
Ben Carhart,23,112,461,425,48,105,27,1,3,51,5,4,26,54,.247,.297,.336,.634,143,9,6,0,4,0,0
Pin Chieh Chen*,21,51,198,171,21,48,2,2,2,14,14,5,22,35,.281,.369,.351,.720,60,1,2,3,0,0,0
Wes Darvill*,21,79,335,296,37,75,14,5,3,34,8,10,30,67,.253,.324,.365,.689,108,4,3,2,4,0,0
Taylor Davis,23,28,92,83,9,18,2,0,2,8,0,1,9,15,.217,.293,.313,.607,26,2,0,0,0,0,1
Zeke DeVoss#,22,117,528,415,71,102,17,5,6,51,39,10,80,95,.246,.393,.354,.747,147,6,23,6,4,0,0
Taiwan Easterling,24,64,227,208,23,45,11,2,3,26,10,2,17,62,.216,.282,.332,.614,69,6,2,0,0,0,0
Dustin Geiger,21,123,523,456,62,128,28,1,17,86,6,6,52,100,.281,.365,.458,.824,209,10,11,0,4,2,0
Anthony Giansanti,24,48,189,165,22,47,6,2,1,19,3,3,20,31,.285,.367,.364,.731,60,4,2,1,1,1,0
Micah Gibbs#,24,16,60,49,2,8,3,0,1,7,0,1,10,16,.163,.317,.286,.602,14,1,1,0,0,0,0
Chadd Krist,23,65,262,225,28,57,14,0,5,34,4,2,31,50,.253,.351,.382,.733,86,1,4,0,2,0,0
Luis Liria#,23,20,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Chad Noble,25,27,101,92,12,21,3,1,1,6,1,1,6,15,.228,.287,.315,.602,29,5,2,0,1,0,0
Bijan Rademacher*,22,42,160,145,22,40,7,3,2,20,3,0,14,24,.276,.338,.407,.744,59,4,0,0,1,0,0
Tim Saunders,23,62,256,221,42,50,8,2,3,27,21,3,23,69,.226,.316,.321,.637,71,4,7,3,2,0,0
Jorge Soler,21,55,236,210,38,59,13,1,8,35,5,1,21,38,.281,.343,.467,.810,98,3,1,0,4,1,1
Elliot Soto,23,39,162,135,14,33,8,0,0,18,2,1,17,24,.244,.331,.304,.635,41,3,3,2,5,0,1
Daniel Vogelbach*,20,17,66,50,13,14,2,0,2,5,1,0,16,13,.280,.455,.440,.895,22,0,0,0,0,0,1
Brad Zapenas,23,9,27,24,3,4,0,0,0,2,1,2,3,5,.167,.259,.167,.426,4,0,0,0,0,0,0
