Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Chris Ashby,23,126,514,438,65,125,24,0,11,53,17,3,65,99,.285,.383,.416,.799,182,12,7,0,4,3,,0
Mike Berry,27,107,460,399,50,117,35,2,14,63,8,2,53,58,.293,.376,.496,.872,198,8,3,0,5,1,,0
Kurt Bierek*,25,95,399,344,44,81,13,2,13,61,0,1,50,61,.235,.336,.398,.734,137,8,3,0,2,1,,0
Vick Brown,25,102,399,352,62,105,14,3,6,34,35,10,40,75,.298,.379,.406,.786,143,7,6,1,0,0,,0
Chili Davis#,38,11,47,37,2,9,3,0,1,5,0,0,9,7,.243,.404,.405,.810,15,4,1,0,0,3,,1
Les Dennis,25,32,119,93,12,23,5,1,0,13,2,2,24,20,.247,.402,.323,.724,30,5,0,2,0,0,,0
Scott Emmons,24,48,165,145,12,25,6,0,1,5,2,1,14,43,.172,.261,.234,.495,34,4,4,0,2,0,,0
Grant Fithian,26,39,141,126,13,29,6,0,4,14,0,0,14,39,.230,.312,.373,.685,47,1,1,0,0,0,,0
Chip Glass*,27,120,481,424,61,120,8,3,4,56,15,6,40,78,.283,.342,.344,.687,146,5,2,8,7,2,,0
Rudy Gomez,23,46,208,189,31,59,10,2,3,20,8,6,17,28,.312,.375,.434,.809,82,9,2,0,0,0,,0
Rob Hinds,27,38,120,106,17,24,4,0,2,8,4,1,8,27,.226,.282,.321,.603,34,4,1,3,2,0,,0
D'Angelo Jimenez#,20,40,182,152,21,41,6,2,2,21,5,5,25,26,.270,.378,.375,.753,57,3,2,2,1,1,,1
David Keel*,25,36,145,118,12,21,6,0,3,19,0,3,24,31,.178,.317,.305,.622,36,5,1,0,2,0,,0
Eric Kofler*,22,7,29,25,3,6,1,0,0,4,0,0,4,3,.240,.345,.280,.625,7,1,0,0,0,0,,0
Jose Lobaton,24,52,196,177,16,45,14,1,1,21,2,2,10,36,.254,.295,.362,.657,64,2,2,3,4,0,,0
Donzell McDonald#,23,134,565,495,80,125,20,7,6,36,35,22,55,127,.253,.330,.358,.687,177,7,4,7,4,1,,1
Brian McLamb#,25,62,209,196,18,35,10,0,1,11,2,3,10,67,.179,.226,.245,.471,48,2,2,1,0,0,,0
Shea Morenz*,24,116,458,409,51,103,18,3,15,52,7,5,31,109,.252,.316,.421,.736,172,7,10,2,6,4,,0
Angel Ramirez,25,24,94,92,7,24,5,0,2,14,0,0,0,19,.261,.266,.380,.646,35,6,1,0,1,0,,0
Jaime Torres,27,81,290,262,30,72,9,1,8,35,4,2,24,31,.275,.338,.408,.746,107,12,2,0,2,2,,0
Jason Troilo,25,23,77,69,8,11,5,0,1,7,0,0,4,22,.159,.216,.275,.492,19,1,1,3,0,0,,0
Bernie Williams#,29,3,14,11,6,6,2,0,2,5,0,0,2,1,.545,.571,1.273,1.844,14,1,0,0,1,0,,1
