Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Heath Bost,23,41,2,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,0,0,0,1,0,0,,0
Jason Brester*,21,5,3,2,0,1,1,0,0,0,0,0,1,0,.500,.667,1.000,1.667,2,0,0,0,0,0,,0
Dave Feuerstein,24,133,539,505,61,139,13,5,6,51,18,11,23,56,.275,.308,.356,.665,180,15,2,7,2,0,,0
Chad Fonville#,27,54,217,189,26,47,2,0,0,9,16,5,23,24,.249,.330,.259,.589,49,7,1,2,2,0,,1
Chad Gambill,23,50,176,152,16,29,3,0,3,9,3,2,21,53,.191,.291,.270,.561,41,4,1,1,1,0,,0
Vicente Garcia,23,128,504,424,59,92,24,0,11,29,7,6,67,68,.217,.331,.351,.683,149,10,6,6,1,6,,0
John Giudice,27,61,229,212,26,53,11,1,5,31,2,3,11,55,.250,.291,.382,.673,81,4,2,2,2,0,,0
George Glinatsis,29,12,3,2,0,0,0,0,0,0,0,0,1,2,.000,.333,.000,.333,0,0,0,0,0,0,,1
Jose Gonzales,23,2,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,,0
Luther Hackman,23,28,16,15,2,2,1,0,0,1,0,0,0,8,.133,.133,.200,.333,3,0,0,1,0,0,,1
Kyle Houser,23,101,343,312,29,73,5,0,0,32,5,3,20,38,.234,.279,.250,.529,78,14,1,6,4,1,,0
Link Jarrett#,26,107,352,324,18,77,8,2,0,26,4,10,23,31,.238,.289,.275,.564,89,10,1,3,1,5,,0
Domingo Jean,29,12,3,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,2,0,0,,1
Chris Kirgan,25,114,479,427,63,116,32,0,22,79,2,1,44,105,.272,.340,.501,.841,214,9,3,0,5,8,,0
Mike Kusiewicz,21,27,43,38,2,7,2,0,0,2,0,0,2,10,.184,.225,.237,.462,9,1,0,3,0,0,,0
Kevin Lidle,26,11,39,35,5,5,2,0,2,5,0,0,3,13,.143,.211,.371,.582,13,0,0,1,0,0,,0
Tal Light,24,57,199,181,15,30,9,1,4,24,1,4,13,62,.166,.219,.293,.512,53,5,0,3,2,1,,0
Wonder Monds,25,122,498,453,76,127,32,3,9,58,41,12,33,105,.280,.333,.424,.756,192,5,4,5,3,1,,0
Joel Moore*,25,13,9,9,0,1,0,0,0,0,0,0,0,5,.111,.111,.111,.222,1,0,0,0,0,0,,0
Doug Newstrom*,26,102,377,331,38,94,21,1,5,24,7,5,41,53,.284,.361,.399,.760,132,7,0,3,2,4,,0
Steve Pegues,30,17,53,49,6,14,2,0,1,2,2,1,4,11,.286,.340,.388,.727,19,0,0,0,0,1,,1
Ben Petrick,21,106,411,349,52,83,21,3,18,50,7,7,56,89,.238,.345,.470,.815,164,5,3,0,3,1,,1
Tom Price*,26,38,6,6,0,1,0,0,0,0,0,0,0,1,.167,.167,.167,.333,1,1,0,0,0,0,,0
Scott Randall,22,29,35,30,2,4,0,0,0,2,0,0,1,6,.133,.161,.133,.295,4,2,0,4,0,0,,1
Mike Rennhack#,23,52,208,182,27,56,15,1,3,32,4,3,23,31,.308,.380,.451,.830,82,8,0,0,3,0,,0
Brian Richardson,22,6,21,20,1,2,0,0,0,2,1,0,1,4,.100,.143,.100,.243,2,2,0,0,0,0,,0
Kevin Ritz,33,3,2,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,1,0,0,0,0,0,,1
John Salamon,26,53,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Steve Shoemaker*,25,15,15,13,2,4,1,0,0,1,0,1,1,2,.308,.357,.385,.742,5,0,0,1,0,0,,0
Jamie Taylor*,27,86,349,304,48,102,22,0,11,53,1,2,41,43,.336,.411,.516,.927,157,7,0,1,3,6,,0
Mike Vavrek*,24,19,22,19,2,3,0,0,0,1,0,0,2,9,.158,.238,.158,.396,3,0,0,1,0,0,,0
Matt Whitley,26,14,44,38,2,8,0,0,0,7,0,1,4,9,.211,.302,.211,.513,8,1,1,1,0,0,,0
Brian Woods*,27,31,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
