Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Carlos Beltran#,21,47,208,182,50,64,13,3,14,44,7,1,23,30,.352,.427,.687,1.114,125,4,1,2,0,3,,1
Ray Brown*,25,114,469,402,79,128,31,1,21,96,4,2,57,57,.318,.402,.557,.959,224,16,3,1,6,5,,0
Jimmie Byington,24,26,85,66,12,11,1,0,0,5,1,2,15,19,.167,.325,.182,.507,12,2,1,2,1,0,,0
Roman Escamilla,24,43,142,129,16,34,6,0,1,10,0,1,10,21,.264,.312,.333,.645,43,7,0,1,2,0,,0
Mike Evans*,25,72,265,230,35,48,10,1,12,34,0,1,27,62,.209,.295,.417,.712,96,2,2,4,2,2,,0
Carlos Febles,22,126,531,432,110,141,28,9,14,52,51,16,80,70,.326,.441,.530,.971,229,6,11,5,3,1,,1
Raul Gonzalez,24,118,520,455,84,148,31,1,17,86,12,8,58,53,.325,.401,.510,.911,232,15,2,1,4,3,,1
Anthony Lewis*,27,10,39,34,6,7,1,0,4,8,0,0,5,7,.206,.308,.588,.896,20,2,0,0,0,1,,0
Ryan Long,25,67,269,247,32,63,14,1,7,29,2,2,17,50,.255,.310,.405,.715,100,10,3,1,1,1,,1
Sean McNally,25,98,366,319,43,84,21,3,6,44,2,4,39,86,.263,.341,.404,.745,129,9,1,2,5,0,,0
Tony Medrano,23,96,349,301,48,92,14,2,10,46,3,3,28,36,.306,.378,.465,.843,140,7,9,8,3,0,,0
Carlos Mendez,24,52,220,207,37,66,14,0,9,39,4,1,7,20,.319,.333,.517,.850,107,10,0,1,5,1,,1
Tony Miranda,25,27,94,76,14,14,2,0,1,10,2,0,10,10,.184,.289,.250,.539,19,3,2,4,2,0,,0
Rod Myers*,25,41,178,143,19,32,11,0,4,21,8,1,30,31,.224,.354,.385,.739,55,0,0,3,2,1,,1
Hector Ortiz,28,4,15,13,1,2,0,0,0,0,0,1,2,1,.154,.267,.154,.421,2,0,0,0,0,0,,1
Kit Pellow,24,103,411,374,70,100,24,3,29,73,4,3,27,107,.267,.324,.580,.905,217,2,6,1,3,2,,1
Alex Prieto,22,113,425,384,61,101,18,7,2,35,4,8,31,54,.263,.321,.362,.683,139,13,2,8,0,0,,1
Steve Prihoda,25,58,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Mark Quinn,24,100,432,372,82,130,26,6,16,84,4,1,43,54,.349,.424,.581,1.004,216,5,10,0,7,1,,1
Al Shirley#,24,32,103,93,13,21,2,0,5,12,3,2,5,30,.226,.287,.409,.696,38,1,3,2,0,0,,0
Andy Stewart,27,85,335,305,45,103,26,0,12,58,0,2,19,33,.338,.381,.541,.922,165,11,5,2,4,0,,1
Scott Taylor,31,14,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,1
