Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Danny Ardoin,23,109,439,363,67,90,21,0,16,62,8,4,62,87,.248,.367,.438,.805,159,10,7,6,1,0,,1
Jason Berry,24,14,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Justin Bowles*,24,74,319,274,50,76,21,1,10,48,2,1,37,60,.277,.362,.471,.833,129,11,1,4,3,0,,0
Dave Carroll,25,20,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,0
Jose Castro#,23,55,176,147,24,24,4,2,2,16,12,1,25,48,.163,.293,.259,.552,38,4,2,2,0,0,,0
Eric Chavez*,20,88,384,335,66,110,27,1,22,86,12,4,42,61,.328,.402,.612,1.014,205,6,1,3,3,4,,1
Eric DuBose*,22,15,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,,1
Mario Encarnacion,22,110,425,357,70,97,15,2,15,61,11,8,60,123,.272,.382,.451,.832,161,9,4,3,1,1,,1
Joe Espada,22,51,198,161,29,41,7,1,1,22,7,4,27,15,.255,.373,.329,.702,53,4,4,5,1,0,,0
Webster Garrison,32,104,352,295,47,80,15,0,11,51,1,3,51,56,.271,.376,.434,.810,128,5,1,1,4,0,,1
Kevin Gunther,25,45,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,0
Ramon Hernandez,22,127,563,479,83,142,24,1,15,98,4,5,57,61,.296,.389,.445,.833,213,15,19,2,6,2,,1
Brian Luderer,19,17,43,38,4,11,1,1,0,5,0,0,3,7,.289,.357,.368,.726,14,1,1,1,0,0,,0
T.R. Marcinczyk,24,131,568,501,90,135,25,2,26,88,2,6,51,127,.269,.343,.483,.826,242,15,9,0,7,3,,0
Eric Martins,25,70,285,234,45,71,15,1,3,24,6,4,34,32,.303,.404,.415,.818,97,8,6,10,1,1,,0
Jason McDonald#,26,7,28,20,9,6,2,0,2,4,4,0,8,6,.300,.500,.700,1.200,14,0,0,0,0,0,,1
Cody McKay*,24,9,29,21,5,6,0,0,1,1,0,0,6,5,.286,.483,.429,.911,9,0,2,0,0,0,,1
Kerwin Moore#,27,116,444,341,63,73,12,4,1,35,43,14,88,97,.214,.376,.282,.657,96,1,4,5,6,0,,1
Mike Neill*,28,12,40,35,1,9,5,0,0,2,0,0,4,13,.257,.333,.400,.733,14,0,0,1,0,1,,1
Chris Nelson#,25,28,1,0,0,0,0,0,0,1,0,0,1,0,,1.000,,,0,0,0,0,0,0,,0
Jake O'Dell,24,27,3,2,0,0,0,0,0,0,0,0,1,1,.000,.333,.000,.333,0,0,0,0,0,0,,0
Jose Ortiz,21,94,415,354,70,98,24,2,6,55,22,8,48,63,.277,.369,.407,.776,144,6,5,6,2,0,,1
Scott Rivette#,24,35,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Dave Slemmer,25,49,198,176,24,44,6,0,3,20,3,1,20,30,.250,.325,.335,.660,59,3,0,1,1,1,,0
Miguel Tejada,24,15,59,52,9,17,6,0,2,7,1,0,4,8,.327,.362,.558,.920,29,2,0,1,2,0,,1
Roberto Vaz*,23,131,530,457,54,135,18,5,8,62,23,16,56,63,.295,.369,.409,.778,187,14,3,4,10,4,,0
