Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Israel Alcantara,25,53,223,203,36,63,12,2,15,44,0,1,17,37,.310,.368,.611,.979,124,9,2,0,1,2,,1
Manny Amador#,22,35,114,103,12,26,10,1,1,11,0,0,9,20,.252,.310,.398,.708,41,5,0,1,1,1,,0
Doug Angeli,27,65,254,233,27,54,14,1,3,18,3,1,17,46,.232,.287,.339,.626,79,1,1,3,0,0,,0
Marty Barnett,24,5,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,1,0,0,,0
Toby Borland,29,8,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,1
Ryan Brannan,23,41,4,2,0,1,0,0,0,0,0,0,1,1,.500,.667,.500,1.167,1,0,0,1,0,0,,0
Rob Burger,22,33,14,12,1,5,1,0,1,3,0,0,1,2,.417,.462,.750,1.212,9,0,0,1,0,0,,0
Steve Carver*,25,127,528,458,63,119,17,0,21,88,0,3,64,108,.260,.350,.434,.785,199,12,2,0,4,8,,0
Dave Coggin,21,20,18,16,0,2,0,0,0,1,0,0,0,4,.125,.125,.125,.250,2,0,0,2,0,0,,1
Brian Costello,23,45,127,120,7,18,6,1,1,7,2,0,7,44,.150,.197,.242,.439,29,1,0,0,0,0,,0
Todd Crane,24,9,32,27,2,2,0,0,1,2,1,1,2,7,.074,.219,.185,.404,5,1,3,0,0,0,,0
Jason Davis*,23,45,12,10,1,0,0,0,0,0,0,0,2,2,.000,.167,.000,.167,0,0,0,0,0,0,,0
Walt Dawkins,25,49,186,161,24,41,16,1,2,19,1,4,17,29,.255,.335,.404,.739,65,12,4,1,3,0,,0
Dave Francia*,23,68,289,269,29,64,12,4,3,20,6,7,13,41,.238,.276,.346,.622,93,3,2,3,2,0,,0
Matt Guiliano,25,126,495,439,47,99,15,2,12,44,2,4,45,102,.226,.303,.351,.653,154,16,4,6,1,4,,0
Brian Harris#,23,11,46,40,5,10,0,1,0,4,0,1,5,7,.250,.326,.300,.626,12,0,0,0,1,0,,0
Larry Huff,26,40,162,136,26,46,7,2,7,25,10,2,19,15,.338,.435,.574,1.008,78,4,5,1,1,0,,0
Jeff Key*,23,63,243,224,24,44,8,0,7,24,6,0,14,69,.196,.246,.326,.572,73,4,1,3,1,2,,0
Jason Knupfer,23,63,231,193,27,42,7,2,0,15,2,1,27,46,.218,.317,.275,.592,53,7,3,4,4,1,,0
Brandon Marsters,23,38,156,143,9,33,4,2,1,7,0,1,11,34,.231,.288,.308,.596,44,5,1,0,1,0,,0
Adan Millan,26,61,226,195,18,58,18,1,9,42,1,1,28,36,.297,.381,.538,.919,105,6,0,0,3,0,,0
Pete Nyari,26,53,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,,0
Kirk Pierce,25,80,313,265,31,67,12,0,6,29,0,0,41,63,.253,.360,.366,.726,97,6,4,2,1,2,,0
Mark Raynor,25,100,424,379,43,111,9,4,0,31,7,2,38,33,.293,.355,.338,.692,128,7,0,4,3,0,,0
Eddie Rivero*,24,69,221,205,23,56,15,2,5,31,0,0,16,57,.273,.326,.439,.765,90,2,0,0,0,0,,0
Aaron Royster,25,112,489,430,67,110,27,4,7,55,3,1,57,117,.256,.346,.386,.732,166,13,2,0,0,1,,0
Anthony Shumaker*,25,38,30,25,1,2,1,0,0,1,0,0,2,9,.080,.148,.120,.268,3,0,0,3,0,0,,1
Hut Smith,25,22,4,2,0,0,0,0,0,0,0,0,1,2,.000,.333,.000,.333,0,0,0,1,0,0,,0
Chris Snusz,25,12,31,28,6,9,2,0,0,1,0,0,3,6,.321,.387,.393,.780,11,0,0,0,0,0,,0
Kris Stevens,20,25,25,21,0,3,0,0,0,1,0,0,1,8,.143,.182,.143,.325,3,1,0,3,0,0,,0
Reggie Taylor*,21,79,353,337,49,92,14,6,5,22,22,10,12,73,.273,.300,.395,.695,133,2,2,0,2,0,,1
Evan Thomas,24,25,31,26,2,7,0,0,1,3,0,0,0,6,.269,.269,.385,.654,10,0,0,5,0,0,,0
Tomoyuki Uchiyama*,29,43,14,9,1,0,0,0,0,0,0,0,0,6,.000,.000,.000,.000,0,0,0,5,0,0,,0
Randy Wolf*,21,4,5,5,1,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,0,0,0,,1
