Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Richie Barker,25,51,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,,1
Kary Bridges*,25,48,216,196,30,60,7,1,0,21,6,4,18,9,.306,.363,.352,.715,69,4,0,1,1,1,,0
Roosevelt Brown*,22,42,176,160,20,42,11,0,6,24,3,1,13,30,.263,.324,.444,.768,71,6,2,0,1,1,,1
Earl Byrne*,25,15,13,11,0,0,0,0,0,0,0,0,2,6,.000,.154,.000,.154,0,1,0,0,0,0,,0
Kevin Castleberry*,30,44,177,151,26,43,9,1,1,15,7,4,21,19,.285,.366,.377,.743,57,4,0,2,3,0,,0
Victor Cole#,30,19,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,1
John Cotton,27,90,347,319,46,93,14,3,13,53,10,3,19,68,.292,.334,.476,.811,152,3,4,0,5,1,,0
Kevin Curtis,25,22,70,62,6,10,1,1,1,10,0,0,6,17,.161,.257,.258,.515,16,1,2,0,0,0,,0
Courtney Duncan*,23,29,24,19,0,2,0,0,0,1,0,0,2,12,.105,.190,.105,.296,2,0,0,3,0,0,,1
Kevin Ellis,26,12,30,29,3,5,0,0,1,2,0,0,1,3,.172,.200,.276,.476,8,1,0,0,0,0,,0
Kyle Farnsworth,22,13,20,17,2,5,0,0,0,2,0,0,1,9,.294,.368,.294,.663,5,0,1,1,0,0,,1
Trey Forkerway,27,57,182,152,13,30,2,0,1,6,4,2,21,28,.197,.295,.230,.525,35,2,0,9,0,0,,0
Kevin Foster,29,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,,1
Ricky Freeman,26,106,428,370,67,100,18,4,15,76,7,5,45,50,.270,.360,.462,.822,171,7,9,0,4,3,,0
Al Garcia,24,25,10,10,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,0,0,0,0,0,0,,0
Marty Gazarek,25,21,80,64,14,21,4,2,1,11,6,2,13,10,.328,.450,.500,.950,32,3,2,0,1,1,,0
Chris Gissell,20,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,1
Benji Grigsby,27,35,4,2,2,1,0,0,0,1,0,0,2,1,.500,.750,.500,1.250,1,0,0,0,0,0,,0
Ronnie Hall,22,46,153,135,15,28,7,0,0,12,1,2,16,38,.207,.301,.259,.560,35,4,2,0,0,0,,0
Robin Jennings*,26,2,6,6,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,,1
Miguel Jimenez,28,26,3,2,0,1,0,0,0,0,0,0,1,1,.500,.667,.500,1.167,1,0,0,0,0,0,,1
Terry Joseph,24,37,137,118,24,26,2,1,2,11,3,3,11,28,.220,.324,.305,.629,36,3,7,1,0,0,,0
Ray King*,24,25,3,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,1,0,0,,1
Keith Linebarger,27,50,4,3,0,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,1,0,0,1,0,0,,0
Nate Manning,24,16,60,57,5,11,1,0,0,6,0,2,2,14,.193,.233,.211,.444,12,2,1,0,0,0,,0
Buck McNabb*,25,124,446,385,62,113,21,5,6,48,22,13,51,61,.294,.382,.421,.803,162,10,6,1,3,4,,0
Brian McNichol*,24,29,32,30,4,4,2,0,0,4,0,0,1,12,.133,.161,.200,.361,6,0,0,1,0,0,,1
Chad Meyers,22,77,356,293,63,79,14,0,0,26,37,9,58,43,.270,.397,.317,.715,93,5,4,1,0,0,,1
Mike Micucci*,25,53,156,138,20,40,11,1,0,21,0,0,17,18,.290,.372,.384,.756,53,3,1,0,0,3,,0
Joe Millette,32,1,4,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,1,0,1,0,0,,1
Jose Molina,23,109,368,320,33,71,10,1,2,28,1,5,32,74,.222,.296,.278,.574,89,10,3,10,3,1,,1
Bry Nelson#,24,32,115,102,10,29,6,2,2,18,4,2,12,12,.284,.357,.441,.798,45,5,0,0,1,2,,1
Jose Nieves,23,82,338,314,42,91,27,5,8,39,17,10,18,55,.290,.327,.484,.811,152,9,1,2,3,0,,1
Phil Norton,22,19,18,14,2,2,0,0,0,0,0,0,3,4,.143,.294,.143,.437,2,0,0,1,0,0,,1
Raymond Nunez,25,78,246,225,27,69,15,2,7,45,3,4,16,62,.307,.351,.484,.835,109,8,1,1,3,2,,0
Manny Patel*,26,7,18,15,1,3,1,0,0,1,1,1,2,5,.200,.278,.267,.544,4,0,0,0,1,0,,0
Bo Porter,25,125,560,464,91,134,26,11,10,68,50,17,82,117,.289,.399,.457,.855,212,9,6,3,5,4,,1
Jason Ryan#,22,30,23,21,1,2,0,0,0,0,0,0,1,8,.095,.136,.095,.232,2,0,0,1,0,0,,1
Tim Unroe,27,16,65,54,6,13,6,0,0,9,0,0,8,20,.241,.354,.352,.706,19,0,2,0,1,0,,1
Ramon Valette,26,36,112,101,11,22,5,2,1,9,0,0,9,25,.218,.277,.337,.613,34,1,0,0,2,0,,0
Juan Williams*,25,70,229,188,31,42,9,6,3,36,1,6,39,63,.223,.358,.383,.741,72,6,1,0,1,1,,0
Steve Worrell*,28,32,2,2,1,2,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,2,0,0,0,0,0,,0
Julio Zuleta,23,40,155,139,18,41,9,0,2,20,0,1,10,30,.295,.348,.403,.751,56,3,3,0,3,0,,1
