Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Justin Backsmeyer,18,0,0,,1.13,5,1,0,0,0,0,8.0,9,5,1,0,7,0,4,1,0,1,38,2.000,10.1,0.0,7.9,4.5,0.57,0,1998,Rookie,TEX
Jason Beitey,20,0,0,,0.00,5,0,2,0,0,1,9.0,5,0,0,0,3,0,7,3,0,0,37,0.889,5.0,0.0,3.0,7.0,2.33,0,1998,Rookie,TEX
B.J. Belcher,20,0,0,,18.90,3,0,1,0,0,0,3.1,9,7,7,0,1,0,3,1,1,1,20,3.000,24.3,0.0,2.7,8.1,3.00,0,1998,Rookie,TEX
Josh Bobbitt*,21,2,1,.667,4.50,19,0,12,0,0,2,36.0,46,24,18,2,12,0,41,4,3,5,169,1.611,11.5,0.5,3.0,10.3,3.42,0,1998,Rookie,TEX
Bucky Buckles,25,0,0,,0.00,2,2,0,0,0,0,3.0,0,0,0,0,0,0,2,0,0,0,9,0.000,0.0,0.0,0.0,6.0,,0,1998,Rookie,TEX
Jeremiah Bullock*,18,1,6,.143,5.00,11,9,1,0,0,0,45.0,54,34,25,3,21,0,30,1,0,5,203,1.667,10.8,0.6,4.2,6.0,1.43,0,1998,Rookie,TEX
Billy Diaz,18,3,3,.500,4.28,13,5,1,0,0,0,48.1,51,26,23,7,5,0,29,5,1,0,195,1.159,9.5,1.3,0.9,5.4,5.80,0,1998,Rookie,TEX
Ryan Dittfurth,18,3,2,.600,1.34,8,6,0,0,0,0,33.2,25,8,5,0,11,0,33,6,2,4,143,1.069,6.7,0.0,2.9,8.8,3.00,0,1998,Rookie,TEX
Chris Erwin,21,0,0,,0.00,1,0,1,0,0,0,0.2,2,0,0,0,1,1,0,0,0,0,5,4.500,27.0,0.0,13.5,0.0,0.00,0,1998,Rookie,TEX
Carlos Figueroa*,19,6,1,.857,3.57,19,0,8,0,0,1,40.1,34,17,16,4,11,0,39,1,2,3,162,1.116,7.6,0.9,2.5,8.7,3.55,0,1998,Rookie,TEX
Chris Frey,24,2,2,.500,2.79,10,7,1,0,0,1,42.0,34,19,13,1,10,0,45,3,1,4,177,1.048,7.3,0.2,2.1,9.6,4.50,0,1998,Rookie,TEX
Jeff Garff,22,0,0,,0.00,1,0,1,0,0,0,2.0,3,1,0,0,2,0,2,0,0,0,10,2.500,13.5,0.0,9.0,9.0,1.00,0,1998,Rookie,TEX
Edgar Hidalgo,18,2,1,.667,4.76,10,0,2,0,0,0,17.0,23,9,9,1,1,0,16,0,0,1,77,1.412,12.2,0.5,0.5,8.5,16.00,0,1998,Rookie,TEX
David Manning,25,0,0,,5.40,3,3,0,0,0,0,5.0,6,3,3,0,1,0,2,0,0,1,22,1.400,10.8,0.0,1.8,3.6,2.00,1,1998,Rookie,TEX
Sam Marsonek,19,0,0,,0.00,2,2,0,0,0,0,4.2,2,1,0,0,0,0,2,1,0,0,18,0.429,3.9,0.0,0.0,3.9,,1,1998,Rookie,TEX
Frank McGill,18,3,1,.750,3.51,9,7,0,0,0,0,33.1,35,17,13,1,9,0,24,2,0,4,142,1.320,9.5,0.3,2.4,6.5,2.67,0,1998,Rookie,TEX
Andy Pratt*,18,4,3,.571,3.86,12,8,1,0,0,0,56.0,49,25,24,4,14,0,49,1,1,0,225,1.125,7.9,0.6,2.3,7.9,3.50,1,1998,Rookie,TEX
Rob Quarnstrom*,21,4,1,.800,1.56,23,0,21,0,0,12,34.2,16,6,6,1,3,0,37,1,1,1,120,0.548,4.2,0.3,0.8,9.6,12.33,0,1998,Rookie,TEX
Jeff Ridenour,21,0,2,.000,3.53,18,0,8,0,0,0,43.1,48,23,17,2,18,0,29,1,0,4,192,1.523,10.0,0.4,3.7,6.0,1.61,0,1998,Rookie,TEX
Mike Roberts,22,2,0,1.000,3.00,3,2,0,0,0,0,12.0,10,4,4,1,0,0,10,1,0,0,44,0.833,7.5,0.8,0.0,7.5,,0,1998,Rookie,TEX
Tanyon Sturtze,27,0,1,.000,7.71,3,3,0,0,0,0,7.0,12,7,6,1,4,0,10,0,0,0,37,2.286,15.4,1.3,5.1,12.9,2.50,1,1998,Rookie,TEX
Domingo Valdez,18,2,2,.500,3.09,10,5,0,0,0,0,32.0,24,15,11,3,16,0,27,3,0,1,142,1.250,6.8,0.8,4.5,7.6,1.69,0,1998,Rookie,TEX
