Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Arsenio Arcangel,21,1,2,.333,8.84,26,0,8,0,0,0,37.2,53,39,37,6,17,0,30,4,0,9,186,1.858,12.7,1.4,4.1,7.2,1.76,0,1998,Rookie,MIL
Juan Baez,20,0,1,.000,15.00,4,0,3,0,0,0,3.0,4,5,5,0,4,0,1,1,0,1,19,2.667,12.0,0.0,12.0,3.0,0.25,0,1998,Rookie,MIL
Chris Barton,21,4,8,.333,6.75,14,14,0,1,0,0,74.2,104,64,56,4,33,0,59,9,1,11,359,1.835,12.5,0.5,4.0,7.1,1.79,0,1998,Rookie,MIL
Nicholas Campusano,18,0,0,,18.00,1,0,1,0,0,0,1.0,2,2,2,0,1,0,1,0,0,0,6,3.000,18.0,0.0,9.0,9.0,1.00,0,1998,Rookie,MIL
Andy Cavanagh,21,3,1,.750,3.63,11,10,0,0,0,0,57.0,64,32,23,2,24,0,39,1,1,3,246,1.544,10.1,0.3,3.8,6.2,1.63,0,1998,Rookie,MIL
Matt Childers,19,1,0,1.000,0.64,2,2,0,1,1,0,14.0,9,1,1,0,4,1,4,0,0,0,53,0.929,5.8,0.0,2.6,2.6,1.00,1,1998,Rookie,MIL
Brian Connell*,20,1,1,.500,3.06,11,0,1,0,0,0,17.2,15,11,6,0,15,0,14,1,0,2,82,1.698,7.6,0.0,7.6,7.1,0.93,0,1998,Rookie,MIL
Burdette Greeny,23,1,2,.333,8.36,24,3,10,0,0,0,37.2,67,44,35,6,21,0,22,1,3,4,195,2.336,16.0,1.4,5.0,5.3,1.05,0,1998,Rookie,MIL
Jonathan Guzman*,20,0,0,,0.00,2,0,0,0,0,0,3.0,2,0,0,0,1,0,1,1,0,0,12,1.000,6.0,0.0,3.0,3.0,1.00,0,1998,Rookie,MIL
Fontella Jones,23,0,3,.000,4.05,23,0,13,0,0,4,40.0,38,20,18,3,17,1,50,0,0,2,172,1.375,8.6,0.7,3.8,11.3,2.94,0,1998,Rookie,MIL
Jack Krawczyk,22,0,1,.000,4.32,7,0,7,0,0,0,8.1,10,7,4,1,3,1,11,0,0,0,41,1.560,10.8,1.1,3.2,11.9,3.67,0,1998,Rookie,MIL
Rickey Lewis,21,3,6,.333,6.95,12,12,0,0,0,0,57.0,72,54,44,8,42,0,44,4,2,6,285,2.000,11.4,1.3,6.6,6.9,1.05,0,1998,Rookie,MIL
Luis Martinez*,18,0,9,.000,10.13,17,10,2,0,0,0,48.0,64,73,54,5,66,0,47,5,4,14,275,2.708,12.0,0.9,12.4,8.8,0.71,1,1998,Rookie,MIL
Gary McConnell,20,1,1,.500,10.19,17,1,3,0,0,0,32.2,49,49,37,7,35,0,35,1,1,7,188,2.571,13.5,1.9,9.6,9.6,1.00,0,1998,Rookie,MIL
Rob Myers,21,1,5,.167,7.79,21,0,9,0,0,0,34.2,54,40,30,3,27,0,25,6,0,10,191,2.337,14.0,0.8,7.0,6.5,0.93,0,1998,Rookie,MIL
Mike Penney,21,1,5,.167,7.38,10,10,0,0,0,0,46.1,63,47,38,8,20,0,36,2,1,4,217,1.791,12.2,1.6,3.9,7.0,1.80,0,1998,Rookie,MIL
Ryan Poe,20,3,3,.500,4.66,14,5,2,0,0,1,46.1,52,30,24,3,15,0,43,3,1,1,202,1.446,10.1,0.6,2.9,8.4,2.87,0,1998,Rookie,MIL
Jesse Smith,22,1,3,.250,5.66,12,6,1,0,0,1,47.2,50,38,30,2,30,0,28,5,1,3,229,1.678,9.4,0.4,5.7,5.3,0.93,0,1998,Rookie,MIL
Trad Sokol*,21,0,4,.000,5.62,24,3,14,0,0,4,41.2,47,35,26,8,23,0,41,1,0,3,195,1.680,10.2,1.7,5.0,8.9,1.78,0,1998,Rookie,MIL
