Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Mike Adams,27,0,0,,4.91,13,0,7,0,0,0,14.2,13,8,8,0,7,0,12,0,0,1,61,1.364,8.0,0.0,4.3,7.4,1.71,1
Brian Bannister,25,3,3,.500,3.86,6,6,0,1,0,0,30.1,34,15,13,4,5,0,24,0,0,1,128,1.286,10.1,1.2,1.5,7.1,4.80,1
Heath Bell,28,3,3,.500,1.29,30,0,30,0,0,12,35.0,27,7,5,1,8,1,56,1,0,5,142,1.000,6.9,0.3,2.1,14.4,7.00,1
Zac Clements,26,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0.000,0.0,0.0,0.0,0.0,,0
Willie Collazo*,26,3,3,.500,4.79,7,5,0,0,0,0,41.1,45,24,22,4,13,0,26,1,2,1,178,1.403,9.8,0.9,2.8,5.7,2.00,1
Ryan Cullen*,26,0,0,,5.87,4,0,0,0,0,0,7.2,8,5,5,1,2,0,6,0,0,0,34,1.304,9.4,1.2,2.3,7.0,3.00,0
Pedro Feliciano*,29,0,0,,6.23,3,0,0,0,0,0,4.1,4,3,3,1,1,0,5,0,0,0,18,1.154,8.3,2.1,2.1,10.4,5.00,1
Bartolome Fortunato,31,1,0,1.000,2.70,11,0,7,0,0,0,16.2,12,6,5,0,4,0,21,1,0,2,67,0.960,6.5,0.0,2.2,11.3,5.25,1
Anderson Garcia,25,1,4,.200,6.32,20,0,2,0,0,0,31.1,35,25,22,4,14,1,18,0,0,0,139,1.564,10.1,1.1,4.0,5.2,1.29,1
Geremi Gonzalez,31,1,2,.333,3.03,6,6,0,0,0,0,35.2,31,14,12,1,9,0,30,1,0,0,145,1.121,7.8,0.3,2.3,7.6,3.33,1
Joe Hietpas,27,0,0,,0.00,1,0,0,0,0,0,1.0,2,0,0,0,0,0,1,0,0,0,5,2.000,18.0,0.0,0.0,9.0,,1
Yusaku Iriki,33,4,8,.333,4.70,19,16,1,0,0,0,76.2,92,42,40,8,32,0,62,4,1,0,345,1.617,10.8,0.9,3.8,7.3,1.94,0
Tim Lavigne,27,3,2,.600,2.62,45,4,15,0,0,4,82.1,73,29,24,7,25,1,49,7,0,5,340,1.190,8.0,0.8,2.7,5.4,1.96,0
Jose Lima,33,7,8,.467,3.92,25,22,1,0,0,0,140.0,140,64,61,15,20,0,88,6,0,2,572,1.143,9.0,1.0,1.3,5.7,4.40,1
Evan MacLane*,23,9,8,.529,3.86,20,20,0,1,1,0,121.1,136,61,52,11,35,0,67,3,0,1,521,1.409,10.1,0.8,2.6,5.0,1.91,1
John Maine,25,3,5,.375,3.49,10,10,0,0,0,0,56.2,55,25,22,2,20,0,48,0,0,2,241,1.324,8.7,0.3,3.2,7.6,2.40,1
Blake McGinley*,27,2,2,.500,2.95,22,8,5,0,0,1,58.0,59,20,19,6,14,0,36,2,0,1,244,1.259,9.2,0.9,2.2,5.6,2.57,0
Tim McNab,26,0,0,,6.43,3,0,2,0,0,1,7.0,9,5,5,1,0,0,7,0,0,1,29,1.286,11.6,1.3,0.0,9.0,,0
Ray Navarrete,28,0,0,,4.50,1,0,1,0,0,0,2.0,4,1,1,1,0,0,1,0,0,0,10,2.000,18.0,4.5,0.0,4.5,,0
Robert Paulk,25,1,0,1.000,0.00,2,0,1,0,0,0,5.0,4,0,0,0,1,0,3,0,0,0,20,1.000,7.2,0.0,1.8,5.4,3.00,0
Mike Pelfrey,22,1,0,1.000,2.25,2,2,0,0,0,0,8.0,4,2,2,1,5,0,6,0,0,0,32,1.125,4.5,1.1,5.6,6.8,1.20,1
Juan Perez*,27,0,1,.000,2.86,43,0,12,0,0,0,63.0,65,24,20,4,34,0,55,2,0,4,284,1.571,9.3,0.6,4.9,7.9,1.62,1
Miguel Perez,30,0,2,.000,3.86,5,5,0,0,0,0,28.0,33,14,12,1,13,0,18,2,1,3,126,1.643,10.6,0.3,4.2,5.8,1.38,0
Oliver Perez*,24,1,2,.333,6.05,4,4,0,0,0,0,19.1,18,13,13,4,12,0,26,1,0,2,86,1.552,8.4,1.9,5.6,12.1,2.17,1
Royce Ring*,25,2,2,.500,2.97,36,0,26,0,0,11,39.1,30,14,13,2,15,2,40,3,1,1,165,1.144,6.9,0.5,3.4,9.2,2.67,1
Jeriome Robertson*,29,1,6,.143,7.68,11,7,2,0,0,0,38.2,58,34,33,6,18,1,21,2,0,2,186,1.966,13.5,1.4,4.2,4.9,1.17,1
Orlando Roman,27,0,1,.000,4.05,8,1,3,0,0,1,13.1,15,7,6,0,7,1,10,2,0,1,62,1.650,10.1,0.0,4.7,6.8,1.43,0
Steve Schmoll,26,5,4,.556,4.69,42,0,14,0,0,0,55.2,56,31,29,4,19,1,42,1,0,2,234,1.347,9.1,0.6,3.1,6.8,2.21,1
Jason Scobie,26,1,11,.083,7.91,16,15,0,0,0,0,77.1,117,70,68,9,31,0,47,2,0,5,369,1.914,13.6,1.0,3.6,5.5,1.52,0
Chuck Smith,24,0,0,,108.00,1,0,0,0,0,0,0.1,4,4,4,1,1,0,0,0,0,0,6,15.000,108.0,27.0,27.0,0.0,0.00,0
Alay Soler,26,1,1,.500,6.30,2,2,0,0,0,0,10.0,13,7,7,0,4,0,12,0,1,1,46,1.700,11.7,0.0,3.6,10.8,3.00,1
William Vazquez,26,0,0,,10.13,2,0,0,0,0,0,2.2,8,4,3,0,0,0,1,0,0,0,15,3.000,27.0,0.0,0.0,3.4,,0
David Williams*,27,2,2,.500,3.68,7,6,0,0,0,0,36.2,33,20,15,3,10,0,17,2,0,0,152,1.173,8.1,0.7,2.5,4.2,1.70,1
Mitch Wylie,29,2,4,.333,2.96,27,2,9,0,0,1,48.2,47,21,16,0,11,0,53,1,1,2,203,1.192,8.7,0.0,2.0,9.8,4.82,0
