Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Jeremy Accardo,24,0,0,,1.80,3,0,0,0,0,0,5.0,5,1,1,0,1,0,8,0,0,0,20,1.200,9.0,0.0,1.8,14.4,8.00,1,2006,AAA,SFG
Matt Anderson,29,1,2,.333,9.17,26,0,13,0,0,0,34.1,48,36,35,8,29,0,33,3,0,3,179,2.243,12.6,2.1,7.6,8.7,1.14,1,2006,AAA,SFG
Dusty Bergman*,28,0,1,.000,13.09,14,0,5,0,0,0,11.0,21,19,16,0,11,1,12,0,0,3,65,2.909,17.2,0.0,9.0,9.8,1.09,1,2006,AAA,SFG
Brian Cooper,31,4,9,.308,4.82,27,19,0,0,0,0,123.1,144,83,66,22,42,1,71,3,0,4,545,1.508,10.5,1.6,3.1,5.2,1.69,1,2006,AAA,SFG
James Garcia,26,5,3,.625,5.73,12,12,0,0,0,0,59.2,55,44,38,8,37,0,47,1,0,3,269,1.542,8.3,1.2,5.6,7.1,1.27,0,2006,AAA,SFG
Brad Hennessey,26,0,1,.000,2.53,2,2,0,0,0,0,10.2,11,9,3,1,1,0,7,0,0,0,45,1.125,9.3,0.8,0.8,5.9,7.00,1,2006,AAA,SFG
Carlos Hines,25,2,5,.286,5.04,44,0,13,0,0,2,55.1,65,36,31,7,26,3,43,4,0,7,255,1.645,10.6,1.1,4.2,7.0,1.65,0,2006,AAA,SFG
Matt Kinney,29,8,7,.533,4.80,28,24,0,1,0,0,153.2,158,90,82,23,53,0,127,2,0,7,670,1.373,9.3,1.3,3.1,7.4,2.40,1,2006,AAA,SFG
Pedro Liriano,25,1,6,.143,5.37,24,10,0,0,0,0,67.0,84,51,40,5,29,0,38,2,2,5,314,1.687,11.3,0.7,3.9,5.1,1.31,1,2006,AAA,SFG
Noah Lowry*,25,0,0,,4.50,1,1,0,0,0,0,6.0,5,3,3,1,1,0,6,0,0,0,25,1.000,7.5,1.5,1.5,9.0,6.00,1,2006,AAA,SFG
Jeff Miller,26,1,2,.333,3.27,15,0,2,0,0,0,22.0,19,9,8,4,5,0,13,0,0,1,89,1.091,7.8,1.6,2.0,5.3,2.60,0,2006,AAA,SFG
Pat Misch*,24,4,2,.667,4.02,10,10,0,1,0,0,65.0,74,32,29,7,11,0,57,0,1,1,275,1.308,10.2,1.0,1.5,7.9,5.18,1,2006,AAA,SFG
Matt Palmer,27,6,4,.600,4.05,15,15,0,0,0,0,91.0,91,45,41,10,30,0,64,9,1,3,387,1.330,9.0,1.0,3.0,6.3,2.13,1,2006,AAA,SFG
Anthony Pannone,24,0,0,,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,4,1.000,9.0,0.0,0.0,0.0,,0,2006,AAA,SFG
Nick Pereira,23,4,3,.571,5.92,15,15,0,0,0,0,79.0,87,55,52,10,48,0,60,4,0,2,369,1.709,9.9,1.1,5.5,6.8,1.25,0,2006,AAA,SFG
Jeff Petersen,24,2,5,.286,8.58,18,4,3,0,0,0,35.2,52,38,34,3,17,0,15,3,1,5,173,1.935,13.1,0.8,4.3,3.8,0.88,0,2006,AAA,SFG
Guillermo Rodriguez,28,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0,0,4,1.000,0.0,0.0,9.0,9.0,1.00,1,2006,AAA,SFG
Billy Sadler,24,2,0,1.000,1.80,7,0,5,0,0,1,10.0,5,2,2,1,2,0,12,0,0,1,34,0.700,4.5,0.9,1.8,10.8,6.00,1,2006,AAA,SFG
Jonathan Sanchez*,23,2,2,.500,3.80,6,6,0,0,0,0,23.2,13,10,10,1,13,0,28,2,0,1,97,1.099,4.9,0.4,4.9,10.6,2.15,1,2006,AAA,SFG
Alfredo Simon,25,0,6,.000,6.75,10,10,0,0,0,0,52.0,76,41,39,8,19,0,35,3,0,7,245,1.827,13.2,1.4,3.3,6.1,1.84,1,2006,AAA,SFG
Jack Taschner*,28,6,7,.462,3.65,45,0,34,0,0,14,49.1,49,21,20,5,17,0,68,2,0,2,210,1.338,8.9,0.9,3.1,12.4,4.00,1,2006,AAA,SFG
Michael Tejera*,29,8,5,.615,3.80,35,13,5,0,0,0,111.1,113,52,47,12,42,0,81,5,1,4,477,1.392,9.1,1.0,3.4,6.5,1.93,1,2006,AAA,SFG
Erick Threets*,24,2,1,.667,2.87,49,0,11,0,0,0,62.2,51,26,20,4,44,0,51,5,0,7,284,1.516,7.3,0.6,6.3,7.3,1.16,1,2006,AAA,SFG
Merkin Valdez,24,0,4,.000,5.80,46,3,20,0,0,5,49.2,52,42,32,6,39,1,48,5,2,8,246,1.832,9.4,1.1,7.1,8.7,1.23,1,2006,AAA,SFG
Brandon Villafuerte,30,2,5,.286,4.59,49,0,16,0,0,2,66.2,60,34,34,2,18,1,60,4,0,4,278,1.170,8.1,0.3,2.4,8.1,3.33,1,2006,AAA,SFG
Brian Wilson,24,1,3,.250,2.89,24,0,14,0,0,7,28.0,20,9,9,2,14,0,30,1,0,0,115,1.214,6.4,0.6,4.5,9.6,2.14,1,2006,AAA,SFG
