Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Tim Adleman,28,10,2,1,0,0,0,0,0,0,0,0,1,1,.000,.500,.000,.500,0,0,0,0,0,0,1
Brandon Allen*,30,67,268,231,17,41,9,0,4,17,0,1,33,52,.177,.285,.268,.553,62,5,2,1,1,3,1
Beau Amaral*,25,30,132,118,18,28,5,1,1,12,2,3,10,19,.237,.308,.322,.630,38,1,2,2,0,0,0
Tejay Antone,22,1,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1
Homer Bailey,30,7,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Chris Berset#,28,85,320,289,34,72,7,0,2,28,1,0,25,57,.249,.306,.294,.600,85,11,0,3,3,2,0
Ramon Cabrera#,26,15,56,54,3,14,1,0,0,2,0,0,1,6,.259,.268,.278,.546,15,4,0,0,1,0,1
Ray Chang,32,26,79,72,3,17,4,0,0,6,1,1,7,19,.236,.304,.292,.595,21,3,0,0,0,0,0
Jermaine Curtis,28,89,346,285,38,83,14,0,9,50,6,1,42,43,.291,.404,.435,.839,124,12,14,2,3,3,1
Rookie Davis,23,5,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Dayan Diaz,27,40,3,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,1,0,0,1
Amir Garrett,24,12,13,13,0,1,0,0,0,0,0,0,0,5,.077,.077,.077,.154,1,0,0,0,0,0,1
Drew Hayes,28,38,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,1,0,0,0,0,1
Dilson Herrera,22,24,80,64,10,17,0,2,2,9,1,2,11,15,.266,.372,.422,.794,27,1,1,2,2,0,1
Hernan Iribarren*,32,101,410,373,46,122,20,1,3,35,3,5,33,60,.327,.380,.410,.790,153,11,0,2,2,6,1
Stephen Johnson,25,35,6,6,1,1,1,0,0,0,0,0,0,3,.167,.167,.333,.500,2,0,0,0,0,0,0
John Lamb*,25,6,3,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,1,0,0,1
Rafael Lopez*,28,47,169,155,12,33,10,0,1,17,1,0,9,39,.213,.262,.297,.559,46,2,2,1,2,0,1
Donald Lutz*,27,21,70,65,3,11,0,0,1,3,0,0,4,27,.169,.229,.215,.444,14,0,1,0,0,0,1
Matt Magill,26,29,3,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,0,0,0,1
Seth Mejias-Brean,25,127,480,435,41,99,18,1,6,45,5,3,31,91,.228,.290,.315,.605,137,17,8,4,2,0,1
Keury Mella,22,1,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,1
A.J. Morris,29,18,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Jon Moscot,24,9,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,1
El'Hajj Muhammad,24,1,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Jordan Pacheco,30,5,15,14,0,0,0,0,0,1,0,0,1,5,.000,.067,.000,.067,0,0,0,0,0,0,1
Wandy Peralta*,24,37,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Jose Peraza,22,71,322,288,40,81,15,3,2,21,10,7,21,43,.281,.333,.375,.708,108,4,2,10,1,0,1
Juan Perez*,24,108,407,367,52,91,15,2,6,30,12,4,30,88,.248,.308,.349,.656,128,4,3,4,3,2,0
Cody Reed*,23,13,11,11,0,2,0,0,0,1,0,0,0,6,.182,.182,.182,.364,2,1,0,0,0,0,1
Tony Renda,25,30,121,105,13,29,3,1,1,9,2,3,10,16,.276,.350,.352,.703,37,4,2,4,0,0,1
Chad Rogers,26,30,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0
Keyvius Sampson,25,18,4,3,0,0,0,0,0,0,0,0,1,3,.000,.250,.000,.250,0,0,0,0,0,0,1
Scott Schebler*,25,75,319,289,40,90,18,8,13,43,2,0,19,59,.311,.370,.564,.934,163,5,9,0,2,3,1
Steve Selsky,26,85,339,296,40,83,24,1,9,37,2,1,29,74,.280,.363,.459,.822,136,9,11,0,3,0,1
Kevin Shackelford,27,25,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1
Alfredo Simon,35,5,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Kyle Skipworth*,26,7,24,22,3,4,2,0,0,3,0,0,1,9,.182,.208,.273,.481,6,0,0,0,1,0,1
Bryson Smith,27,49,137,121,12,21,2,0,0,6,1,0,9,31,.174,.254,.190,.444,23,3,4,3,0,0,0
Josh A. Smith,28,10,6,4,0,1,0,0,0,0,0,0,0,2,.250,.250,.250,.500,1,0,0,2,0,0,1
Robert Stephenson,23,24,20,18,0,0,0,0,0,0,0,0,0,9,.000,.000,.000,.000,0,0,0,2,0,0,1
Carlos Triunfel,26,105,394,378,36,105,29,1,4,40,1,1,3,70,.278,.296,.392,.687,148,12,7,5,1,1,1
Josciel Veras,23,2,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,0,0,0,0,0,0,0
Pedro Villarreal,28,4,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Kyle Waldrop*,24,96,353,325,37,82,21,0,5,27,4,2,20,58,.252,.300,.363,.663,118,9,4,0,4,4,1
Jesse Winker*,22,106,448,380,39,115,22,0,3,45,0,0,59,59,.303,.397,.384,.782,146,10,4,0,5,6,1
Daniel Wright,25,19,10,7,1,2,0,0,0,2,0,0,0,2,.286,.286,.286,.571,2,0,0,3,0,0,1
