Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Greg Aquino,24,4,1,.800,3.67,8,8,0,0,0,0,49.0,50,20,20,3,18,0,50,3,0,3,209,1.388,9.2,0.6,3.3,9.2,2.78,,1
Scott Barber,23,7,3,.700,4.25,32,9,5,0,0,0,110.0,118,57,52,11,24,1,81,5,0,5,467,1.291,9.7,0.9,2.0,6.6,3.38,,0
Jay Belflower,22,0,1,.000,3.86,16,0,8,0,0,1,18.2,17,8,8,0,3,0,14,0,0,0,77,1.071,8.2,0.0,1.4,6.8,4.67,,0
Greg Belson,23,5,4,.556,6.88,40,2,9,0,0,0,70.2,88,56,54,6,25,1,59,6,0,3,323,1.599,11.2,0.8,3.2,7.5,2.36,,0
Billy Biggs,22,1,0,1.000,3.48,8,0,1,0,0,1,10.1,12,6,4,0,1,0,9,1,0,0,44,1.258,10.5,0.0,0.9,7.8,9.00,,0
Jason Bulger,23,1,1,.500,5.40,2,2,0,0,0,0,10.0,11,7,6,0,3,0,12,3,1,0,45,1.400,9.9,0.0,2.7,10.8,4.00,,1
Joey Cramblitt,23,3,7,.300,3.92,48,4,18,0,0,2,82.2,98,46,36,8,28,0,74,6,0,4,370,1.524,10.7,0.9,3.0,8.1,2.64,,0
Casey Daigle,21,4,10,.286,5.09,21,21,0,0,0,0,122.0,137,82,69,19,42,0,85,9,2,7,547,1.467,10.1,1.4,3.1,6.3,2.02,,1
Edgar Gonzalez,19,3,0,1.000,0.78,4,4,0,0,0,0,23.0,24,7,2,1,3,0,21,2,0,0,97,1.174,9.4,0.4,1.2,8.2,7.00,,1
Enrique Gonzalez,19,1,4,.200,12.27,5,5,0,0,0,0,18.1,34,27,25,3,14,0,11,1,0,4,100,2.618,16.7,1.5,6.9,5.4,0.79,,1
Mike Gray*,25,2,0,1.000,0.93,18,0,4,0,0,0,19.1,18,4,2,1,7,3,25,3,0,4,84,1.293,8.4,0.5,3.3,11.6,3.57,,0
Matt Henrie,22,0,1,.000,3.91,16,0,6,0,0,1,25.1,27,11,11,3,4,0,14,1,0,1,107,1.224,9.6,1.1,1.4,5.0,3.50,,0
Donald Henthorne,32,0,1,.000,3.72,2,2,0,0,0,0,9.2,13,8,4,1,3,0,6,0,0,0,43,1.655,12.1,0.9,2.8,5.6,2.00,,0
Brian Matzenbacher,25,2,0,1.000,4.56,38,1,14,0,0,1,79.0,89,43,40,12,32,3,65,2,0,9,354,1.532,10.1,1.4,3.6,7.4,2.03,,0
Blake Mayo,29,0,1,.000,4.50,2,2,0,0,0,0,12.0,13,8,6,2,5,0,12,2,1,0,57,1.500,9.8,1.5,3.8,9.0,2.40,,0
Cliff McMachen*,21,0,1,.000,13.50,5,0,0,0,0,0,5.1,7,8,8,4,9,0,4,0,0,2,31,3.000,11.8,6.8,15.2,6.8,0.44,,0
Brandon Medders,22,4,8,.333,5.38,43,12,25,0,0,15,98.2,111,73,59,9,36,1,104,8,3,10,442,1.490,10.1,0.8,3.3,9.5,2.89,,1
Beltran Perez,20,3,2,.600,2.51,5,5,0,0,0,0,32.1,31,11,9,1,3,0,30,2,0,1,127,1.052,8.6,0.3,0.8,8.4,10.00,,1
Bret Prinz,25,1,0,1.000,0.00,5,0,1,0,0,0,7.0,2,0,0,0,1,0,6,0,0,0,25,0.429,2.6,0.0,1.3,7.7,6.00,,1
Joslin Ramirez,22,0,0,,9.82,5,0,1,0,0,0,11.0,13,12,12,4,6,0,4,0,2,0,51,1.727,10.6,3.3,4.9,3.3,0.67,,0
Rob Shabansky*,25,0,0,,7.16,11,0,3,0,0,0,16.1,22,16,13,2,13,0,11,1,0,4,83,2.143,12.1,1.1,7.2,6.1,0.85,,0
Jesus Silva,19,2,3,.400,2.08,34,0,29,0,0,12,43.1,30,12,10,1,5,1,51,0,0,2,162,0.808,6.2,0.2,1.0,10.6,10.20,,0
Doug Slaten*,22,1,6,.143,9.00,8,8,0,0,0,0,35.0,59,43,35,4,12,0,23,3,3,5,183,2.029,15.2,1.0,3.1,5.9,1.92,,1
Phil Stockman,22,7,5,.583,4.40,20,20,0,0,0,0,108.1,91,58,53,10,58,0,108,7,0,7,463,1.375,7.6,0.8,4.8,9.0,1.86,,1
Sam Taulli*,22,5,4,.556,6.02,14,12,0,0,0,0,55.1,52,41,37,8,33,0,25,3,1,5,243,1.536,8.5,1.3,5.4,4.1,0.76,,0
Francisco Trejo*,22,4,10,.286,6.91,28,14,7,0,0,0,86.0,107,75,66,8,68,0,78,2,1,11,422,2.035,11.2,0.8,7.1,8.2,1.15,,0
Carlton Wells*,22,3,1,.750,3.99,37,3,9,0,0,2,70.0,77,35,31,3,23,1,54,6,0,4,308,1.429,9.9,0.4,3.0,6.9,2.35,,0
Bill White*,23,0,3,.000,10.24,6,6,0,0,0,0,19.1,31,23,22,4,16,0,15,0,0,2,102,2.431,14.4,1.9,7.4,7.0,0.94,,1
28 Players,22.3,63,77,.450,5.00,140,140,140,0,6,35,1248.0,1382,797,693,128,495,11,1051,76,14,93,5566,1.504,10.0,0.9,3.6,7.6,2.12,,0
